"province","health_sector","visit_date","total_number_vaccines_administered"
"kwazulu-natal","Private Health","2022/03/27 00:00:00","359"
"mpumalanga","Public Health","2022/07/03 00:00:00","15"
"eastern cape","Private Health","2022/05/04 00:00:00","827"
"western cape","Private Health","2022/06/19 00:00:00","2"
"northern cape","Private Health","2021/12/06 00:00:00","838"
"gauteng","Public Health","2021/09/18 00:00:00","10378"
"northern cape","Private Health","2021/11/10 00:00:00","952"
"mpumalanga","Public Health","2021/06/10 00:00:00","4144"
"free state","Private Health","2021/12/30 00:00:00","660"
"western cape","Public Health","2021/05/13 00:00:00","3361"
"kwazulu-natal","Public Health","2021/08/22 00:00:00","4864"
"western cape","Public Health","2022/04/19 00:00:00","2787"
"free state","Public Health","2021/10/19 00:00:00","11438"
"gauteng","Private Health","2022/03/23 00:00:00","11880"
"mpumalanga","Public Health","2022/05/26 00:00:00","4701"
"north west","Public Health","2022/06/20 00:00:00","1330"
"gauteng","Public Health","2021/02/28 00:00:00","612"
"gauteng","Public Health","2021/08/24 00:00:00","41508"
"free state","Private Health","2022/02/01 00:00:00","943"
"gauteng","Public Health","2021/09/24 00:00:00","1988"
"gauteng","Private Health","2022/01/23 00:00:00","709"
"western cape","Private Health","2021/12/21 00:00:00","3124"
"gauteng","Public Health","2021/03/06 00:00:00","483"
"free state","Private Health","2022/02/20 00:00:00","74"
"western cape","Private Health","2021/12/12 00:00:00","186"
"limpopo","Private Health","2022/04/30 00:00:00","361"
"western cape","Private Health","2021/02/25 00:00:00","10"
"kwazulu-natal","Public Health","2021/05/31 00:00:00","19101"
"gauteng","Public Health","2021/05/04 00:00:00","1540"
"eastern cape","Private Health","2021/05/25 00:00:00","295"
"free state","Public Health","2021/12/20 00:00:00","3419"
"western cape","Public Health","2021/04/12 00:00:00","71"
"kwazulu-natal","Public Health","2021/10/03 00:00:00","10049"
"northern cape","Public Health","2021/06/17 00:00:00","1235"
"mpumalanga","Private Health","2022/01/04 00:00:00","1038"
"kwazulu-natal","Private Health","2022/05/16 00:00:00","897"
"western cape","Private Health","2021/06/16 00:00:00","218"
"limpopo","Private Health","2021/09/09 00:00:00","5562"
"mpumalanga","Public Health","2022/01/31 00:00:00","3510"
"western cape","Public Health","2022/08/12 00:00:00","596"
"north west","Public Health","2022/04/22 00:00:00","3200"
"kwazulu-natal","Public Health","2021/11/21 00:00:00","3230"
"free state","Private Health","2022/06/03 00:00:00","345"
"mpumalanga","Public Health","2021/06/08 00:00:00","5214"
"limpopo","Public Health","2021/10/05 00:00:00","14851"
"gauteng","Public Health","2022/02/07 00:00:00","11574"
"north west","Private Health","2022/07/07 00:00:00","118"
"mpumalanga","Public Health","2021/10/14 00:00:00","13454"
"free state","Private Health","2021/07/16 00:00:00","2198"
"northern cape","Private Health","2022/06/14 00:00:00","60"
"eastern cape","Private Health","2022/07/26 00:00:00","101"
"northern cape","Public Health","2022/03/09 00:00:00","1050"
"kwazulu-natal","Private Health","2022/01/04 00:00:00","3084"
"eastern cape","Public Health","2021/12/14 00:00:00","6607"
"northern cape","Public Health","2022/04/22 00:00:00","883"
"kwazulu-natal","Public Health","2021/07/22 00:00:00","44483"
"mpumalanga","Public Health","2022/01/30 00:00:00","580"
"gauteng","Public Health","2022/04/24 00:00:00","782"
"kwazulu-natal","Private Health","2022/03/29 00:00:00","2501"
"limpopo","Public Health","2021/06/19 00:00:00","118"
"eastern cape","Public Health","2022/05/03 00:00:00","6804"
"eastern cape","Private Health","2022/05/21 00:00:00","230"
"limpopo","Private Health","2021/10/15 00:00:00","4185"
"western cape","Public Health","2022/07/02 00:00:00","19"
"north west","Public Health","2022/08/15 00:00:00","220"
"gauteng","Public Health","2021/04/24 00:00:00","4"
"eastern cape","Public Health","2022/03/26 00:00:00","435"
"northern cape","Private Health","2021/11/07 00:00:00","45"
"limpopo","Public Health","2022/07/21 00:00:00","1221"
"limpopo","Private Health","2021/10/10 00:00:00","49"
"northern cape","Private Health","2021/09/07 00:00:00","939"
"north west","Private Health","2022/04/05 00:00:00","1001"
"mpumalanga","Public Health","2021/12/17 00:00:00","2983"
"free state","Public Health","2022/03/30 00:00:00","5628"
"north west","Private Health","2021/08/13 00:00:00","3438"
"limpopo","Private Health","2021/06/22 00:00:00","310"
"western cape","Public Health","2021/06/22 00:00:00","6488"
"western cape","Private Health","2021/06/03 00:00:00","1722"
"free state","Private Health","2022/08/06 00:00:00","3"
"free state","Private Health","2021/12/09 00:00:00","1713"
"north west","Private Health","2021/10/24 00:00:00","95"
"mpumalanga","Public Health","2021/07/23 00:00:00","11243"
"north west","Private Health","2021/07/12 00:00:00","1330"
"free state","Private Health","2021/08/07 00:00:00","254"
"limpopo","Public Health","2022/04/14 00:00:00","3151"
"limpopo","Public Health","2022/07/14 00:00:00","1128"
"gauteng","Private Health","2021/05/17 00:00:00","788"
"limpopo","Public Health","2022/03/12 00:00:00","214"
"limpopo","Private Health","2022/02/20 00:00:00","34"
"eastern cape","Private Health","2021/12/25 00:00:00","3"
"western cape","Public Health","2022/03/14 00:00:00","6640"
"mpumalanga","Private Health","2021/12/05 00:00:00","57"
"gauteng","Public Health","2022/07/19 00:00:00","1655"
"north west","Private Health","2022/06/24 00:00:00","285"
"kwazulu-natal","Private Health","2022/03/30 00:00:00","2364"
"north west","Public Health","2021/05/21 00:00:00","3597"
"eastern cape","Private Health","2021/02/22 00:00:00","1"
"western cape","Public Health","2021/02/27 00:00:00","894"
"kwazulu-natal","Public Health","2021/11/28 00:00:00","3662"
"gauteng","Private Health","2022/08/03 00:00:00","703"
"mpumalanga","Private Health","2022/05/04 00:00:00","374"
"kwazulu-natal","Public Health","2021/12/29 00:00:00","6286"
"eastern cape","Public Health","2022/07/23 00:00:00","57"
"gauteng","Private Health","2022/05/05 00:00:00","4371"
"eastern cape","Private Health","2021/11/09 00:00:00","2473"
"gauteng","Public Health","2021/12/03 00:00:00","27687"
"north west","Private Health","2022/01/15 00:00:00","397"
"limpopo","Public Health","2021/07/03 00:00:00","3"
"northern cape","Private Health","2022/03/05 00:00:00","144"
"limpopo","Private Health","2021/08/13 00:00:00","2453"
"eastern cape","Private Health","2022/02/08 00:00:00","1319"
"north west","Public Health","2021/09/20 00:00:00","8449"
"western cape","Public Health","2021/08/15 00:00:00","34"
"western cape","Private Health","2021/03/05 00:00:00","218"
"western cape","Private Health","2022/02/12 00:00:00","1267"
"north west","Private Health","2021/08/28 00:00:00","931"
"kwazulu-natal","Private Health","2021/07/26 00:00:00","6089"
"western cape","Public Health","2022/02/19 00:00:00","501"
"kwazulu-natal","Public Health","2021/03/07 00:00:00","1"
"free state","Private Health","2022/06/28 00:00:00","145"
"gauteng","Public Health","2022/07/26 00:00:00","1669"
"gauteng","Public Health","2021/06/27 00:00:00","225"
"western cape","Public Health","2021/04/27 00:00:00","1"
"western cape","Public Health","2021/06/08 00:00:00","12271"
"northern cape","Public Health","2021/06/15 00:00:00","781"
"gauteng","Public Health","2022/04/02 00:00:00","1506"
"limpopo","Private Health","2021/08/04 00:00:00","2578"
"limpopo","Private Health","2022/07/26 00:00:00","233"
"north west","Public Health","2022/06/02 00:00:00","1880"
"northern cape","Private Health","2022/02/21 00:00:00","370"
"mpumalanga","Private Health","2021/11/15 00:00:00","1520"
"kwazulu-natal","Public Health","2022/03/22 00:00:00","10353"
"northern cape","Private Health","2022/06/23 00:00:00","117"
"western cape","Public Health","2021/10/07 00:00:00","24198"
"free state","Private Health","2022/04/03 00:00:00","43"
"north west","Public Health","2022/01/27 00:00:00","4315"
"north west","Public Health","2021/08/15 00:00:00","319"
"free state","Private Health","2021/11/05 00:00:00","1970"
"limpopo","Public Health","2021/07/22 00:00:00","27904"
"limpopo","Public Health","2021/02/21 00:00:00","741"
"mpumalanga","Private Health","2022/04/15 00:00:00","1"
"western cape","Private Health","2022/04/07 00:00:00","2910"
"northern cape","Public Health","2022/07/26 00:00:00","705"
"gauteng","Public Health","2022/01/31 00:00:00","12543"
"limpopo","Public Health","2022/02/17 00:00:00","6079"
"gauteng","Private Health","2021/09/29 00:00:00","21260"
"kwazulu-natal","Private Health","2021/08/24 00:00:00","10224"
"northern cape","Private Health","2021/03/09 00:00:00","71"
"gauteng","Public Health","2022/01/15 00:00:00","3426"
"free state","Private Health","2021/07/18 00:00:00","50"
"mpumalanga","Private Health","2021/10/10 00:00:00","35"
"free state","Private Health","2021/08/08 00:00:00","11"
"free state","Private Health","2022/02/13 00:00:00","4"
"eastern cape","Public Health","2022/06/05 00:00:00","42"
"mpumalanga","Private Health","2021/11/20 00:00:00","290"
"western cape","Private Health","2021/02/21 00:00:00","500"
"northern cape","Public Health","2021/05/13 00:00:00","465"
"eastern cape","Private Health","2021/11/18 00:00:00","2825"
"kwazulu-natal","Private Health","2022/02/05 00:00:00","1731"
"kwazulu-natal","Private Health","2022/05/01 00:00:00","171"
"limpopo","Public Health","2022/04/21 00:00:00","5209"
"free state","Private Health","2022/05/27 00:00:00","651"
"kwazulu-natal","Private Health","2022/03/22 00:00:00","2100"
"gauteng","Public Health","2021/02/27 00:00:00","694"
"free state","Private Health","2021/08/28 00:00:00","407"
"northern cape","Public Health","2021/10/01 00:00:00","3533"
"north west","Private Health","2021/11/29 00:00:00","2721"
"north west","Public Health","2021/11/16 00:00:00","6149"
"gauteng","Private Health","2021/07/16 00:00:00","27185"
"northern cape","Public Health","2022/07/27 00:00:00","1009"
"free state","Private Health","2021/09/14 00:00:00","3524"
"free state","Public Health","2022/06/29 00:00:00","1377"
"western cape","Public Health","2021/11/11 00:00:00","17019"
"north west","Public Health","2021/09/05 00:00:00","1454"
"gauteng","Public Health","2022/07/29 00:00:00","1069"
"western cape","Private Health","2021/07/06 00:00:00","8774"
"mpumalanga","Private Health","2021/03/15 00:00:00","56"
"free state","Public Health","2022/01/13 00:00:00","4105"
"kwazulu-natal","Private Health","2021/09/13 00:00:00","9276"
"kwazulu-natal","Public Health","2021/06/08 00:00:00","14738"
"eastern cape","Private Health","2021/09/12 00:00:00","32"
"free state","Private Health","2021/06/03 00:00:00","93"
"eastern cape","Public Health","2021/04/07 00:00:00","1006"
"mpumalanga","Public Health","2022/04/02 00:00:00","376"
"mpumalanga","Public Health","2021/10/27 00:00:00","10021"
"kwazulu-natal","Private Health","2021/12/02 00:00:00","5121"
"eastern cape","Private Health","2021/08/18 00:00:00","4114"
"kwazulu-natal","Private Health","2021/10/31 00:00:00","703"
"limpopo","Public Health","2021/07/19 00:00:00","22249"
"northern cape","Private Health","2022/02/13 00:00:00","30"
"kwazulu-natal","Public Health","2022/01/29 00:00:00","2270"
"kwazulu-natal","Private Health","2021/07/04 00:00:00","51"
"eastern cape","Public Health","2022/05/12 00:00:00","8791"
"mpumalanga","Private Health","2022/02/20 00:00:00","251"
"gauteng","Public Health","2022/07/16 00:00:00","266"
"mpumalanga","Public Health","2022/02/15 00:00:00","3619"
"kwazulu-natal","Public Health","2022/05/15 00:00:00","1353"
"kwazulu-natal","Public Health","2021/05/30 00:00:00","1463"
"eastern cape","Private Health","2022/01/15 00:00:00","581"
"western cape","Private Health","2021/12/23 00:00:00","2552"
"northern cape","Public Health","2021/02/19 00:00:00","294"
"mpumalanga","Public Health","2021/07/06 00:00:00","7324"
"kwazulu-natal","Private Health","2021/08/20 00:00:00","14475"
"western cape","Private Health","2021/09/12 00:00:00","514"
"mpumalanga","Public Health","2021/11/05 00:00:00","6709"
"western cape","Public Health","2021/07/20 00:00:00","22522"
"gauteng","Public Health","2021/06/29 00:00:00","22294"
"northern cape","Private Health","2021/09/17 00:00:00","1509"
"kwazulu-natal","Public Health","2022/06/22 00:00:00","5613"
"limpopo","Public Health","2022/07/16 00:00:00","13"
"western cape","Public Health","2021/08/24 00:00:00","36397"
"north west","Private Health","2021/08/15 00:00:00","260"
"gauteng","Private Health","2021/08/10 00:00:00","21914"
"eastern cape","Public Health","2021/10/22 00:00:00","13503"
"gauteng","Public Health","2021/11/18 00:00:00","21950"
"mpumalanga","Private Health","2022/02/06 00:00:00","3"
"limpopo","Private Health","2022/02/17 00:00:00","1054"
"mpumalanga","Private Health","2021/05/18 00:00:00","7"
"limpopo","Private Health","2021/02/23 00:00:00","2"
"kwazulu-natal","Private Health","2022/04/05 00:00:00","1603"
"western cape","Public Health","2022/05/23 00:00:00","2189"
"mpumalanga","Private Health","2022/02/28 00:00:00","1350"
"western cape","Private Health","2021/03/25 00:00:00","769"
"northern cape","Public Health","2022/01/23 00:00:00","5"
"free state","Private Health","2021/07/28 00:00:00","2028"
"north west","Private Health","2021/06/18 00:00:00","282"
"north west","Private Health","2021/09/17 00:00:00","5974"
"eastern cape","Private Health","2021/10/01 00:00:00","4528"
"eastern cape","Public Health","2021/09/01 00:00:00","27366"
"north west","Private Health","2021/10/20 00:00:00","2992"
"north west","Public Health","2021/09/13 00:00:00","10404"
"eastern cape","Public Health","2021/06/23 00:00:00","16616"
"limpopo","Private Health","2022/01/09 00:00:00","38"
"kwazulu-natal","Private Health","2021/07/09 00:00:00","7438"
"gauteng","Public Health","2021/11/27 00:00:00","4326"
"north west","Private Health","2021/07/09 00:00:00","1361"
"eastern cape","Private Health","2022/03/22 00:00:00","1600"
"kwazulu-natal","Private Health","2021/09/11 00:00:00","3830"
"gauteng","Private Health","2022/07/03 00:00:00","44"
"eastern cape","Private Health","2021/07/16 00:00:00","5599"
"free state","Public Health","2021/05/26 00:00:00","4445"
"north west","Public Health","2022/03/18 00:00:00","3211"
"northern cape","Private Health","2021/09/18 00:00:00","108"
"gauteng","Public Health","2022/01/25 00:00:00","14735"
"north west","Public Health","2021/12/17 00:00:00","3474"
"western cape","Private Health","2022/03/06 00:00:00","176"
"north west","Public Health","2021/10/08 00:00:00","11743"
"limpopo","Private Health","2022/03/12 00:00:00","306"
"gauteng","Private Health","2022/05/14 00:00:00","2614"
"eastern cape","Public Health","2021/08/08 00:00:00","517"
"western cape","Private Health","2022/06/16 00:00:00","74"
"kwazulu-natal","Private Health","2022/04/16 00:00:00","450"
"gauteng","Private Health","2021/12/25 00:00:00","11"
"eastern cape","Public Health","2022/01/04 00:00:00","3134"
"northern cape","Public Health","2021/12/01 00:00:00","2565"
"eastern cape","Public Health","2022/03/09 00:00:00","9525"
"north west","Public Health","2021/12/31 00:00:00","766"
"gauteng","Private Health","2021/03/12 00:00:00","22"
"limpopo","Public Health","2021/03/18 00:00:00","200"
"kwazulu-natal","Public Health","2021/10/12 00:00:00","20671"
"kwazulu-natal","Private Health","2021/08/29 00:00:00","1269"
"gauteng","Private Health","2021/09/02 00:00:00","33305"
"western cape","Public Health","2021/11/16 00:00:00","15115"
"north west","Private Health","2022/06/18 00:00:00","65"
"northern cape","Private Health","2022/04/20 00:00:00","273"
"limpopo","Public Health","2021/07/05 00:00:00","13430"
"eastern cape","Public Health","2021/05/16 00:00:00","18"
"limpopo","Private Health","2021/12/18 00:00:00","554"
"kwazulu-natal","Private Health","2021/10/11 00:00:00","8079"
"mpumalanga","Public Health","2021/05/28 00:00:00","3095"
"mpumalanga","Public Health","2022/03/18 00:00:00","4286"
"north west","Private Health","2022/06/11 00:00:00","77"
"mpumalanga","Private Health","2022/06/13 00:00:00","287"
"western cape","Private Health","2021/10/21 00:00:00","8540"
"western cape","Public Health","2021/10/20 00:00:00","25256"
"gauteng","Public Health","2022/01/11 00:00:00","19585"
"free state","Private Health","2021/11/14 00:00:00","105"
"western cape","Private Health","2021/09/04 00:00:00","3273"
"eastern cape","Private Health","2022/05/10 00:00:00","785"
"mpumalanga","Private Health","2021/11/29 00:00:00","2429"
"limpopo","Public Health","2022/06/23 00:00:00","2745"
"eastern cape","Private Health","2021/05/27 00:00:00","820"
"kwazulu-natal","Private Health","2022/05/14 00:00:00","955"
"eastern cape","Private Health","2022/05/23 00:00:00","565"
"eastern cape","Private Health","2021/07/29 00:00:00","4794"
"northern cape","Private Health","2021/09/11 00:00:00","118"
"north west","Public Health","2021/08/13 00:00:00","6221"
"free state","Public Health","2021/08/24 00:00:00","11876"
"northern cape","Private Health","2022/04/19 00:00:00","180"
"limpopo","Private Health","2021/07/31 00:00:00","399"
"eastern cape","Private Health","2022/08/13 00:00:00","13"
"eastern cape","Public Health","2021/12/05 00:00:00","1433"
"limpopo","Private Health","2022/07/11 00:00:00","200"
"limpopo","Public Health","2022/03/19 00:00:00","226"
"limpopo","Public Health","2022/01/09 00:00:00","98"
"free state","Public Health","2022/06/25 00:00:00","145"
"mpumalanga","Public Health","2021/03/23 00:00:00","203"
"kwazulu-natal","Private Health","2021/09/12 00:00:00","811"
"eastern cape","Private Health","2021/08/17 00:00:00","3874"
"free state","Public Health","2022/05/15 00:00:00","5"
"free state","Private Health","2022/03/21 00:00:00","85"
"northern cape","Private Health","2022/06/10 00:00:00","66"
"northern cape","Public Health","2021/07/03 00:00:00","212"
"north west","Public Health","2021/06/02 00:00:00","3427"
"limpopo","Public Health","2022/07/07 00:00:00","1435"
"kwazulu-natal","Private Health","2021/08/04 00:00:00","8032"
"limpopo","Public Health","2021/02/24 00:00:00","1031"
"mpumalanga","Private Health","2021/06/01 00:00:00","299"
"north west","Private Health","2022/01/01 00:00:00","2"
"limpopo","Private Health","2022/07/05 00:00:00","273"
"mpumalanga","Private Health","2022/04/27 00:00:00","19"
"northern cape","Public Health","2021/08/22 00:00:00","216"
"northern cape","Private Health","2021/11/18 00:00:00","862"
"mpumalanga","Public Health","2021/12/09 00:00:00","6906"
"limpopo","Public Health","2021/09/17 00:00:00","11504"
"limpopo","Private Health","2022/03/23 00:00:00","1794"
"eastern cape","Public Health","2021/07/26 00:00:00","28329"
"mpumalanga","Private Health","2022/02/22 00:00:00","1103"
"western cape","Public Health","2021/08/27 00:00:00","35054"
"free state","Private Health","2021/07/14 00:00:00","1332"
"kwazulu-natal","Private Health","2022/03/12 00:00:00","2294"
"eastern cape","Public Health","2022/04/11 00:00:00","5759"
"gauteng","Private Health","2021/12/02 00:00:00","18531"
"gauteng","Private Health","2021/03/31 00:00:00","531"
"northern cape","Private Health","2021/05/05 00:00:00","52"
"eastern cape","Public Health","2021/07/15 00:00:00","25849"
"mpumalanga","Private Health","2022/06/15 00:00:00","296"
"western cape","Public Health","2021/07/13 00:00:00","23154"
"limpopo","Private Health","2022/02/15 00:00:00","981"
"gauteng","Public Health","2021/03/17 00:00:00","1948"
"north west","Public Health","2021/06/13 00:00:00","15"
"western cape","Private Health","2021/06/30 00:00:00","3485"
"limpopo","Public Health","2021/06/08 00:00:00","13794"
"north west","Public Health","2021/09/15 00:00:00","12352"
"eastern cape","Private Health","2022/05/17 00:00:00","684"
"free state","Public Health","2022/03/28 00:00:00","4871"
"western cape","Private Health","2021/08/18 00:00:00","12165"
"gauteng","Public Health","2021/10/19 00:00:00","31715"
"gauteng","Private Health","2022/03/20 00:00:00","592"
"free state","Public Health","2022/01/27 00:00:00","4543"
"limpopo","Public Health","2022/02/03 00:00:00","6121"
"gauteng","Public Health","2021/05/07 00:00:00","1761"
"gauteng","Private Health","2021/11/27 00:00:00","6914"
"northern cape","Public Health","2021/03/03 00:00:00","177"
"northern cape","Private Health","2022/06/30 00:00:00","33"
"eastern cape","Public Health","2021/04/13 00:00:00","670"
"gauteng","Private Health","2021/05/28 00:00:00","7242"
"limpopo","Private Health","2021/10/27 00:00:00","3609"
"north west","Public Health","2021/03/16 00:00:00","291"
"free state","Public Health","2021/11/24 00:00:00","7800"
"north west","Public Health","2022/07/17 00:00:00","271"
"north west","Public Health","2021/09/23 00:00:00","9675"
"eastern cape","Public Health","2022/07/25 00:00:00","2437"
"mpumalanga","Public Health","2021/11/07 00:00:00","323"
"gauteng","Public Health","2022/02/11 00:00:00","12613"
"western cape","Public Health","2022/04/24 00:00:00","18"
"gauteng","Private Health","2021/12/26 00:00:00","74"
"eastern cape","Private Health","2021/02/21 00:00:00","228"
"gauteng","Private Health","2021/05/13 00:00:00","4629"
"limpopo","Private Health","2021/08/20 00:00:00","4265"
"eastern cape","Private Health","2022/07/16 00:00:00","29"
"free state","Public Health","2021/06/26 00:00:00","198"
"gauteng","Private Health","2022/01/25 00:00:00","11487"
"gauteng","Public Health","2021/08/05 00:00:00","27812"
"gauteng","Private Health","2022/04/26 00:00:00","6656"
"western cape","Private Health","2022/04/28 00:00:00","2897"
"eastern cape","Public Health","2021/07/31 00:00:00","1590"
"limpopo","Public Health","2021/03/23 00:00:00","795"
"kwazulu-natal","Private Health","2022/04/21 00:00:00","1073"
"mpumalanga","Public Health","2022/04/03 00:00:00","31"
"kwazulu-natal","Private Health","2022/08/09 00:00:00","28"
"eastern cape","Private Health","2022/02/03 00:00:00","1332"
"kwazulu-natal","Public Health","2022/07/08 00:00:00","2100"
"eastern cape","Public Health","2021/09/04 00:00:00","3409"
"western cape","Private Health","2021/09/16 00:00:00","13549"
"mpumalanga","Public Health","2021/12/18 00:00:00","984"
"western cape","Private Health","2021/11/08 00:00:00","5916"
"western cape","Public Health","2022/04/25 00:00:00","3029"
"limpopo","Private Health","2022/06/05 00:00:00","23"
"mpumalanga","Private Health","2021/10/01 00:00:00","2996"
"kwazulu-natal","Public Health","2021/06/09 00:00:00","15606"
"north west","Public Health","2022/07/11 00:00:00","498"
"gauteng","Private Health","2022/06/15 00:00:00","2325"
"gauteng","Private Health","2022/05/27 00:00:00","3602"
"northern cape","Public Health","2022/06/03 00:00:00","968"
"mpumalanga","Private Health","2021/05/06 00:00:00","78"
"eastern cape","Private Health","2021/11/11 00:00:00","3450"
"gauteng","Public Health","2022/04/23 00:00:00","1545"
"gauteng","Private Health","2021/03/01 00:00:00","1"
"north west","Private Health","2022/05/09 00:00:00","764"
"eastern cape","Public Health","2022/01/25 00:00:00","6766"
"limpopo","Public Health","2021/03/07 00:00:00","142"
"western cape","Private Health","2022/04/23 00:00:00","910"
"kwazulu-natal","Private Health","2021/06/16 00:00:00","1"
"limpopo","Public Health","2022/06/15 00:00:00","5258"
"kwazulu-natal","Public Health","2022/08/16 00:00:00","1627"
"mpumalanga","Public Health","2022/02/10 00:00:00","3585"
"north west","Private Health","2021/10/25 00:00:00","2977"
"north west","Public Health","2022/05/19 00:00:00","2656"
"gauteng","Private Health","2021/06/20 00:00:00","87"
"limpopo","Private Health","2022/03/15 00:00:00","1248"
"northern cape","Public Health","2022/01/12 00:00:00","1397"
"limpopo","Private Health","2021/07/26 00:00:00","3334"
"western cape","Public Health","2021/11/05 00:00:00","13905"
"mpumalanga","Private Health","2022/04/22 00:00:00","542"
"western cape","Private Health","2021/08/15 00:00:00","989"
"mpumalanga","Public Health","2021/07/17 00:00:00","579"
"western cape","Private Health","2022/01/30 00:00:00","104"
"north west","Public Health","2022/07/23 00:00:00","173"
"north west","Private Health","2021/07/08 00:00:00","1200"
"gauteng","Public Health","2022/03/23 00:00:00","15730"
"gauteng","Private Health","2022/03/01 00:00:00","12629"
"north west","Public Health","2021/06/28 00:00:00","5063"
"mpumalanga","Public Health","2022/08/06 00:00:00","17"
"kwazulu-natal","Private Health","2022/06/25 00:00:00","286"
"mpumalanga","Public Health","2022/06/08 00:00:00","3188"
"eastern cape","Private Health","2021/12/31 00:00:00","764"
"kwazulu-natal","Public Health","2021/12/05 00:00:00","3412"
"western cape","Public Health","2022/06/08 00:00:00","2662"
"gauteng","Public Health","2022/05/07 00:00:00","1905"
"mpumalanga","Private Health","2022/06/10 00:00:00","269"
"northern cape","Public Health","2022/04/26 00:00:00","1141"
"western cape","Public Health","2022/01/28 00:00:00","6639"
"kwazulu-natal","Private Health","2022/03/14 00:00:00","2425"
"mpumalanga","Private Health","2022/03/03 00:00:00","904"
"northern cape","Public Health","2022/01/27 00:00:00","946"
"north west","Public Health","2021/12/26 00:00:00","588"
"mpumalanga","Private Health","2021/03/19 00:00:00","94"
"northern cape","Public Health","2021/09/07 00:00:00","3545"
"northern cape","Public Health","2022/03/15 00:00:00","1227"
"kwazulu-natal","Public Health","2022/01/06 00:00:00","10213"
"northern cape","Private Health","2021/11/03 00:00:00","1177"
"limpopo","Private Health","2021/06/04 00:00:00","309"
"northern cape","Public Health","2022/03/18 00:00:00","1110"
"western cape","Private Health","2021/12/31 00:00:00","1618"
"free state","Public Health","2022/01/01 00:00:00","2"
"mpumalanga","Public Health","2022/06/26 00:00:00","37"
"gauteng","Public Health","2022/01/22 00:00:00","3729"
"free state","Public Health","2021/03/11 00:00:00","322"
"kwazulu-natal","Private Health","2022/02/08 00:00:00","2303"
"northern cape","Private Health","2022/02/17 00:00:00","326"
"western cape","Private Health","2022/01/06 00:00:00","3514"
"western cape","Private Health","2021/02/24 00:00:00","178"
"mpumalanga","Private Health","2022/03/22 00:00:00","823"
"limpopo","Public Health","2022/03/22 00:00:00","6808"
"mpumalanga","Public Health","2021/08/03 00:00:00","8774"
"northern cape","Private Health","2021/07/24 00:00:00","15"
"northern cape","Public Health","2021/12/17 00:00:00","785"
"kwazulu-natal","Private Health","2021/09/23 00:00:00","8293"
"north west","Public Health","2021/03/15 00:00:00","80"
"mpumalanga","Private Health","2021/11/21 00:00:00","11"
"limpopo","Private Health","2021/06/23 00:00:00","345"
"free state","Public Health","2021/05/11 00:00:00","535"
"gauteng","Public Health","2021/06/18 00:00:00","11789"
"limpopo","Private Health","2022/03/24 00:00:00","1795"
"eastern cape","Private Health","2022/02/25 00:00:00","1871"
"limpopo","Public Health","2022/03/30 00:00:00","8248"
"western cape","Public Health","2022/07/10 00:00:00","6"
"kwazulu-natal","Public Health","2022/04/05 00:00:00","6798"
"limpopo","Private Health","2022/01/20 00:00:00","1565"
"limpopo","Public Health","2021/07/30 00:00:00","9377"
"limpopo","Private Health","2022/01/28 00:00:00","1655"
"eastern cape","Private Health","2021/10/22 00:00:00","4113"
"north west","Public Health","2021/10/24 00:00:00","5470"
"eastern cape","Public Health","2022/01/11 00:00:00","6575"
"eastern cape","Public Health","2021/10/05 00:00:00","17315"
"limpopo","Private Health","2021/10/05 00:00:00","4625"
"kwazulu-natal","Public Health","2021/05/22 00:00:00","1393"
"mpumalanga","Public Health","2021/08/06 00:00:00","7130"
"mpumalanga","Private Health","2022/02/27 00:00:00","711"
"north west","Private Health","2022/06/07 00:00:00","377"
"limpopo","Private Health","2022/05/04 00:00:00","783"
"mpumalanga","Private Health","2021/05/27 00:00:00","148"
"free state","Private Health","2021/08/24 00:00:00","3075"
"kwazulu-natal","Private Health","2022/05/20 00:00:00","1207"
"western cape","Public Health","2022/06/13 00:00:00","1324"
"kwazulu-natal","Public Health","2021/08/02 00:00:00","26401"
"north west","Private Health","2022/01/14 00:00:00","1323"
"north west","Public Health","2021/10/28 00:00:00","8138"
"mpumalanga","Public Health","2022/03/27 00:00:00","313"
"limpopo","Public Health","2022/05/09 00:00:00","6388"
"gauteng","Public Health","2022/02/13 00:00:00","860"
"gauteng","Public Health","2021/05/09 00:00:00","1"
"gauteng","Public Health","2022/01/17 00:00:00","15548"
"gauteng","Private Health","2021/09/05 00:00:00","4690"
"limpopo","Private Health","2021/06/16 00:00:00","5"
"kwazulu-natal","Public Health","2021/05/12 00:00:00","2285"
"kwazulu-natal","Public Health","2021/02/21 00:00:00","3"
"western cape","Private Health","2022/01/15 00:00:00","1339"
"north west","Public Health","2022/01/19 00:00:00","3900"
"northern cape","Public Health","2021/09/22 00:00:00","3441"
"gauteng","Public Health","2021/08/17 00:00:00","28765"
"north west","Public Health","2022/03/17 00:00:00","3471"
"north west","Private Health","2022/03/12 00:00:00","296"
"mpumalanga","Private Health","2021/08/09 00:00:00","90"
"mpumalanga","Public Health","2022/01/13 00:00:00","3271"
"eastern cape","Public Health","2021/06/08 00:00:00","8118"
"limpopo","Private Health","2021/10/07 00:00:00","5748"
"eastern cape","Private Health","2021/03/31 00:00:00","413"
"eastern cape","Public Health","2021/03/24 00:00:00","1014"
"north west","Private Health","2021/09/06 00:00:00","4129"
