"province","health_sector","visit_date","total_number_vaccines_administered"
"gauteng","Public Health","2021/07/15 00:00:00","27947"
"gauteng","Private Health","2021/09/14 00:00:00","33320"
"gauteng","Public Health","2021/08/06 00:00:00","25887"
"kwazulu-natal","Public Health","2021/08/11 00:00:00","20617"
"western cape","Public Health","2022/01/23 00:00:00","101"
"north west","Public Health","2021/08/25 00:00:00","9756"
"eastern cape","Public Health","2021/03/31 00:00:00","1393"
"mpumalanga","Public Health","2022/02/08 00:00:00","3370"
"mpumalanga","Public Health","2021/10/21 00:00:00","11995"
"limpopo","Public Health","2021/10/13 00:00:00","24119"
"mpumalanga","Private Health","2021/11/13 00:00:00","573"
"mpumalanga","Public Health","2021/10/09 00:00:00","2692"
"eastern cape","Public Health","2021/05/28 00:00:00","4381"
"limpopo","Private Health","2021/05/31 00:00:00","658"
"kwazulu-natal","Private Health","2022/01/26 00:00:00","3027"
"gauteng","Public Health","2021/02/22 00:00:00","1588"
"limpopo","Public Health","2021/12/30 00:00:00","4322"
"free state","Public Health","2021/05/12 00:00:00","1081"
"mpumalanga","Private Health","2021/06/18 00:00:00","267"
"mpumalanga","Private Health","2021/12/23 00:00:00","774"
"western cape","Private Health","2022/01/19 00:00:00","4783"
"mpumalanga","Public Health","2021/12/21 00:00:00","3531"
"mpumalanga","Public Health","2022/01/12 00:00:00","3272"
"kwazulu-natal","Private Health","2022/02/15 00:00:00","1931"
"northern cape","Public Health","2021/06/04 00:00:00","353"
"northern cape","Private Health","2021/05/27 00:00:00","30"
"gauteng","Public Health","2022/03/13 00:00:00","1167"
"north west","Private Health","2022/03/15 00:00:00","1172"
"western cape","Public Health","2021/09/11 00:00:00","4698"
"free state","Private Health","2021/10/29 00:00:00","3240"
"free state","Private Health","2021/12/01 00:00:00","2506"
"eastern cape","Public Health","2021/08/23 00:00:00","31175"
"kwazulu-natal","Public Health","2021/05/03 00:00:00","888"
"western cape","Public Health","2021/11/10 00:00:00","14149"
"northern cape","Private Health","2022/02/02 00:00:00","331"
"kwazulu-natal","Public Health","2021/09/17 00:00:00","20725"
"free state","Public Health","2021/07/13 00:00:00","8833"
"north west","Public Health","2022/02/11 00:00:00","3542"
"gauteng","Public Health","2021/05/08 00:00:00","1"
"western cape","Private Health","2021/09/05 00:00:00","685"
"gauteng","Public Health","2021/11/02 00:00:00","31666"
"mpumalanga","Public Health","2022/02/13 00:00:00","211"
"gauteng","Public Health","2021/05/20 00:00:00","8589"
"limpopo","Public Health","2021/10/26 00:00:00","18136"
"gauteng","Public Health","2022/03/03 00:00:00","20827"
"kwazulu-natal","Public Health","2022/02/16 00:00:00","11458"
"mpumalanga","Public Health","2021/06/13 00:00:00","13"
"western cape","Private Health","2021/05/07 00:00:00","937"
"northern cape","Public Health","2021/12/24 00:00:00","53"
"northern cape","Public Health","2021/10/06 00:00:00","3635"
"free state","Public Health","2021/06/22 00:00:00","4070"
"limpopo","Public Health","2021/03/05 00:00:00","432"
"free state","Public Health","2021/10/16 00:00:00","1989"
"eastern cape","Public Health","2021/11/13 00:00:00","6489"
"north west","Public Health","2022/03/15 00:00:00","4698"
"northern cape","Private Health","2021/03/02 00:00:00","18"
"gauteng","Public Health","2021/08/21 00:00:00","10369"
"free state","Private Health","2021/05/17 00:00:00","2"
"western cape","Public Health","2021/10/05 00:00:00","23326"
"gauteng","Public Health","2022/03/28 00:00:00","12030"
"kwazulu-natal","Private Health","2021/08/19 00:00:00","8331"
"north west","Private Health","2021/05/24 00:00:00","21"
"free state","Private Health","2022/03/02 00:00:00","1081"
"limpopo","Private Health","2021/10/14 00:00:00","4260"
"north west","Public Health","2021/11/23 00:00:00","5751"
"eastern cape","Public Health","2022/01/21 00:00:00","3970"
"mpumalanga","Private Health","2022/03/09 00:00:00","778"
"limpopo","Public Health","2021/09/22 00:00:00","15435"
"eastern cape","Public Health","2021/07/25 00:00:00","1022"
"north west","Private Health","2021/12/07 00:00:00","2181"
"kwazulu-natal","Private Health","2021/08/07 00:00:00","2548"
"northern cape","Public Health","2022/02/18 00:00:00","801"
"limpopo","Private Health","2021/09/08 00:00:00","5146"
"eastern cape","Public Health","2021/07/10 00:00:00","63"
"mpumalanga","Public Health","2021/10/26 00:00:00","10414"
"western cape","Public Health","2021/08/06 00:00:00","21766"
"eastern cape","Private Health","2021/07/28 00:00:00","4318"
"free state","Private Health","2021/06/29 00:00:00","393"
"eastern cape","Public Health","2021/12/26 00:00:00","19"
"north west","Private Health","2021/08/18 00:00:00","4528"
"gauteng","Public Health","2021/05/29 00:00:00","879"
"gauteng","Public Health","2021/08/12 00:00:00","25776"
"mpumalanga","Public Health","2021/05/20 00:00:00","820"
"kwazulu-natal","Private Health","2021/08/23 00:00:00","10374"
"eastern cape","Public Health","2021/10/09 00:00:00","2886"
"gauteng","Public Health","2021/07/19 00:00:00","37459"
"mpumalanga","Private Health","2022/02/08 00:00:00","657"
"eastern cape","Private Health","2021/09/21 00:00:00","3462"
"western cape","Public Health","2021/11/02 00:00:00","18199"
"kwazulu-natal","Private Health","2021/07/21 00:00:00","5479"
"eastern cape","Public Health","2022/01/24 00:00:00","5318"
"limpopo","Private Health","2021/12/09 00:00:00","2358"
"limpopo","Public Health","2021/02/26 00:00:00","1042"
"kwazulu-natal","Public Health","2021/06/14 00:00:00","11791"
"free state","Private Health","2022/02/27 00:00:00","2"
"kwazulu-natal","Public Health","2021/10/19 00:00:00","18736"
"eastern cape","Private Health","2021/06/06 00:00:00","2"
"kwazulu-natal","Private Health","2021/11/30 00:00:00","5522"
"north west","Public Health","2022/02/13 00:00:00","816"
"eastern cape","Private Health","2021/12/22 00:00:00","1003"
"eastern cape","Public Health","2021/04/29 00:00:00","510"
"northern cape","Private Health","2022/01/21 00:00:00","470"
"mpumalanga","Private Health","2022/03/02 00:00:00","823"
"gauteng","Private Health","2021/10/29 00:00:00","29105"
"northern cape","Private Health","2021/11/11 00:00:00","827"
"north west","Private Health","2021/10/28 00:00:00","3150"
"kwazulu-natal","Public Health","2021/10/07 00:00:00","18555"
"north west","Public Health","2022/02/06 00:00:00","861"
"kwazulu-natal","Private Health","2021/10/20 00:00:00","5064"
"northern cape","Private Health","2021/07/11 00:00:00","14"
"western cape","Public Health","2022/03/02 00:00:00","9530"
"kwazulu-natal","Public Health","2022/02/12 00:00:00","1951"
"northern cape","Private Health","2021/07/25 00:00:00","28"
"limpopo","Private Health","2022/03/01 00:00:00","1867"
"kwazulu-natal","Public Health","2021/08/21 00:00:00","6923"
"limpopo","Private Health","2021/05/18 00:00:00","42"
"northern cape","Private Health","2021/06/15 00:00:00","139"
"gauteng","Public Health","2021/11/08 00:00:00","17550"
"kwazulu-natal","Private Health","2022/03/24 00:00:00","2478"
"eastern cape","Private Health","2021/03/25 00:00:00","353"
"gauteng","Public Health","2021/04/08 00:00:00","1300"
"free state","Public Health","2022/01/04 00:00:00","3354"
"eastern cape","Private Health","2021/11/17 00:00:00","2956"
"gauteng","Public Health","2021/02/17 00:00:00","121"
"northern cape","Private Health","2021/11/12 00:00:00","1112"
"kwazulu-natal","Public Health","2021/09/09 00:00:00","21132"
"kwazulu-natal","Private Health","2021/08/05 00:00:00","7624"
"free state","Private Health","2022/03/11 00:00:00","921"
"kwazulu-natal","Private Health","2022/02/09 00:00:00","2205"
"eastern cape","Private Health","2021/09/08 00:00:00","5027"
"limpopo","Private Health","2021/03/11 00:00:00","2"
"kwazulu-natal","Public Health","2021/03/31 00:00:00","1239"
"limpopo","Public Health","2021/09/14 00:00:00","19711"
"northern cape","Public Health","2021/05/03 00:00:00","40"
"limpopo","Public Health","2021/12/02 00:00:00","15873"
"mpumalanga","Public Health","2021/07/08 00:00:00","7074"
"kwazulu-natal","Public Health","2021/08/27 00:00:00","22877"
"free state","Private Health","2021/12/26 00:00:00","1"
"gauteng","Private Health","2021/10/17 00:00:00","3441"
"free state","Public Health","2021/07/12 00:00:00","8346"
"north west","Public Health","2021/09/04 00:00:00","3797"
"eastern cape","Private Health","2021/03/03 00:00:00","128"
"north west","Private Health","2021/06/24 00:00:00","213"
"eastern cape","Public Health","2021/11/20 00:00:00","1594"
"kwazulu-natal","Private Health","2021/06/02 00:00:00","1051"
"kwazulu-natal","Private Health","2021/03/24 00:00:00","899"
"kwazulu-natal","Private Health","2022/03/26 00:00:00","1794"
"kwazulu-natal","Private Health","2021/11/08 00:00:00","3517"
"eastern cape","Private Health","2021/04/30 00:00:00","121"
"north west","Public Health","2022/02/10 00:00:00","4089"
"gauteng","Private Health","2021/05/26 00:00:00","7207"
"mpumalanga","Public Health","2022/01/27 00:00:00","3471"
"western cape","Public Health","2021/02/19 00:00:00","560"
"kwazulu-natal","Private Health","2021/09/22 00:00:00","7346"
"eastern cape","Private Health","2021/02/23 00:00:00","119"
"mpumalanga","Private Health","2022/02/14 00:00:00","618"
"kwazulu-natal","Private Health","2021/12/17 00:00:00","3293"
"kwazulu-natal","Public Health","2021/10/16 00:00:00","7349"
"eastern cape","Public Health","2021/08/06 00:00:00","13812"
"western cape","Private Health","2021/05/01 00:00:00","159"
"northern cape","Private Health","2021/07/28 00:00:00","554"
"eastern cape","Public Health","2021/06/11 00:00:00","7461"
"kwazulu-natal","Public Health","2021/07/18 00:00:00","5315"
"limpopo","Public Health","2021/03/01 00:00:00","41"
"kwazulu-natal","Private Health","2022/02/28 00:00:00","3326"
"free state","Public Health","2022/03/01 00:00:00","6910"
"limpopo","Private Health","2021/12/01 00:00:00","2978"
"kwazulu-natal","Public Health","2021/03/08 00:00:00","1525"
"kwazulu-natal","Private Health","2021/11/18 00:00:00","4551"
"eastern cape","Public Health","2021/06/06 00:00:00","3"
"north west","Public Health","2021/08/21 00:00:00","5053"
"north west","Public Health","2021/07/31 00:00:00","2873"
"north west","Private Health","2021/05/19 00:00:00","1"
"northern cape","Public Health","2021/11/23 00:00:00","2118"
"western cape","Private Health","2021/03/24 00:00:00","728"
"eastern cape","Public Health","2021/03/17 00:00:00","780"
"eastern cape","Private Health","2021/12/21 00:00:00","1204"
"kwazulu-natal","Private Health","2021/09/24 00:00:00","1319"
"north west","Public Health","2021/11/30 00:00:00","9253"
"free state","Public Health","2021/09/13 00:00:00","9713"
"north west","Public Health","2021/06/29 00:00:00","5842"
"mpumalanga","Private Health","2021/04/01 00:00:00","113"
"free state","Private Health","2021/09/26 00:00:00","18"
"gauteng","Private Health","2022/02/16 00:00:00","8120"
"gauteng","Private Health","2021/08/22 00:00:00","6862"
"kwazulu-natal","Private Health","2021/09/10 00:00:00","10164"
"free state","Public Health","2021/07/26 00:00:00","10471"
"kwazulu-natal","Public Health","2021/11/16 00:00:00","13638"
"eastern cape","Public Health","2021/02/25 00:00:00","859"
"kwazulu-natal","Public Health","2021/11/23 00:00:00","12591"
"north west","Public Health","2021/03/02 00:00:00","78"
"limpopo","Public Health","2022/01/22 00:00:00","623"
"kwazulu-natal","Public Health","2022/02/09 00:00:00","10090"
"eastern cape","Private Health","2021/06/25 00:00:00","1168"
"western cape","Public Health","2021/09/02 00:00:00","31087"
"eastern cape","Private Health","2022/01/13 00:00:00","2088"
"eastern cape","Public Health","2021/02/17 00:00:00","5"
"northern cape","Private Health","2021/03/06 00:00:00","16"
"north west","Private Health","2021/06/21 00:00:00","288"
"northern cape","Public Health","2021/08/09 00:00:00","1258"
"mpumalanga","Public Health","2022/03/14 00:00:00","5511"
"eastern cape","Private Health","2021/08/31 00:00:00","5737"
"limpopo","Private Health","2021/09/17 00:00:00","5147"
"north west","Private Health","2022/02/21 00:00:00","805"
"eastern cape","Public Health","2021/04/12 00:00:00","760"
"gauteng","Public Health","2022/02/17 00:00:00","14745"
"northern cape","Public Health","2021/05/04 00:00:00","176"
"gauteng","Public Health","2021/09/03 00:00:00","36585"
"northern cape","Public Health","2021/06/26 00:00:00","119"
"northern cape","Private Health","2022/01/25 00:00:00","395"
"north west","Public Health","2022/02/07 00:00:00","2932"
"north west","Public Health","2021/08/22 00:00:00","1485"
"gauteng","Public Health","2021/10/14 00:00:00","33129"
"kwazulu-natal","Public Health","2021/05/05 00:00:00","2056"
"mpumalanga","Public Health","2021/12/03 00:00:00","6773"
"western cape","Public Health","2021/05/18 00:00:00","1577"
"western cape","Public Health","2021/09/01 00:00:00","30039"
"eastern cape","Private Health","2022/03/26 00:00:00","451"
"western cape","Private Health","2022/02/07 00:00:00","4092"
"mpumalanga","Private Health","2022/02/19 00:00:00","455"
"limpopo","Private Health","2021/07/19 00:00:00","2347"
"gauteng","Private Health","2022/01/21 00:00:00","15019"
"eastern cape","Public Health","2021/02/23 00:00:00","694"
"limpopo","Private Health","2021/09/21 00:00:00","4932"
"kwazulu-natal","Private Health","2021/09/02 00:00:00","9695"
"mpumalanga","Private Health","2022/03/23 00:00:00","764"
"gauteng","Private Health","2021/11/02 00:00:00","20349"
"eastern cape","Private Health","2021/07/12 00:00:00","3641"
"gauteng","Private Health","2022/01/22 00:00:00","5749"
"free state","Private Health","2021/08/19 00:00:00","2082"
"free state","Private Health","2021/11/16 00:00:00","1775"
"eastern cape","Private Health","2022/02/26 00:00:00","714"
"kwazulu-natal","Public Health","2021/03/05 00:00:00","1230"
"mpumalanga","Public Health","2021/08/20 00:00:00","9862"
"north west","Public Health","2021/04/28 00:00:00","117"
"northern cape","Private Health","2022/02/07 00:00:00","297"
"north west","Public Health","2022/01/31 00:00:00","3060"
"limpopo","Public Health","2021/06/29 00:00:00","13272"
"western cape","Public Health","2021/06/10 00:00:00","12444"
"western cape","Public Health","2021/10/06 00:00:00","26090"
"mpumalanga","Public Health","2022/03/07 00:00:00","5673"
"kwazulu-natal","Private Health","2021/12/18 00:00:00","1506"
"limpopo","Public Health","2021/10/03 00:00:00","97"
"limpopo","Private Health","2021/05/21 00:00:00","21"
"western cape","Private Health","2021/12/27 00:00:00","127"
"mpumalanga","Public Health","2021/12/12 00:00:00","1010"
"free state","Public Health","2022/03/22 00:00:00","4612"
"northern cape","Public Health","2021/03/04 00:00:00","102"
"gauteng","Private Health","2021/10/16 00:00:00","7696"
"free state","Public Health","2022/02/04 00:00:00","3713"
"gauteng","Public Health","2021/10/23 00:00:00","9584"
"north west","Public Health","2021/02/22 00:00:00","775"
"northern cape","Public Health","2021/08/23 00:00:00","4345"
"eastern cape","Private Health","2022/02/28 00:00:00","2226"
"mpumalanga","Private Health","2021/05/16 00:00:00","26"
"kwazulu-natal","Private Health","2021/12/11 00:00:00","2172"
"mpumalanga","Private Health","2022/02/17 00:00:00","683"
"gauteng","Public Health","2021/12/28 00:00:00","11800"
"kwazulu-natal","Public Health","2021/08/23 00:00:00","21214"
"mpumalanga","Private Health","2022/02/01 00:00:00","1145"
"limpopo","Private Health","2021/11/10 00:00:00","2228"
"western cape","Public Health","2021/08/12 00:00:00","20048"
"limpopo","Public Health","2022/01/14 00:00:00","4725"
"north west","Public Health","2021/12/10 00:00:00","5889"
"free state","Public Health","2021/06/08 00:00:00","4981"
"northern cape","Public Health","2021/04/30 00:00:00","151"
"eastern cape","Public Health","2021/11/22 00:00:00","13131"
"mpumalanga","Private Health","2022/01/20 00:00:00","1186"
"limpopo","Private Health","2021/08/11 00:00:00","2408"
"mpumalanga","Public Health","2021/03/31 00:00:00","583"
"northern cape","Private Health","2021/11/06 00:00:00","213"
"western cape","Private Health","2022/01/10 00:00:00","5106"
"northern cape","Private Health","2021/10/06 00:00:00","1051"
"western cape","Public Health","2021/12/26 00:00:00","4"
"north west","Private Health","2021/10/14 00:00:00","3259"
"eastern cape","Public Health","2021/06/24 00:00:00","17949"
"western cape","Private Health","2021/07/03 00:00:00","1975"
"mpumalanga","Public Health","2021/03/22 00:00:00","1"
"limpopo","Public Health","2021/08/20 00:00:00","11123"
"northern cape","Private Health","2022/01/23 00:00:00","72"
"north west","Private Health","2022/03/26 00:00:00","341"
"kwazulu-natal","Private Health","2021/06/23 00:00:00","1658"
"western cape","Private Health","2022/02/10 00:00:00","3669"
"north west","Private Health","2021/11/11 00:00:00","2173"
"gauteng","Private Health","2021/12/07 00:00:00","19333"
"limpopo","Public Health","2021/11/23 00:00:00","8573"
"western cape","Private Health","2021/06/14 00:00:00","3481"
"mpumalanga","Private Health","2021/11/08 00:00:00","1463"
"eastern cape","Private Health","2022/03/21 00:00:00","142"
"northern cape","Private Health","2022/03/28 00:00:00","354"
"limpopo","Public Health","2021/12/06 00:00:00","13176"
"northern cape","Public Health","2021/10/18 00:00:00","2945"
"kwazulu-natal","Public Health","2021/06/17 00:00:00","11239"
"northern cape","Public Health","2021/02/21 00:00:00","251"
"northern cape","Public Health","2021/05/20 00:00:00","464"
"kwazulu-natal","Private Health","2022/03/20 00:00:00","463"
"northern cape","Public Health","2021/12/15 00:00:00","1400"
"eastern cape","Private Health","2021/05/03 00:00:00","89"
"eastern cape","Private Health","2021/06/14 00:00:00","1194"
"northern cape","Private Health","2022/02/20 00:00:00","129"
"free state","Public Health","2022/01/17 00:00:00","3858"
"eastern cape","Private Health","2022/02/13 00:00:00","14"
"free state","Private Health","2022/03/18 00:00:00","991"
"free state","Public Health","2021/12/05 00:00:00","410"
"limpopo","Public Health","2021/07/21 00:00:00","25960"
"northern cape","Public Health","2021/07/18 00:00:00","2013"
"mpumalanga","Private Health","2021/08/14 00:00:00","164"
"north west","Private Health","2022/01/23 00:00:00","4"
"free state","Public Health","2021/08/27 00:00:00","10305"
"north west","Private Health","2021/08/29 00:00:00","198"
"north west","Public Health","2021/12/18 00:00:00","1387"
"northern cape","Public Health","2022/01/28 00:00:00","977"
"limpopo","Public Health","2021/06/04 00:00:00","5640"
"eastern cape","Public Health","2021/06/27 00:00:00","9"
"northern cape","Public Health","2021/09/03 00:00:00","3780"
"mpumalanga","Public Health","2021/05/18 00:00:00","3004"
"limpopo","Private Health","2021/10/30 00:00:00","957"
"northern cape","Public Health","2021/08/15 00:00:00","160"
"limpopo","Public Health","2021/12/09 00:00:00","11421"
"eastern cape","Private Health","2021/07/09 00:00:00","4297"
"mpumalanga","Private Health","2021/11/24 00:00:00","1452"
"kwazulu-natal","Public Health","2021/11/14 00:00:00","6693"
"mpumalanga","Private Health","2022/03/07 00:00:00","976"
"limpopo","Public Health","2021/06/26 00:00:00","14174"
"north west","Private Health","2021/10/11 00:00:00","4015"
"north west","Private Health","2022/03/21 00:00:00","55"
"eastern cape","Public Health","2022/02/05 00:00:00","343"
"free state","Private Health","2021/10/09 00:00:00","350"
"mpumalanga","Private Health","2021/10/03 00:00:00","138"
"mpumalanga","Public Health","2021/12/11 00:00:00","2300"
"eastern cape","Public Health","2021/07/06 00:00:00","21164"
"eastern cape","Private Health","2021/03/15 00:00:00","104"
"mpumalanga","Private Health","2021/11/03 00:00:00","1949"
"eastern cape","Public Health","2021/09/18 00:00:00","2526"
"mpumalanga","Private Health","2021/12/01 00:00:00","2319"
"north west","Private Health","2021/10/21 00:00:00","3258"
"gauteng","Public Health","2021/10/29 00:00:00","31574"
"northern cape","Private Health","2021/11/17 00:00:00","970"
"mpumalanga","Public Health","2021/03/07 00:00:00","1"
"kwazulu-natal","Public Health","2022/02/08 00:00:00","9242"
"kwazulu-natal","Public Health","2021/03/26 00:00:00","863"
"gauteng","Public Health","2021/06/09 00:00:00","13535"
"free state","Private Health","2022/01/03 00:00:00","802"
"eastern cape","Private Health","2021/10/29 00:00:00","3743"
"gauteng","Private Health","2021/11/04 00:00:00","17292"
"western cape","Private Health","2021/06/07 00:00:00","2804"
"free state","Public Health","2021/10/28 00:00:00","10624"
"gauteng","Private Health","2022/01/15 00:00:00","6101"
"gauteng","Public Health","2021/12/10 00:00:00","22850"
"limpopo","Public Health","2021/09/28 00:00:00","14011"
"gauteng","Private Health","2022/03/13 00:00:00","607"
"eastern cape","Private Health","2022/01/21 00:00:00","1995"
"northern cape","Public Health","2021/07/30 00:00:00","3620"
"eastern cape","Private Health","2022/03/14 00:00:00","1539"
"gauteng","Private Health","2021/12/15 00:00:00","14076"
"northern cape","Public Health","2021/08/21 00:00:00","1024"
"western cape","Public Health","2021/07/05 00:00:00","20174"
"northern cape","Public Health","2021/06/01 00:00:00","464"
"free state","Private Health","2021/10/22 00:00:00","2930"
"western cape","Public Health","2021/12/07 00:00:00","13168"
"gauteng","Private Health","2021/06/14 00:00:00","7582"
"limpopo","Public Health","2022/01/01 00:00:00","7"
"free state","Public Health","2021/09/03 00:00:00","11384"
"gauteng","Private Health","2021/12/28 00:00:00","8365"
"gauteng","Private Health","2021/10/14 00:00:00","25774"
"north west","Private Health","2021/10/09 00:00:00","714"
"eastern cape","Public Health","2022/02/10 00:00:00","7551"
"western cape","Private Health","2022/02/28 00:00:00","6260"
"mpumalanga","Private Health","2022/02/25 00:00:00","1558"
"eastern cape","Private Health","2021/10/16 00:00:00","767"
"western cape","Public Health","2021/02/26 00:00:00","1640"
"northern cape","Public Health","2021/05/15 00:00:00","51"
"free state","Private Health","2021/07/20 00:00:00","2192"
"northern cape","Private Health","2021/06/04 00:00:00","42"
"gauteng","Public Health","2021/04/20 00:00:00","2"
"free state","Private Health","2021/11/18 00:00:00","1540"
"eastern cape","Public Health","2021/05/18 00:00:00","5368"
"eastern cape","Private Health","2021/08/29 00:00:00","21"
"gauteng","Public Health","2022/02/20 00:00:00","2442"
"mpumalanga","Public Health","2021/06/18 00:00:00","3752"
"western cape","Public Health","2021/06/07 00:00:00","9630"
"kwazulu-natal","Public Health","2022/03/14 00:00:00","10857"
"eastern cape","Public Health","2021/03/10 00:00:00","599"
"limpopo","Private Health","2021/03/10 00:00:00","29"
"western cape","Public Health","2021/07/14 00:00:00","24175"
"northern cape","Public Health","2021/10/30 00:00:00","161"
"limpopo","Private Health","2021/07/10 00:00:00","113"
"north west","Public Health","2021/02/27 00:00:00","203"
"northern cape","Private Health","2021/09/26 00:00:00","6"
"limpopo","Private Health","2021/08/09 00:00:00","36"
"limpopo","Public Health","2021/11/04 00:00:00","13225"
"north west","Private Health","2021/08/27 00:00:00","5093"
"free state","Public Health","2021/09/05 00:00:00","811"
"northern cape","Public Health","2022/02/11 00:00:00","769"
"mpumalanga","Private Health","2022/03/04 00:00:00","1031"
"eastern cape","Private Health","2021/08/19 00:00:00","4250"
"limpopo","Private Health","2022/01/06 00:00:00","2061"
"free state","Public Health","2021/07/18 00:00:00","927"
"limpopo","Public Health","2021/05/06 00:00:00","840"
"mpumalanga","Public Health","2021/11/29 00:00:00","8546"
"mpumalanga","Private Health","2021/12/02 00:00:00","2066"
"north west","Public Health","2022/01/07 00:00:00","3095"
"eastern cape","Public Health","2021/12/21 00:00:00","2844"
"northern cape","Private Health","2021/03/15 00:00:00","4"
"kwazulu-natal","Public Health","2021/05/20 00:00:00","20511"
"western cape","Public Health","2021/09/24 00:00:00","595"
"limpopo","Public Health","2021/08/26 00:00:00","27176"
"northern cape","Public Health","2022/03/28 00:00:00","623"
"kwazulu-natal","Private Health","2021/11/19 00:00:00","6161"
"mpumalanga","Public Health","2021/09/14 00:00:00","14193"
"northern cape","Public Health","2021/12/14 00:00:00","2062"
"mpumalanga","Public Health","2021/10/04 00:00:00","8456"
"north west","Private Health","2021/09/22 00:00:00","4513"
"kwazulu-natal","Private Health","2022/02/07 00:00:00","2261"
"free state","Private Health","2021/06/17 00:00:00","269"
"mpumalanga","Public Health","2022/02/05 00:00:00","1132"
"limpopo","Public Health","2021/11/21 00:00:00","4"
"western cape","Private Health","2022/01/27 00:00:00","4554"
"mpumalanga","Public Health","2021/06/03 00:00:00","4148"
"free state","Public Health","2021/06/09 00:00:00","4709"
"north west","Private Health","2022/03/07 00:00:00","1257"
"eastern cape","Private Health","2021/03/26 00:00:00","410"
"gauteng","Public Health","2022/02/26 00:00:00","3229"
"northern cape","Public Health","2021/09/17 00:00:00","3546"
"western cape","Public Health","2021/03/05 00:00:00","601"
"north west","Public Health","2021/10/04 00:00:00","8691"
"eastern cape","Private Health","2021/06/24 00:00:00","1172"
"northern cape","Private Health","2021/03/01 00:00:00","4"
"gauteng","Public Health","2021/05/06 00:00:00","1694"
"kwazulu-natal","Public Health","2022/03/26 00:00:00","1892"
"western cape","Private Health","2021/06/05 00:00:00","370"
"western cape","Private Health","2021/06/21 00:00:00","4192"
"eastern cape","Private Health","2021/06/26 00:00:00","59"
"northern cape","Private Health","2021/12/07 00:00:00","899"
"limpopo","Public Health","2021/08/14 00:00:00","3606"
"mpumalanga","Public Health","2021/11/03 00:00:00","8369"
"northern cape","Public Health","2021/07/21 00:00:00","4918"
"mpumalanga","Public Health","2021/06/26 00:00:00","446"
"kwazulu-natal","Public Health","2021/08/17 00:00:00","20364"
"mpumalanga","Private Health","2021/10/31 00:00:00","33"
"gauteng","Private Health","2021/06/15 00:00:00","8500"
"eastern cape","Public Health","2021/05/05 00:00:00","1384"
"limpopo","Public Health","2021/05/21 00:00:00","4995"
"western cape","Public Health","2021/10/25 00:00:00","20020"
"kwazulu-natal","Public Health","2021/05/02 00:00:00","502"
"kwazulu-natal","Private Health","2021/10/27 00:00:00","5556"
"eastern cape","Public Health","2021/11/11 00:00:00","15225"
"northern cape","Private Health","2021/09/27 00:00:00","983"
"limpopo","Private Health","2021/06/07 00:00:00","241"
"free state","Private Health","2021/11/02 00:00:00","2269"
"free state","Private Health","2021/07/27 00:00:00","2060"
"western cape","Private Health","2021/12/01 00:00:00","7762"
"mpumalanga","Public Health","2022/03/17 00:00:00","4950"
"limpopo","Public Health","2021/05/03 00:00:00","1059"
"limpopo","Public Health","2022/01/07 00:00:00","6587"
"mpumalanga","Public Health","2022/02/02 00:00:00","3491"
"north west","Private Health","2021/07/10 00:00:00","504"
"north west","Public Health","2021/07/12 00:00:00","8435"
"kwazulu-natal","Private Health","2021/10/19 00:00:00","4806"
"free state","Public Health","2021/06/05 00:00:00","482"
"kwazulu-natal","Public Health","2021/07/02 00:00:00","26896"
"eastern cape","Public Health","2021/06/19 00:00:00","21"
"free state","Private Health","2021/08/16 00:00:00","2082"
"gauteng","Public Health","2021/04/09 00:00:00","984"
"northern cape","Public Health","2021/09/20 00:00:00","1990"
"western cape","Public Health","2021/08/29 00:00:00","52"
"kwazulu-natal","Public Health","2021/07/09 00:00:00","38805"
"north west","Private Health","2021/08/24 00:00:00","6105"
"free state","Private Health","2021/05/21 00:00:00","2"
"mpumalanga","Private Health","2021/09/28 00:00:00","2717"
"kwazulu-natal","Public Health","2021/06/21 00:00:00","9661"
"eastern cape","Private Health","2021/09/17 00:00:00","4860"
"north west","Private Health","2021/03/02 00:00:00","50"
"limpopo","Public Health","2021/11/29 00:00:00","13695"
"kwazulu-natal","Private Health","2021/05/03 00:00:00","1527"
"gauteng","Public Health","2021/12/20 00:00:00","16673"
"free state","Public Health","2021/03/17 00:00:00","644"
"free state","Private Health","2022/03/24 00:00:00","937"
"free state","Public Health","2022/03/04 00:00:00","5449"
"free state","Private Health","2021/09/09 00:00:00","2734"
"mpumalanga","Public Health","2021/08/16 00:00:00","6277"
"eastern cape","Public Health","2021/03/01 00:00:00","99"
"limpopo","Public Health","2022/01/28 00:00:00","5287"
"eastern cape","Public Health","2022/02/25 00:00:00","6633"
"gauteng","Private Health","2021/02/27 00:00:00","335"
"northern cape","Private Health","2021/08/02 00:00:00","650"
"north west","Private Health","2021/12/31 00:00:00","416"
"western cape","Private Health","2021/11/04 00:00:00","8241"
"free state","Private Health","2022/01/23 00:00:00","24"
"north west","Public Health","2021/05/23 00:00:00","133"
"free state","Public Health","2021/11/07 00:00:00","308"
"eastern cape","Public Health","2021/04/30 00:00:00","419"
"western cape","Public Health","2022/01/04 00:00:00","4333"
"mpumalanga","Private Health","2021/07/28 00:00:00","2188"
"free state","Private Health","2021/09/30 00:00:00","2310"
"kwazulu-natal","Public Health","2021/08/07 00:00:00","6812"
"limpopo","Private Health","2021/11/18 00:00:00","3048"
