"province","health_sector","visit_date","total_number_vaccines_administered"
"limpopo","Public Health","2022/03/25 00:00:00","5281"
"kwazulu-natal","Public Health","2021/10/15 00:00:00","21729"
"mpumalanga","Private Health","2021/09/17 00:00:00","3999"
"kwazulu-natal","Private Health","2021/10/21 00:00:00","5366"
"north west","Private Health","2022/03/27 00:00:00","6"
"north west","Public Health","2022/04/01 00:00:00","2597"
"limpopo","Public Health","2022/04/07 00:00:00","4544"
"kwazulu-natal","Private Health","2021/12/03 00:00:00","5987"
"kwazulu-natal","Private Health","2021/06/25 00:00:00","1208"
"limpopo","Private Health","2021/06/18 00:00:00","296"
"western cape","Private Health","2021/08/24 00:00:00","17099"
"free state","Private Health","2021/06/01 00:00:00","203"
"limpopo","Public Health","2021/05/27 00:00:00","7144"
"eastern cape","Private Health","2021/11/16 00:00:00","3025"
"free state","Public Health","2021/06/06 00:00:00","639"
"limpopo","Private Health","2021/12/02 00:00:00","2853"
"mpumalanga","Private Health","2021/03/10 00:00:00","265"
"northern cape","Private Health","2022/03/09 00:00:00","458"
"gauteng","Public Health","2021/03/21 00:00:00","15"
"eastern cape","Public Health","2021/05/29 00:00:00","13"
"western cape","Public Health","2021/05/25 00:00:00","6498"
"limpopo","Public Health","2022/01/18 00:00:00","6524"
"gauteng","Private Health","2021/09/15 00:00:00","32822"
"kwazulu-natal","Private Health","2022/02/14 00:00:00","1986"
"north west","Private Health","2022/03/24 00:00:00","1293"
"kwazulu-natal","Public Health","2022/03/08 00:00:00","13940"
"western cape","Public Health","2021/08/07 00:00:00","1638"
"gauteng","Private Health","2021/04/22 00:00:00","1"
"western cape","Private Health","2021/08/25 00:00:00","17142"
"gauteng","Public Health","2021/12/08 00:00:00","27107"
"mpumalanga","Public Health","2021/12/15 00:00:00","4505"
"mpumalanga","Public Health","2022/01/20 00:00:00","4125"
"north west","Public Health","2021/09/11 00:00:00","5244"
"northern cape","Private Health","2021/10/09 00:00:00","216"
"kwazulu-natal","Public Health","2021/07/01 00:00:00","28111"
"limpopo","Private Health","2022/03/30 00:00:00","1717"
"northern cape","Public Health","2021/07/26 00:00:00","3958"
"free state","Private Health","2022/02/11 00:00:00","804"
"limpopo","Private Health","2022/03/19 00:00:00","423"
"mpumalanga","Public Health","2022/03/25 00:00:00","4194"
"kwazulu-natal","Public Health","2022/02/25 00:00:00","13816"
"gauteng","Private Health","2021/05/14 00:00:00","4951"
"northern cape","Private Health","2022/02/16 00:00:00","308"
"north west","Public Health","2021/02/20 00:00:00","541"
"mpumalanga","Public Health","2021/11/02 00:00:00","7512"
"western cape","Public Health","2021/09/08 00:00:00","29007"
"kwazulu-natal","Private Health","2021/09/08 00:00:00","8073"
"gauteng","Public Health","2022/01/24 00:00:00","14182"
"mpumalanga","Public Health","2021/08/08 00:00:00","222"
"free state","Public Health","2021/06/24 00:00:00","6516"
"gauteng","Private Health","2022/01/05 00:00:00","10781"
"gauteng","Private Health","2022/01/16 00:00:00","602"
"mpumalanga","Public Health","2022/03/29 00:00:00","5162"
"kwazulu-natal","Private Health","2022/01/08 00:00:00","1790"
"kwazulu-natal","Public Health","2021/07/16 00:00:00","10374"
"western cape","Public Health","2021/07/01 00:00:00","13067"
"northern cape","Public Health","2021/12/12 00:00:00","335"
"limpopo","Public Health","2021/10/28 00:00:00","19634"
"north west","Public Health","2021/11/24 00:00:00","6236"
"western cape","Private Health","2021/03/04 00:00:00","275"
"northern cape","Private Health","2022/01/16 00:00:00","29"
"northern cape","Private Health","2022/03/14 00:00:00","328"
"northern cape","Private Health","2021/10/08 00:00:00","1602"
"eastern cape","Private Health","2021/05/14 00:00:00","198"
"free state","Public Health","2022/03/23 00:00:00","4828"
"western cape","Public Health","2022/03/11 00:00:00","8967"
"northern cape","Public Health","2021/06/22 00:00:00","1354"
"western cape","Private Health","2021/11/05 00:00:00","8464"
"gauteng","Public Health","2021/05/16 00:00:00","1"
"kwazulu-natal","Public Health","2022/01/04 00:00:00","8833"
"kwazulu-natal","Public Health","2021/12/09 00:00:00","12481"
"western cape","Public Health","2021/10/23 00:00:00","5339"
"limpopo","Public Health","2021/06/20 00:00:00","170"
"western cape","Public Health","2022/01/29 00:00:00","739"
"mpumalanga","Public Health","2021/09/15 00:00:00","13679"
"kwazulu-natal","Private Health","2021/07/15 00:00:00","316"
"kwazulu-natal","Public Health","2021/11/29 00:00:00","17140"
"eastern cape","Private Health","2021/03/01 00:00:00","4"
"kwazulu-natal","Private Health","2022/01/17 00:00:00","3846"
"northern cape","Private Health","2021/07/02 00:00:00","160"
"western cape","Private Health","2021/07/07 00:00:00","9620"
"eastern cape","Private Health","2021/08/15 00:00:00","16"
"eastern cape","Private Health","2022/03/08 00:00:00","1978"
"free state","Public Health","2021/03/19 00:00:00","631"
"eastern cape","Private Health","2021/11/15 00:00:00","2881"
"eastern cape","Private Health","2022/02/07 00:00:00","1329"
"free state","Private Health","2022/04/01 00:00:00","1028"
"western cape","Private Health","2021/10/31 00:00:00","189"
"kwazulu-natal","Public Health","2021/02/17 00:00:00","49"
"mpumalanga","Private Health","2021/10/16 00:00:00","325"
"northern cape","Private Health","2022/01/07 00:00:00","436"
"kwazulu-natal","Public Health","2021/07/24 00:00:00","11223"
"north west","Public Health","2021/05/10 00:00:00","269"
"mpumalanga","Private Health","2022/02/07 00:00:00","630"
"kwazulu-natal","Public Health","2021/12/06 00:00:00","13637"
"north west","Private Health","2021/08/07 00:00:00","1239"
"gauteng","Private Health","2021/06/23 00:00:00","4708"
"kwazulu-natal","Private Health","2021/05/10 00:00:00","1399"
"gauteng","Private Health","2021/10/06 00:00:00","30682"
"limpopo","Private Health","2022/02/25 00:00:00","1539"
"kwazulu-natal","Public Health","2021/09/20 00:00:00","15174"
"mpumalanga","Public Health","2021/07/01 00:00:00","5463"
"mpumalanga","Private Health","2021/09/29 00:00:00","2354"
"eastern cape","Public Health","2021/05/06 00:00:00","1705"
"northern cape","Private Health","2021/12/18 00:00:00","120"
"free state","Public Health","2021/04/09 00:00:00","249"
"northern cape","Private Health","2021/10/13 00:00:00","971"
"kwazulu-natal","Private Health","2021/07/31 00:00:00","2139"
"gauteng","Private Health","2021/11/20 00:00:00","6327"
"limpopo","Private Health","2021/10/04 00:00:00","4437"
"gauteng","Public Health","2021/10/05 00:00:00","32240"
"limpopo","Public Health","2022/03/08 00:00:00","6760"
"eastern cape","Private Health","2021/11/08 00:00:00","2355"
"gauteng","Public Health","2021/05/24 00:00:00","9605"
"eastern cape","Public Health","2021/06/09 00:00:00","7712"
"western cape","Public Health","2021/11/21 00:00:00","337"
"kwazulu-natal","Private Health","2021/07/02 00:00:00","5126"
"kwazulu-natal","Public Health","2021/09/05 00:00:00","4570"
"gauteng","Private Health","2022/03/15 00:00:00","10258"
"northern cape","Public Health","2021/09/29 00:00:00","2371"
"gauteng","Public Health","2021/05/13 00:00:00","2454"
"gauteng","Public Health","2021/05/12 00:00:00","3169"
"gauteng","Public Health","2021/04/12 00:00:00","309"
"eastern cape","Public Health","2022/03/01 00:00:00","9091"
"eastern cape","Private Health","2021/11/23 00:00:00","2404"
"limpopo","Public Health","2021/04/26 00:00:00","1"
"northern cape","Private Health","2021/11/21 00:00:00","202"
"western cape","Public Health","2022/03/09 00:00:00","9406"
"northern cape","Public Health","2021/10/25 00:00:00","3153"
"north west","Private Health","2022/03/08 00:00:00","1120"
"north west","Private Health","2021/08/11 00:00:00","3501"
"kwazulu-natal","Private Health","2021/03/01 00:00:00","12"
"northern cape","Public Health","2022/03/07 00:00:00","944"
"limpopo","Public Health","2021/11/28 00:00:00","502"
"north west","Public Health","2021/12/08 00:00:00","7334"
"northern cape","Public Health","2021/06/28 00:00:00","1658"
"mpumalanga","Public Health","2022/04/05 00:00:00","3838"
"western cape","Private Health","2021/09/10 00:00:00","16056"
"limpopo","Public Health","2021/06/13 00:00:00","63"
"kwazulu-natal","Public Health","2022/01/23 00:00:00","1019"
"eastern cape","Private Health","2022/01/08 00:00:00","292"
"free state","Public Health","2021/10/22 00:00:00","10207"
"kwazulu-natal","Public Health","2021/05/04 00:00:00","1710"
"limpopo","Public Health","2021/11/16 00:00:00","9571"
"kwazulu-natal","Private Health","2021/06/04 00:00:00","681"
"mpumalanga","Private Health","2021/11/01 00:00:00","209"
"northern cape","Private Health","2021/11/02 00:00:00","1110"
"kwazulu-natal","Private Health","2021/11/10 00:00:00","4094"
"eastern cape","Public Health","2021/03/11 00:00:00","427"
"eastern cape","Private Health","2021/11/12 00:00:00","3833"
"mpumalanga","Public Health","2021/12/08 00:00:00","6715"
"limpopo","Private Health","2022/02/13 00:00:00","42"
"limpopo","Private Health","2022/03/31 00:00:00","1649"
"mpumalanga","Public Health","2021/09/03 00:00:00","13796"
"gauteng","Private Health","2021/11/19 00:00:00","21233"
"north west","Private Health","2021/09/23 00:00:00","4277"
"kwazulu-natal","Private Health","2022/02/24 00:00:00","2537"
"kwazulu-natal","Private Health","2022/02/03 00:00:00","2100"
"eastern cape","Private Health","2022/03/03 00:00:00","2377"
"free state","Private Health","2021/06/14 00:00:00","319"
"kwazulu-natal","Public Health","2021/12/16 00:00:00","2234"
"kwazulu-natal","Public Health","2021/09/26 00:00:00","2132"
"mpumalanga","Private Health","2022/01/12 00:00:00","1042"
"eastern cape","Private Health","2022/01/20 00:00:00","1531"
"gauteng","Private Health","2021/06/07 00:00:00","9121"
"western cape","Public Health","2021/08/20 00:00:00","38993"
"free state","Private Health","2021/10/31 00:00:00","27"
"limpopo","Private Health","2021/08/24 00:00:00","4940"
"northern cape","Public Health","2021/08/31 00:00:00","4787"
"gauteng","Private Health","2021/11/18 00:00:00","17017"
"northern cape","Public Health","2022/01/21 00:00:00","727"
"mpumalanga","Public Health","2022/02/14 00:00:00","3365"
"limpopo","Public Health","2021/12/26 00:00:00","10"
"limpopo","Private Health","2021/12/12 00:00:00","31"
"northern cape","Private Health","2021/06/09 00:00:00","119"
"western cape","Private Health","2021/02/17 00:00:00","1"
"north west","Public Health","2021/11/12 00:00:00","7278"
"limpopo","Private Health","2021/12/14 00:00:00","2109"
"eastern cape","Private Health","2021/07/18 00:00:00","33"
"mpumalanga","Public Health","2021/06/17 00:00:00","5549"
"kwazulu-natal","Public Health","2021/12/20 00:00:00","7059"
"free state","Public Health","2021/06/10 00:00:00","4208"
"free state","Public Health","2021/08/16 00:00:00","5617"
"free state","Public Health","2021/12/15 00:00:00","4452"
"northern cape","Private Health","2022/01/29 00:00:00","87"
"western cape","Private Health","2021/08/12 00:00:00","11072"
"free state","Private Health","2021/08/13 00:00:00","1882"
"limpopo","Private Health","2021/10/01 00:00:00","4122"
"eastern cape","Public Health","2021/05/21 00:00:00","3769"
"eastern cape","Public Health","2021/11/12 00:00:00","14065"
"northern cape","Public Health","2021/09/11 00:00:00","1232"
"free state","Public Health","2022/03/19 00:00:00","240"
"northern cape","Private Health","2022/01/20 00:00:00","420"
"free state","Private Health","2021/10/05 00:00:00","3184"
"northern cape","Public Health","2021/11/19 00:00:00","2411"
"limpopo","Public Health","2021/08/10 00:00:00","19848"
"limpopo","Private Health","2021/11/02 00:00:00","4201"
"mpumalanga","Public Health","2021/11/25 00:00:00","5246"
"eastern cape","Public Health","2021/06/29 00:00:00","20173"
"eastern cape","Public Health","2022/03/06 00:00:00","128"
"free state","Private Health","2021/05/26 00:00:00","84"
"eastern cape","Private Health","2022/01/01 00:00:00","1"
"gauteng","Private Health","2021/05/18 00:00:00","1606"
"eastern cape","Private Health","2021/10/03 00:00:00","323"
"northern cape","Public Health","2021/07/09 00:00:00","3467"
"limpopo","Public Health","2021/08/28 00:00:00","6594"
"north west","Public Health","2021/03/26 00:00:00","603"
"mpumalanga","Public Health","2021/10/24 00:00:00","292"
"northern cape","Private Health","2022/02/09 00:00:00","339"
"limpopo","Private Health","2022/02/23 00:00:00","1513"
"mpumalanga","Public Health","2022/02/27 00:00:00","508"
"mpumalanga","Public Health","2021/11/23 00:00:00","5174"
"north west","Public Health","2022/04/04 00:00:00","2175"
"free state","Private Health","2021/12/21 00:00:00","972"
"limpopo","Public Health","2021/10/15 00:00:00","16414"
"north west","Public Health","2021/11/15 00:00:00","5988"
"north west","Public Health","2021/09/19 00:00:00","1615"
"north west","Private Health","2021/12/03 00:00:00","2430"
"gauteng","Private Health","2021/09/09 00:00:00","33247"
"eastern cape","Public Health","2021/12/06 00:00:00","9822"
"eastern cape","Public Health","2021/12/02 00:00:00","13634"
"mpumalanga","Public Health","2022/03/12 00:00:00","1098"
"western cape","Public Health","2021/03/25 00:00:00","1805"
"western cape","Private Health","2021/08/16 00:00:00","11549"
"north west","Private Health","2021/10/22 00:00:00","3246"
"western cape","Private Health","2022/03/01 00:00:00","6320"
"mpumalanga","Public Health","2021/08/22 00:00:00","637"
"eastern cape","Private Health","2021/05/24 00:00:00","179"
"eastern cape","Public Health","2021/12/15 00:00:00","6196"
"western cape","Public Health","2021/06/28 00:00:00","8573"
"eastern cape","Private Health","2021/08/30 00:00:00","6036"
"free state","Public Health","2022/02/22 00:00:00","6485"
"free state","Private Health","2022/02/19 00:00:00","240"
"free state","Public Health","2021/09/28 00:00:00","9171"
"limpopo","Public Health","2021/08/09 00:00:00","72"
"limpopo","Private Health","2022/01/14 00:00:00","1875"
"eastern cape","Public Health","2022/03/02 00:00:00","9699"
"free state","Public Health","2021/09/30 00:00:00","8679"
"gauteng","Private Health","2021/08/24 00:00:00","35567"
"mpumalanga","Private Health","2021/08/13 00:00:00","1888"
"western cape","Public Health","2021/05/07 00:00:00","2217"
"eastern cape","Public Health","2021/08/07 00:00:00","1275"
"mpumalanga","Public Health","2021/05/23 00:00:00","3"
"eastern cape","Public Health","2022/01/16 00:00:00","101"
"free state","Public Health","2021/08/06 00:00:00","7681"
"mpumalanga","Public Health","2021/10/06 00:00:00","8906"
"limpopo","Public Health","2021/07/08 00:00:00","20517"
"gauteng","Public Health","2021/12/14 00:00:00","22267"
"eastern cape","Private Health","2022/02/16 00:00:00","1137"
"kwazulu-natal","Public Health","2021/11/04 00:00:00","15508"
"mpumalanga","Public Health","2021/07/19 00:00:00","11450"
"kwazulu-natal","Private Health","2022/03/04 00:00:00","4183"
"northern cape","Public Health","2021/06/11 00:00:00","881"
"northern cape","Public Health","2021/12/09 00:00:00","2536"
"kwazulu-natal","Private Health","2021/02/24 00:00:00","547"
"eastern cape","Private Health","2021/10/26 00:00:00","3408"
"western cape","Public Health","2021/09/21 00:00:00","18994"
"free state","Public Health","2021/10/21 00:00:00","13111"
"limpopo","Private Health","2022/03/07 00:00:00","1596"
"free state","Private Health","2021/03/03 00:00:00","101"
"mpumalanga","Public Health","2022/02/16 00:00:00","3771"
"northern cape","Public Health","2021/08/12 00:00:00","3010"
"northern cape","Public Health","2021/06/24 00:00:00","2067"
"kwazulu-natal","Public Health","2022/03/20 00:00:00","759"
"northern cape","Public Health","2021/04/10 00:00:00","38"
"mpumalanga","Public Health","2022/01/15 00:00:00","1211"
"mpumalanga","Private Health","2021/10/20 00:00:00","2457"
"northern cape","Public Health","2022/01/24 00:00:00","701"
"northern cape","Public Health","2021/07/19 00:00:00","4252"
"free state","Public Health","2021/07/31 00:00:00","1081"
"limpopo","Public Health","2022/01/15 00:00:00","292"
"limpopo","Private Health","2021/06/21 00:00:00","240"
"limpopo","Public Health","2022/03/02 00:00:00","8173"
"free state","Public Health","2022/03/27 00:00:00","1"
"limpopo","Private Health","2021/07/18 00:00:00","20"
"gauteng","Public Health","2021/09/07 00:00:00","32995"
"northern cape","Private Health","2021/09/28 00:00:00","787"
"mpumalanga","Private Health","2021/10/29 00:00:00","1982"
"mpumalanga","Private Health","2022/01/19 00:00:00","1108"
"kwazulu-natal","Public Health","2021/09/07 00:00:00","12935"
"gauteng","Public Health","2022/01/01 00:00:00","106"
"kwazulu-natal","Private Health","2021/12/19 00:00:00","385"
"limpopo","Public Health","2021/07/27 00:00:00","24846"
"north west","Public Health","2021/12/25 00:00:00","305"
"free state","Public Health","2022/02/25 00:00:00","6565"
"western cape","Private Health","2021/12/14 00:00:00","5358"
"north west","Public Health","2021/12/30 00:00:00","1806"
"western cape","Private Health","2021/08/21 00:00:00","4062"
"eastern cape","Public Health","2021/07/19 00:00:00","33640"
"gauteng","Public Health","2021/11/21 00:00:00","2456"
"limpopo","Private Health","2021/06/17 00:00:00","295"
"western cape","Private Health","2021/03/30 00:00:00","490"
"free state","Public Health","2021/09/11 00:00:00","1705"
"eastern cape","Private Health","2021/12/13 00:00:00","2112"
"free state","Public Health","2021/12/07 00:00:00","8533"
"north west","Public Health","2021/09/01 00:00:00","9645"
"gauteng","Public Health","2021/11/26 00:00:00","19794"
"limpopo","Private Health","2021/07/12 00:00:00","2529"
"gauteng","Private Health","2021/06/16 00:00:00","93"
"gauteng","Private Health","2021/05/27 00:00:00","8337"
"northern cape","Public Health","2021/11/25 00:00:00","2546"
"free state","Private Health","2021/10/16 00:00:00","330"
"limpopo","Public Health","2021/02/23 00:00:00","953"
"mpumalanga","Public Health","2022/02/18 00:00:00","3523"
"gauteng","Private Health","2021/03/22 00:00:00","1"
"mpumalanga","Private Health","2021/06/15 00:00:00","271"
"eastern cape","Public Health","2021/08/16 00:00:00","19943"
"northern cape","Private Health","2021/07/30 00:00:00","1056"
"western cape","Private Health","2022/01/16 00:00:00","138"
"eastern cape","Private Health","2021/07/01 00:00:00","1453"
"free state","Public Health","2021/08/14 00:00:00","290"
"western cape","Private Health","2021/11/28 00:00:00","167"
"western cape","Private Health","2021/05/20 00:00:00","317"
"north west","Private Health","2021/10/23 00:00:00","989"
"free state","Private Health","2021/10/20 00:00:00","2653"
"western cape","Public Health","2022/01/19 00:00:00","8197"
"eastern cape","Public Health","2021/11/25 00:00:00","13557"
"western cape","Public Health","2022/03/30 00:00:00","6022"
"eastern cape","Public Health","2021/12/03 00:00:00","9171"
"free state","Public Health","2021/07/22 00:00:00","11716"
"kwazulu-natal","Private Health","2022/01/25 00:00:00","3006"
"gauteng","Public Health","2021/06/10 00:00:00","11043"
"mpumalanga","Public Health","2021/09/20 00:00:00","9904"
"gauteng","Public Health","2021/09/21 00:00:00","26247"
"gauteng","Public Health","2021/04/21 00:00:00","4"
"eastern cape","Private Health","2022/02/10 00:00:00","1143"
"northern cape","Private Health","2021/08/15 00:00:00","5"
"western cape","Private Health","2021/11/17 00:00:00","6663"
"north west","Private Health","2022/01/22 00:00:00","356"
"kwazulu-natal","Private Health","2022/01/10 00:00:00","4754"
"eastern cape","Private Health","2021/03/08 00:00:00","180"
"free state","Private Health","2021/10/06 00:00:00","3442"
"gauteng","Private Health","2021/09/19 00:00:00","3221"
"northern cape","Private Health","2021/09/29 00:00:00","877"
"eastern cape","Public Health","2021/09/15 00:00:00","24064"
"limpopo","Private Health","2022/04/04 00:00:00","1302"
"limpopo","Public Health","2021/06/02 00:00:00","6677"
"north west","Private Health","2021/12/29 00:00:00","730"
"gauteng","Private Health","2021/04/08 00:00:00","200"
"north west","Public Health","2021/12/14 00:00:00","5464"
"north west","Private Health","2022/01/04 00:00:00","1011"
"northern cape","Public Health","2021/11/16 00:00:00","3085"
"kwazulu-natal","Private Health","2021/04/08 00:00:00","965"
"north west","Private Health","2022/03/09 00:00:00","1142"
"western cape","Public Health","2022/02/23 00:00:00","7194"
"free state","Private Health","2021/05/27 00:00:00","83"
"northern cape","Public Health","2021/11/29 00:00:00","2117"
"gauteng","Public Health","2021/09/02 00:00:00","38413"
"eastern cape","Public Health","2021/03/19 00:00:00","1058"
"mpumalanga","Public Health","2021/06/27 00:00:00","3"
"free state","Private Health","2022/03/07 00:00:00","1195"
"western cape","Private Health","2021/08/30 00:00:00","15923"
"mpumalanga","Private Health","2022/03/16 00:00:00","654"
"kwazulu-natal","Private Health","2021/04/07 00:00:00","608"
"north west","Private Health","2022/03/28 00:00:00","1120"
"gauteng","Public Health","2021/11/19 00:00:00","21714"
"limpopo","Private Health","2021/12/31 00:00:00","763"
"western cape","Public Health","2021/09/09 00:00:00","28351"
"kwazulu-natal","Public Health","2022/01/08 00:00:00","2354"
"mpumalanga","Public Health","2022/04/07 00:00:00","5424"
"mpumalanga","Public Health","2021/06/22 00:00:00","4118"
"eastern cape","Private Health","2022/03/01 00:00:00","2002"
"western cape","Private Health","2022/01/25 00:00:00","4789"
"western cape","Private Health","2021/03/20 00:00:00","1"
"kwazulu-natal","Public Health","2021/07/25 00:00:00","9496"
"western cape","Private Health","2022/03/11 00:00:00","5118"
"north west","Public Health","2021/05/29 00:00:00","312"
"gauteng","Public Health","2021/03/18 00:00:00","2014"
"mpumalanga","Private Health","2021/09/05 00:00:00","51"
"eastern cape","Private Health","2021/07/23 00:00:00","4478"
"northern cape","Private Health","2021/05/22 00:00:00","1"
"northern cape","Private Health","2021/09/08 00:00:00","944"
"gauteng","Public Health","2021/12/13 00:00:00","16740"
"kwazulu-natal","Private Health","2021/03/04 00:00:00","650"
"northern cape","Public Health","2021/03/25 00:00:00","58"
"eastern cape","Private Health","2021/08/25 00:00:00","5983"
"free state","Public Health","2021/03/18 00:00:00","411"
"limpopo","Public Health","2021/04/29 00:00:00","527"
"kwazulu-natal","Private Health","2022/01/11 00:00:00","4160"
"mpumalanga","Public Health","2022/01/17 00:00:00","3068"
"western cape","Public Health","2021/07/23 00:00:00","26599"
"kwazulu-natal","Private Health","2021/05/27 00:00:00","983"
"eastern cape","Public Health","2021/12/18 00:00:00","268"
"northern cape","Private Health","2021/08/08 00:00:00","2"
"free state","Private Health","2021/12/19 00:00:00","21"
"north west","Public Health","2021/07/21 00:00:00","10977"
"limpopo","Public Health","2021/11/03 00:00:00","13620"
"north west","Public Health","2021/08/18 00:00:00","6770"
"eastern cape","Public Health","2022/02/03 00:00:00","5922"
"mpumalanga","Private Health","2021/07/04 00:00:00","33"
"mpumalanga","Private Health","2021/11/27 00:00:00","328"
"north west","Private Health","2022/04/08 00:00:00","977"
"gauteng","Private Health","2021/07/28 00:00:00","23507"
"north west","Private Health","2021/11/03 00:00:00","2664"
"mpumalanga","Private Health","2021/08/12 00:00:00","2252"
"limpopo","Private Health","2021/07/21 00:00:00","3045"
"northern cape","Private Health","2021/11/25 00:00:00","610"
"mpumalanga","Public Health","2021/08/19 00:00:00","8026"
"northern cape","Private Health","2022/01/24 00:00:00","430"
"limpopo","Public Health","2021/10/30 00:00:00","59"
"mpumalanga","Public Health","2021/06/07 00:00:00","4153"
"limpopo","Public Health","2021/12/18 00:00:00","135"
"mpumalanga","Public Health","2021/11/30 00:00:00","8631"
"northern cape","Public Health","2022/01/01 00:00:00","50"
"western cape","Private Health","2022/01/24 00:00:00","5226"
"limpopo","Private Health","2021/12/16 00:00:00","299"
"mpumalanga","Public Health","2021/05/24 00:00:00","2444"
"north west","Private Health","2021/11/21 00:00:00","5"
"western cape","Public Health","2022/01/09 00:00:00","12"
"limpopo","Public Health","2022/01/02 00:00:00","11"
"free state","Public Health","2021/02/22 00:00:00","722"
"mpumalanga","Public Health","2021/08/23 00:00:00","11114"
"limpopo","Private Health","2021/08/15 00:00:00","11"
"eastern cape","Public Health","2021/06/02 00:00:00","1668"
"northern cape","Private Health","2021/09/21 00:00:00","955"
"north west","Public Health","2021/09/09 00:00:00","9703"
"northern cape","Private Health","2022/03/04 00:00:00","584"
"free state","Public Health","2021/11/03 00:00:00","10353"
"free state","Public Health","2021/12/17 00:00:00","2650"
"northern cape","Public Health","2021/06/21 00:00:00","1190"
"north west","Public Health","2021/07/04 00:00:00","161"
"gauteng","Public Health","2022/01/02 00:00:00","165"
"mpumalanga","Private Health","2021/06/30 00:00:00","396"
"kwazulu-natal","Public Health","2021/11/05 00:00:00","12807"
"western cape","Public Health","2021/12/03 00:00:00","15184"
"kwazulu-natal","Private Health","2021/12/01 00:00:00","4821"
"western cape","Public Health","2021/12/23 00:00:00","3418"
"kwazulu-natal","Private Health","2021/12/12 00:00:00","574"
"eastern cape","Private Health","2021/05/28 00:00:00","504"
"northern cape","Private Health","2021/03/04 00:00:00","7"
"gauteng","Public Health","2021/05/27 00:00:00","15794"
"kwazulu-natal","Private Health","2021/08/02 00:00:00","8206"
"kwazulu-natal","Public Health","2021/11/19 00:00:00","13190"
"gauteng","Private Health","2022/01/02 00:00:00","205"
"free state","Private Health","2022/01/31 00:00:00","931"
"western cape","Public Health","2022/03/22 00:00:00","6235"
"eastern cape","Public Health","2021/12/20 00:00:00","3141"
"gauteng","Public Health","2021/11/13 00:00:00","13453"
"mpumalanga","Public Health","2021/06/30 00:00:00","4373"
"western cape","Private Health","2022/02/15 00:00:00","3975"
"kwazulu-natal","Private Health","2021/09/18 00:00:00","3463"
"mpumalanga","Private Health","2021/12/19 00:00:00","26"
"mpumalanga","Public Health","2021/09/19 00:00:00","67"
"free state","Public Health","2021/05/04 00:00:00","331"
"western cape","Public Health","2021/07/24 00:00:00","2749"
"north west","Public Health","2022/04/03 00:00:00","580"
"eastern cape","Public Health","2021/09/22 00:00:00","20692"
"gauteng","Private Health","2021/10/28 00:00:00","22951"
"north west","Private Health","2022/01/24 00:00:00","1172"
"gauteng","Public Health","2021/07/15 00:00:00","27958"
"gauteng","Private Health","2021/09/14 00:00:00","33323"
"gauteng","Public Health","2021/08/06 00:00:00","25894"
"kwazulu-natal","Public Health","2021/08/11 00:00:00","20626"
"western cape","Public Health","2022/01/23 00:00:00","101"
"north west","Public Health","2021/08/25 00:00:00","9757"
"eastern cape","Public Health","2021/03/31 00:00:00","1393"
"mpumalanga","Public Health","2022/02/08 00:00:00","3373"
"mpumalanga","Public Health","2021/10/21 00:00:00","12004"
"limpopo","Public Health","2021/10/13 00:00:00","24119"
"mpumalanga","Private Health","2021/11/13 00:00:00","573"
"mpumalanga","Public Health","2021/10/09 00:00:00","2694"
"eastern cape","Public Health","2021/05/28 00:00:00","4381"
"limpopo","Private Health","2021/05/31 00:00:00","658"
"kwazulu-natal","Private Health","2022/01/26 00:00:00","3033"
"gauteng","Public Health","2021/02/22 00:00:00","1590"
"limpopo","Public Health","2021/12/30 00:00:00","4322"
"free state","Public Health","2021/05/12 00:00:00","1081"
"mpumalanga","Private Health","2021/06/18 00:00:00","267"
"mpumalanga","Private Health","2021/12/23 00:00:00","774"
"western cape","Private Health","2022/01/19 00:00:00","4783"
"mpumalanga","Public Health","2021/12/21 00:00:00","3532"
"mpumalanga","Public Health","2022/01/12 00:00:00","3278"
"kwazulu-natal","Private Health","2022/02/15 00:00:00","1934"
"northern cape","Public Health","2021/06/04 00:00:00","353"
"northern cape","Private Health","2021/05/27 00:00:00","30"
"gauteng","Public Health","2022/03/13 00:00:00","1172"
"north west","Private Health","2022/03/15 00:00:00","1173"
"western cape","Public Health","2021/09/11 00:00:00","4698"
"free state","Private Health","2021/10/29 00:00:00","3240"
"free state","Private Health","2021/12/01 00:00:00","2507"
"eastern cape","Public Health","2021/08/23 00:00:00","31175"
"kwazulu-natal","Public Health","2021/05/03 00:00:00","888"
"western cape","Public Health","2021/11/10 00:00:00","14149"
"northern cape","Private Health","2022/02/02 00:00:00","332"
"kwazulu-natal","Public Health","2021/09/17 00:00:00","20726"
"free state","Public Health","2021/07/13 00:00:00","8837"
"north west","Public Health","2022/02/11 00:00:00","3636"
"gauteng","Public Health","2021/05/08 00:00:00","1"
"western cape","Private Health","2021/09/05 00:00:00","685"
"gauteng","Public Health","2021/11/02 00:00:00","31673"
"mpumalanga","Public Health","2022/02/13 00:00:00","211"
"gauteng","Public Health","2021/05/20 00:00:00","8591"
"limpopo","Public Health","2021/10/26 00:00:00","18136"
"gauteng","Public Health","2022/03/03 00:00:00","20864"
"kwazulu-natal","Public Health","2022/02/16 00:00:00","11551"
"mpumalanga","Public Health","2021/06/13 00:00:00","13"
"western cape","Private Health","2021/05/07 00:00:00","937"
"northern cape","Public Health","2021/12/24 00:00:00","53"
