"province","health_sector","visit_date","total_number_vaccines_administered"
"western cape","Public Health","2021/09/21 00:00:00","18992"
"free state","Public Health","2021/10/21 00:00:00","13111"
"limpopo","Private Health","2022/03/07 00:00:00","1595"
"free state","Private Health","2021/03/03 00:00:00","101"
"mpumalanga","Public Health","2022/02/16 00:00:00","3769"
"northern cape","Public Health","2021/08/12 00:00:00","3010"
"northern cape","Public Health","2021/06/24 00:00:00","2067"
"kwazulu-natal","Public Health","2022/03/20 00:00:00","746"
"northern cape","Public Health","2021/04/10 00:00:00","38"
"mpumalanga","Public Health","2022/01/15 00:00:00","1211"
"mpumalanga","Private Health","2021/10/20 00:00:00","2457"
"northern cape","Public Health","2022/01/24 00:00:00","701"
"northern cape","Public Health","2021/07/19 00:00:00","4252"
"free state","Public Health","2021/07/31 00:00:00","1081"
"limpopo","Public Health","2022/01/15 00:00:00","292"
"limpopo","Private Health","2021/06/21 00:00:00","240"
"limpopo","Public Health","2022/03/02 00:00:00","8170"
"free state","Public Health","2022/03/27 00:00:00","1"
"limpopo","Private Health","2021/07/18 00:00:00","20"
"gauteng","Public Health","2021/09/07 00:00:00","32993"
"northern cape","Private Health","2021/09/28 00:00:00","787"
"mpumalanga","Private Health","2021/10/29 00:00:00","1981"
"mpumalanga","Private Health","2022/01/19 00:00:00","1108"
"kwazulu-natal","Public Health","2021/09/07 00:00:00","12935"
"gauteng","Public Health","2022/01/01 00:00:00","105"
"kwazulu-natal","Private Health","2021/12/19 00:00:00","385"
"limpopo","Public Health","2021/07/27 00:00:00","24846"
"north west","Public Health","2021/12/25 00:00:00","305"
"free state","Public Health","2022/02/25 00:00:00","6565"
"western cape","Private Health","2021/12/14 00:00:00","5358"
"north west","Public Health","2021/12/30 00:00:00","1806"
"western cape","Private Health","2021/08/21 00:00:00","4062"
"eastern cape","Public Health","2021/07/19 00:00:00","33640"
"gauteng","Public Health","2021/11/21 00:00:00","2454"
"limpopo","Private Health","2021/06/17 00:00:00","295"
"western cape","Private Health","2021/03/30 00:00:00","490"
"free state","Public Health","2021/09/11 00:00:00","1705"
"eastern cape","Private Health","2021/12/13 00:00:00","2112"
"free state","Public Health","2021/12/07 00:00:00","8533"
"north west","Public Health","2021/09/01 00:00:00","9644"
"gauteng","Public Health","2021/11/26 00:00:00","19792"
"limpopo","Private Health","2021/07/12 00:00:00","2529"
"gauteng","Private Health","2021/06/16 00:00:00","93"
"gauteng","Private Health","2021/05/27 00:00:00","8337"
"northern cape","Public Health","2021/11/25 00:00:00","2546"
"free state","Private Health","2021/10/16 00:00:00","330"
"limpopo","Public Health","2021/02/23 00:00:00","953"
"mpumalanga","Public Health","2022/02/18 00:00:00","3522"
"gauteng","Private Health","2021/03/22 00:00:00","1"
"mpumalanga","Private Health","2021/06/15 00:00:00","271"
"eastern cape","Public Health","2021/08/16 00:00:00","19942"
"northern cape","Private Health","2021/07/30 00:00:00","1056"
"western cape","Private Health","2022/01/16 00:00:00","138"
"eastern cape","Private Health","2021/07/01 00:00:00","1452"
"free state","Public Health","2021/08/14 00:00:00","290"
"western cape","Private Health","2021/11/28 00:00:00","167"
"western cape","Private Health","2021/05/20 00:00:00","316"
"north west","Private Health","2021/10/23 00:00:00","989"
"free state","Private Health","2021/10/20 00:00:00","2652"
"western cape","Public Health","2022/01/19 00:00:00","8193"
"eastern cape","Public Health","2021/11/25 00:00:00","13557"
"western cape","Public Health","2022/03/30 00:00:00","6015"
"eastern cape","Public Health","2021/12/03 00:00:00","9171"
"free state","Public Health","2021/07/22 00:00:00","11716"
"kwazulu-natal","Private Health","2022/01/25 00:00:00","3005"
"gauteng","Public Health","2021/06/10 00:00:00","11037"
"mpumalanga","Public Health","2021/09/20 00:00:00","9903"
"gauteng","Public Health","2021/09/21 00:00:00","26243"
"gauteng","Public Health","2021/04/21 00:00:00","4"
"eastern cape","Private Health","2022/02/10 00:00:00","1143"
"northern cape","Private Health","2021/08/15 00:00:00","5"
"western cape","Private Health","2021/11/17 00:00:00","6663"
"north west","Private Health","2022/01/22 00:00:00","356"
"kwazulu-natal","Private Health","2022/01/10 00:00:00","4751"
"eastern cape","Private Health","2021/03/08 00:00:00","180"
"free state","Private Health","2021/10/06 00:00:00","3442"
"gauteng","Private Health","2021/09/19 00:00:00","3219"
"northern cape","Private Health","2021/09/29 00:00:00","877"
"eastern cape","Public Health","2021/09/15 00:00:00","24064"
"limpopo","Public Health","2021/06/02 00:00:00","6675"
"north west","Private Health","2021/12/29 00:00:00","730"
"gauteng","Private Health","2021/04/08 00:00:00","200"
"north west","Public Health","2021/12/14 00:00:00","5463"
"north west","Private Health","2022/01/04 00:00:00","1011"
"northern cape","Public Health","2021/11/16 00:00:00","3085"
"kwazulu-natal","Private Health","2021/04/08 00:00:00","965"
"north west","Private Health","2022/03/09 00:00:00","1138"
"western cape","Public Health","2022/02/23 00:00:00","7147"
"free state","Private Health","2021/05/27 00:00:00","82"
"northern cape","Public Health","2021/11/29 00:00:00","2117"
"gauteng","Public Health","2021/09/02 00:00:00","38410"
"eastern cape","Public Health","2021/03/19 00:00:00","1058"
"mpumalanga","Public Health","2021/06/27 00:00:00","3"
"free state","Private Health","2022/03/07 00:00:00","1195"
"western cape","Private Health","2021/08/30 00:00:00","15923"
"mpumalanga","Private Health","2022/03/16 00:00:00","654"
"kwazulu-natal","Private Health","2021/04/07 00:00:00","608"
"north west","Private Health","2022/03/28 00:00:00","1119"
"gauteng","Public Health","2021/11/19 00:00:00","21713"
"limpopo","Private Health","2021/12/31 00:00:00","763"
"western cape","Public Health","2021/09/09 00:00:00","28350"
"kwazulu-natal","Public Health","2022/01/08 00:00:00","2351"
"mpumalanga","Public Health","2021/06/22 00:00:00","4116"
"eastern cape","Private Health","2022/03/01 00:00:00","2002"
"western cape","Private Health","2022/01/25 00:00:00","4788"
"western cape","Private Health","2021/03/20 00:00:00","1"
"kwazulu-natal","Public Health","2021/07/25 00:00:00","9494"
"western cape","Private Health","2022/03/11 00:00:00","5073"
"north west","Public Health","2021/05/29 00:00:00","312"
"gauteng","Public Health","2021/03/18 00:00:00","2014"
"mpumalanga","Private Health","2021/09/05 00:00:00","51"
"eastern cape","Private Health","2021/07/23 00:00:00","4478"
"northern cape","Private Health","2021/05/22 00:00:00","1"
"northern cape","Private Health","2021/09/08 00:00:00","944"
"gauteng","Public Health","2021/12/13 00:00:00","16739"
"kwazulu-natal","Private Health","2021/03/04 00:00:00","650"
"northern cape","Public Health","2021/03/25 00:00:00","58"
"eastern cape","Private Health","2021/08/25 00:00:00","5983"
"free state","Public Health","2021/03/18 00:00:00","411"
"limpopo","Public Health","2021/04/29 00:00:00","527"
"kwazulu-natal","Private Health","2022/01/11 00:00:00","4158"
"mpumalanga","Public Health","2022/01/17 00:00:00","3067"
"western cape","Public Health","2021/07/23 00:00:00","26533"
"kwazulu-natal","Private Health","2021/05/27 00:00:00","983"
"eastern cape","Public Health","2021/12/18 00:00:00","268"
"northern cape","Private Health","2021/08/08 00:00:00","2"
"free state","Private Health","2021/12/19 00:00:00","21"
"north west","Public Health","2021/07/21 00:00:00","10976"
"limpopo","Public Health","2021/11/03 00:00:00","13620"
"north west","Public Health","2021/08/18 00:00:00","6770"
"eastern cape","Public Health","2022/02/03 00:00:00","5922"
"mpumalanga","Private Health","2021/07/04 00:00:00","33"
"mpumalanga","Private Health","2021/11/27 00:00:00","328"
"gauteng","Private Health","2021/07/28 00:00:00","23500"
"north west","Private Health","2021/11/03 00:00:00","2664"
"mpumalanga","Private Health","2021/08/12 00:00:00","2251"
"limpopo","Private Health","2021/07/21 00:00:00","3045"
"northern cape","Private Health","2021/11/25 00:00:00","610"
"mpumalanga","Public Health","2021/08/19 00:00:00","8020"
"northern cape","Private Health","2022/01/24 00:00:00","430"
"limpopo","Public Health","2021/10/30 00:00:00","59"
"mpumalanga","Public Health","2021/06/07 00:00:00","4151"
"limpopo","Public Health","2021/12/18 00:00:00","135"
"mpumalanga","Public Health","2021/11/30 00:00:00","8629"
"northern cape","Public Health","2022/01/01 00:00:00","50"
"western cape","Private Health","2022/01/24 00:00:00","5225"
"limpopo","Private Health","2021/12/16 00:00:00","299"
"mpumalanga","Public Health","2021/05/24 00:00:00","2443"
"north west","Private Health","2021/11/21 00:00:00","5"
"western cape","Public Health","2022/01/09 00:00:00","12"
"limpopo","Public Health","2022/01/02 00:00:00","11"
"free state","Public Health","2021/02/22 00:00:00","722"
"mpumalanga","Public Health","2021/08/23 00:00:00","11108"
"limpopo","Private Health","2021/08/15 00:00:00","11"
"eastern cape","Public Health","2021/06/02 00:00:00","1668"
"northern cape","Private Health","2021/09/21 00:00:00","955"
"north west","Public Health","2021/09/09 00:00:00","9703"
"northern cape","Private Health","2022/03/04 00:00:00","584"
"free state","Public Health","2021/11/03 00:00:00","10353"
"free state","Public Health","2021/12/17 00:00:00","2650"
"northern cape","Public Health","2021/06/21 00:00:00","1190"
"north west","Public Health","2021/07/04 00:00:00","161"
"gauteng","Public Health","2022/01/02 00:00:00","165"
"mpumalanga","Private Health","2021/06/30 00:00:00","396"
"kwazulu-natal","Public Health","2021/11/05 00:00:00","12806"
"western cape","Public Health","2021/12/03 00:00:00","15183"
"kwazulu-natal","Private Health","2021/12/01 00:00:00","4821"
"western cape","Public Health","2021/12/23 00:00:00","3417"
"kwazulu-natal","Private Health","2021/12/12 00:00:00","574"
"eastern cape","Private Health","2021/05/28 00:00:00","504"
"northern cape","Private Health","2021/03/04 00:00:00","7"
"gauteng","Public Health","2021/05/27 00:00:00","15794"
"kwazulu-natal","Private Health","2021/08/02 00:00:00","8206"
"kwazulu-natal","Public Health","2021/11/19 00:00:00","13189"
"gauteng","Private Health","2022/01/02 00:00:00","205"
"free state","Private Health","2022/01/31 00:00:00","931"
"western cape","Public Health","2022/03/22 00:00:00","6232"
"eastern cape","Public Health","2021/12/20 00:00:00","3141"
"gauteng","Public Health","2021/11/13 00:00:00","13450"
"mpumalanga","Public Health","2021/06/30 00:00:00","4372"
"western cape","Private Health","2022/02/15 00:00:00","3974"
"kwazulu-natal","Private Health","2021/09/18 00:00:00","3463"
"mpumalanga","Private Health","2021/12/19 00:00:00","26"
"mpumalanga","Public Health","2021/09/19 00:00:00","67"
"free state","Public Health","2021/05/04 00:00:00","331"
"western cape","Public Health","2021/07/24 00:00:00","2749"
"eastern cape","Public Health","2021/09/22 00:00:00","20692"
"gauteng","Private Health","2021/10/28 00:00:00","22922"
"north west","Private Health","2022/01/24 00:00:00","1172"
"gauteng","Public Health","2021/07/15 00:00:00","27954"
"gauteng","Private Health","2021/09/14 00:00:00","33323"
"gauteng","Public Health","2021/08/06 00:00:00","25894"
"kwazulu-natal","Public Health","2021/08/11 00:00:00","20623"
"western cape","Public Health","2022/01/23 00:00:00","101"
"north west","Public Health","2021/08/25 00:00:00","9756"
"eastern cape","Public Health","2021/03/31 00:00:00","1393"
"mpumalanga","Public Health","2022/02/08 00:00:00","3372"
"mpumalanga","Public Health","2021/10/21 00:00:00","11997"
"limpopo","Public Health","2021/10/13 00:00:00","24119"
"mpumalanga","Private Health","2021/11/13 00:00:00","573"
"mpumalanga","Public Health","2021/10/09 00:00:00","2694"
"eastern cape","Public Health","2021/05/28 00:00:00","4381"
"limpopo","Private Health","2021/05/31 00:00:00","658"
"kwazulu-natal","Private Health","2022/01/26 00:00:00","3027"
"gauteng","Public Health","2021/02/22 00:00:00","1589"
"limpopo","Public Health","2021/12/30 00:00:00","4322"
"free state","Public Health","2021/05/12 00:00:00","1081"
"mpumalanga","Private Health","2021/06/18 00:00:00","267"
"mpumalanga","Private Health","2021/12/23 00:00:00","774"
"western cape","Private Health","2022/01/19 00:00:00","4783"
"mpumalanga","Public Health","2021/12/21 00:00:00","3531"
"mpumalanga","Public Health","2022/01/12 00:00:00","3272"
"kwazulu-natal","Private Health","2022/02/15 00:00:00","1931"
"northern cape","Public Health","2021/06/04 00:00:00","353"
"northern cape","Private Health","2021/05/27 00:00:00","30"
"gauteng","Public Health","2022/03/13 00:00:00","1172"
"north west","Private Health","2022/03/15 00:00:00","1173"
"western cape","Public Health","2021/09/11 00:00:00","4698"
"free state","Private Health","2021/10/29 00:00:00","3240"
"free state","Private Health","2021/12/01 00:00:00","2506"
"eastern cape","Public Health","2021/08/23 00:00:00","31175"
"kwazulu-natal","Public Health","2021/05/03 00:00:00","888"
"western cape","Public Health","2021/11/10 00:00:00","14149"
"northern cape","Private Health","2022/02/02 00:00:00","332"
"kwazulu-natal","Public Health","2021/09/17 00:00:00","20726"
"free state","Public Health","2021/07/13 00:00:00","8834"
"north west","Public Health","2022/02/11 00:00:00","3544"
"gauteng","Public Health","2021/05/08 00:00:00","1"
"western cape","Private Health","2021/09/05 00:00:00","685"
"gauteng","Public Health","2021/11/02 00:00:00","31669"
"mpumalanga","Public Health","2022/02/13 00:00:00","211"
"gauteng","Public Health","2021/05/20 00:00:00","8590"
"limpopo","Public Health","2021/10/26 00:00:00","18136"
"gauteng","Public Health","2022/03/03 00:00:00","20854"
"kwazulu-natal","Public Health","2022/02/16 00:00:00","11496"
"mpumalanga","Public Health","2021/06/13 00:00:00","13"
"western cape","Private Health","2021/05/07 00:00:00","937"
"northern cape","Public Health","2021/12/24 00:00:00","53"
"northern cape","Public Health","2021/10/06 00:00:00","3635"
"free state","Public Health","2021/06/22 00:00:00","4070"
"limpopo","Public Health","2021/03/05 00:00:00","432"
"free state","Public Health","2021/10/16 00:00:00","1989"
"eastern cape","Public Health","2021/11/13 00:00:00","6489"
"north west","Public Health","2022/03/15 00:00:00","4723"
"northern cape","Private Health","2021/03/02 00:00:00","18"
"gauteng","Public Health","2021/08/21 00:00:00","10373"
"free state","Private Health","2021/05/17 00:00:00","2"
"western cape","Public Health","2021/10/05 00:00:00","23330"
"gauteng","Public Health","2022/03/28 00:00:00","12365"
"kwazulu-natal","Private Health","2021/08/19 00:00:00","8331"
"north west","Private Health","2021/05/24 00:00:00","21"
"free state","Private Health","2022/03/02 00:00:00","1082"
"limpopo","Private Health","2021/10/14 00:00:00","4261"
"north west","Public Health","2021/11/23 00:00:00","5751"
"eastern cape","Public Health","2022/01/21 00:00:00","3970"
"mpumalanga","Private Health","2022/03/09 00:00:00","778"
"limpopo","Public Health","2021/09/22 00:00:00","15435"
"eastern cape","Public Health","2021/07/25 00:00:00","1022"
"north west","Private Health","2021/12/07 00:00:00","2181"
"kwazulu-natal","Private Health","2021/08/07 00:00:00","2548"
"northern cape","Public Health","2022/02/18 00:00:00","801"
"limpopo","Private Health","2021/09/08 00:00:00","5146"
"eastern cape","Public Health","2021/07/10 00:00:00","63"
"mpumalanga","Public Health","2021/10/26 00:00:00","10416"
"western cape","Public Health","2021/08/06 00:00:00","21768"
"eastern cape","Private Health","2021/07/28 00:00:00","4318"
"gauteng","Private Health","2022/04/01 00:00:00","10594"
"free state","Private Health","2021/06/29 00:00:00","393"
"eastern cape","Public Health","2021/12/26 00:00:00","19"
"north west","Private Health","2021/08/18 00:00:00","4528"
"gauteng","Public Health","2021/05/29 00:00:00","879"
"gauteng","Public Health","2021/08/12 00:00:00","25788"
"mpumalanga","Public Health","2021/05/20 00:00:00","820"
"kwazulu-natal","Private Health","2021/08/23 00:00:00","10375"
"eastern cape","Public Health","2021/10/09 00:00:00","2886"
"gauteng","Public Health","2021/07/19 00:00:00","37469"
"mpumalanga","Private Health","2022/02/08 00:00:00","657"
"eastern cape","Private Health","2021/09/21 00:00:00","3462"
"western cape","Public Health","2021/11/02 00:00:00","18209"
"kwazulu-natal","Private Health","2021/07/21 00:00:00","5479"
"eastern cape","Public Health","2022/01/24 00:00:00","5318"
"limpopo","Private Health","2021/12/09 00:00:00","2358"
"limpopo","Public Health","2021/02/26 00:00:00","1042"
"kwazulu-natal","Public Health","2021/06/14 00:00:00","11792"
"free state","Private Health","2022/02/27 00:00:00","2"
"kwazulu-natal","Public Health","2021/10/19 00:00:00","18738"
"eastern cape","Private Health","2021/06/06 00:00:00","2"
"kwazulu-natal","Private Health","2021/11/30 00:00:00","5522"
"north west","Public Health","2022/02/13 00:00:00","816"
"eastern cape","Private Health","2021/12/22 00:00:00","1004"
"eastern cape","Public Health","2021/04/29 00:00:00","510"
"northern cape","Private Health","2022/01/21 00:00:00","470"
"mpumalanga","Private Health","2022/03/02 00:00:00","823"
"gauteng","Private Health","2021/10/29 00:00:00","29106"
"northern cape","Private Health","2021/11/11 00:00:00","827"
"north west","Private Health","2021/10/28 00:00:00","3150"
"kwazulu-natal","Public Health","2021/10/07 00:00:00","18556"
"north west","Public Health","2022/02/06 00:00:00","861"
"kwazulu-natal","Private Health","2021/10/20 00:00:00","5066"
"northern cape","Private Health","2021/07/11 00:00:00","14"
"western cape","Public Health","2022/03/02 00:00:00","9533"
"kwazulu-natal","Public Health","2022/02/12 00:00:00","1952"
"northern cape","Private Health","2021/07/25 00:00:00","28"
"limpopo","Private Health","2022/03/01 00:00:00","1868"
"kwazulu-natal","Public Health","2021/08/21 00:00:00","6923"
"limpopo","Private Health","2021/05/18 00:00:00","42"
"northern cape","Private Health","2021/06/15 00:00:00","139"
"gauteng","Public Health","2021/11/08 00:00:00","17556"
"kwazulu-natal","Private Health","2022/03/24 00:00:00","2489"
"eastern cape","Private Health","2021/03/25 00:00:00","353"
"gauteng","Public Health","2021/04/08 00:00:00","1300"
"northern cape","Public Health","2022/03/30 00:00:00","1007"
"free state","Public Health","2022/01/04 00:00:00","3354"
"eastern cape","Private Health","2021/11/17 00:00:00","2958"
"gauteng","Public Health","2021/02/17 00:00:00","122"
"northern cape","Private Health","2021/11/12 00:00:00","1112"
"kwazulu-natal","Public Health","2021/09/09 00:00:00","21134"
"kwazulu-natal","Private Health","2021/08/05 00:00:00","7624"
"free state","Private Health","2022/03/11 00:00:00","921"
"kwazulu-natal","Private Health","2022/02/09 00:00:00","2207"
"eastern cape","Private Health","2021/09/08 00:00:00","5027"
"limpopo","Private Health","2021/03/11 00:00:00","2"
"kwazulu-natal","Public Health","2021/03/31 00:00:00","1239"
"limpopo","Public Health","2021/09/14 00:00:00","19711"
"northern cape","Public Health","2021/05/03 00:00:00","40"
"limpopo","Public Health","2021/12/02 00:00:00","15873"
"mpumalanga","Public Health","2021/07/08 00:00:00","7079"
"kwazulu-natal","Public Health","2021/08/27 00:00:00","22877"
"free state","Private Health","2021/12/26 00:00:00","1"
"gauteng","Private Health","2021/10/17 00:00:00","3441"
"free state","Public Health","2021/07/12 00:00:00","8348"
"north west","Public Health","2021/09/04 00:00:00","3797"
"eastern cape","Private Health","2021/03/03 00:00:00","128"
"north west","Private Health","2021/06/24 00:00:00","213"
"eastern cape","Public Health","2021/11/20 00:00:00","1594"
"kwazulu-natal","Private Health","2021/06/02 00:00:00","1051"
"kwazulu-natal","Private Health","2021/03/24 00:00:00","899"
"kwazulu-natal","Private Health","2022/03/26 00:00:00","1800"
"kwazulu-natal","Private Health","2021/11/08 00:00:00","3518"
"eastern cape","Private Health","2021/04/30 00:00:00","121"
"north west","Public Health","2022/02/10 00:00:00","4094"
"gauteng","Private Health","2021/05/26 00:00:00","7207"
"mpumalanga","Public Health","2022/01/27 00:00:00","3471"
"western cape","Public Health","2021/02/19 00:00:00","560"
"kwazulu-natal","Private Health","2021/09/22 00:00:00","7346"
"eastern cape","Private Health","2021/02/23 00:00:00","119"
"mpumalanga","Private Health","2022/02/14 00:00:00","618"
"kwazulu-natal","Private Health","2021/12/17 00:00:00","3295"
"kwazulu-natal","Public Health","2021/10/16 00:00:00","7352"
"eastern cape","Public Health","2021/08/06 00:00:00","13814"
"western cape","Private Health","2021/05/01 00:00:00","159"
"northern cape","Private Health","2021/07/28 00:00:00","554"
"eastern cape","Public Health","2021/06/11 00:00:00","7462"
"kwazulu-natal","Public Health","2021/07/18 00:00:00","5315"
"limpopo","Public Health","2021/03/01 00:00:00","41"
"kwazulu-natal","Private Health","2022/02/28 00:00:00","3326"
"free state","Public Health","2022/03/01 00:00:00","6910"
"limpopo","Private Health","2021/12/01 00:00:00","2978"
"kwazulu-natal","Public Health","2021/03/08 00:00:00","1525"
"kwazulu-natal","Private Health","2021/11/18 00:00:00","4552"
"eastern cape","Public Health","2021/06/06 00:00:00","3"
"north west","Public Health","2021/08/21 00:00:00","5053"
"north west","Public Health","2021/07/31 00:00:00","2873"
"north west","Private Health","2021/05/19 00:00:00","1"
"northern cape","Public Health","2021/11/23 00:00:00","2118"
"western cape","Private Health","2021/03/24 00:00:00","728"
"eastern cape","Public Health","2021/03/17 00:00:00","780"
"eastern cape","Private Health","2021/12/21 00:00:00","1204"
"kwazulu-natal","Private Health","2021/09/24 00:00:00","1319"
"north west","Public Health","2021/11/30 00:00:00","9254"
"free state","Public Health","2021/09/13 00:00:00","9713"
"north west","Public Health","2021/06/29 00:00:00","5843"
"mpumalanga","Private Health","2021/04/01 00:00:00","113"
"free state","Private Health","2021/09/26 00:00:00","18"
"gauteng","Private Health","2022/02/16 00:00:00","8123"
"gauteng","Private Health","2021/08/22 00:00:00","6862"
"kwazulu-natal","Private Health","2021/09/10 00:00:00","10164"
"free state","Public Health","2021/07/26 00:00:00","10473"
"kwazulu-natal","Public Health","2021/11/16 00:00:00","13640"
"eastern cape","Public Health","2021/02/25 00:00:00","859"
"kwazulu-natal","Public Health","2021/11/23 00:00:00","12592"
"north west","Public Health","2021/03/02 00:00:00","78"
"limpopo","Public Health","2022/01/22 00:00:00","623"
"kwazulu-natal","Public Health","2022/02/09 00:00:00","10105"
"eastern cape","Private Health","2021/06/25 00:00:00","1168"
"western cape","Public Health","2021/09/02 00:00:00","31090"
"eastern cape","Private Health","2022/01/13 00:00:00","2088"
"eastern cape","Public Health","2021/02/17 00:00:00","5"
"northern cape","Private Health","2021/03/06 00:00:00","16"
"north west","Private Health","2021/06/21 00:00:00","288"
"northern cape","Public Health","2021/08/09 00:00:00","1258"
"mpumalanga","Public Health","2022/03/14 00:00:00","5516"
"eastern cape","Private Health","2021/08/31 00:00:00","5737"
"limpopo","Private Health","2021/09/17 00:00:00","5147"
"north west","Private Health","2022/02/21 00:00:00","805"
"eastern cape","Public Health","2021/04/12 00:00:00","760"
"gauteng","Public Health","2022/02/17 00:00:00","14756"
"northern cape","Public Health","2021/05/04 00:00:00","176"
"gauteng","Public Health","2021/09/03 00:00:00","36589"
"northern cape","Public Health","2021/06/26 00:00:00","119"
"northern cape","Private Health","2022/01/25 00:00:00","395"
"north west","Public Health","2022/02/07 00:00:00","2936"
"north west","Public Health","2021/08/22 00:00:00","1485"
"gauteng","Public Health","2021/10/14 00:00:00","33132"
"kwazulu-natal","Public Health","2021/05/05 00:00:00","2056"
"mpumalanga","Public Health","2021/12/03 00:00:00","6774"
"western cape","Public Health","2021/05/18 00:00:00","1578"
"western cape","Public Health","2021/09/01 00:00:00","30040"
"eastern cape","Private Health","2022/03/26 00:00:00","467"
"western cape","Private Health","2022/02/07 00:00:00","4093"
"mpumalanga","Private Health","2022/02/19 00:00:00","455"
"limpopo","Private Health","2021/07/19 00:00:00","2347"
"gauteng","Private Health","2022/01/21 00:00:00","15020"
"eastern cape","Public Health","2021/02/23 00:00:00","694"
"limpopo","Private Health","2021/09/21 00:00:00","4932"
"kwazulu-natal","Private Health","2021/09/02 00:00:00","9695"
"mpumalanga","Private Health","2022/03/23 00:00:00","764"
"gauteng","Private Health","2021/11/02 00:00:00","20355"
"eastern cape","Private Health","2021/07/12 00:00:00","3641"
"gauteng","Private Health","2022/01/22 00:00:00","5749"
"free state","Private Health","2021/08/19 00:00:00","2082"
"free state","Private Health","2021/11/16 00:00:00","1775"
"eastern cape","Private Health","2022/02/26 00:00:00","714"
"kwazulu-natal","Public Health","2021/03/05 00:00:00","1230"
"mpumalanga","Public Health","2021/08/20 00:00:00","9866"
"north west","Public Health","2021/04/28 00:00:00","117"
"northern cape","Private Health","2022/02/07 00:00:00","297"
"north west","Public Health","2022/01/31 00:00:00","3061"
"limpopo","Public Health","2021/06/29 00:00:00","13272"
"western cape","Public Health","2021/06/10 00:00:00","12444"
"western cape","Public Health","2021/10/06 00:00:00","26096"
"mpumalanga","Public Health","2022/03/07 00:00:00","5686"
"kwazulu-natal","Private Health","2021/12/18 00:00:00","1506"
"limpopo","Public Health","2021/10/03 00:00:00","97"
"limpopo","Private Health","2021/05/21 00:00:00","21"
"western cape","Private Health","2021/12/27 00:00:00","127"
"mpumalanga","Public Health","2021/12/12 00:00:00","1011"
"free state","Public Health","2022/03/22 00:00:00","4614"
"northern cape","Public Health","2021/03/04 00:00:00","102"
"gauteng","Private Health","2021/10/16 00:00:00","7697"
"free state","Public Health","2022/02/04 00:00:00","3713"
"gauteng","Public Health","2021/10/23 00:00:00","9585"
"north west","Public Health","2021/02/22 00:00:00","775"
"northern cape","Public Health","2021/08/23 00:00:00","4345"
"eastern cape","Private Health","2022/02/28 00:00:00","2226"
"mpumalanga","Private Health","2021/05/16 00:00:00","26"
"kwazulu-natal","Private Health","2021/12/11 00:00:00","2173"
"mpumalanga","Private Health","2022/02/17 00:00:00","684"
"gauteng","Public Health","2021/12/28 00:00:00","11804"
"kwazulu-natal","Public Health","2021/08/23 00:00:00","21214"
"mpumalanga","Private Health","2022/02/01 00:00:00","1145"
"limpopo","Private Health","2021/11/10 00:00:00","2228"
"western cape","Public Health","2021/08/12 00:00:00","20051"
"limpopo","Public Health","2022/01/14 00:00:00","4725"
"north west","Public Health","2021/12/10 00:00:00","5889"
"free state","Public Health","2021/06/08 00:00:00","4981"
"northern cape","Public Health","2021/04/30 00:00:00","151"
"eastern cape","Public Health","2021/11/22 00:00:00","13131"
"mpumalanga","Private Health","2022/01/20 00:00:00","1186"
"limpopo","Private Health","2021/08/11 00:00:00","2409"
"mpumalanga","Public Health","2021/03/31 00:00:00","583"
"northern cape","Private Health","2021/11/06 00:00:00","213"
"western cape","Private Health","2022/01/10 00:00:00","5109"
"northern cape","Private Health","2021/10/06 00:00:00","1051"
"western cape","Public Health","2021/12/26 00:00:00","4"
"north west","Private Health","2021/10/14 00:00:00","3259"
"northern cape","Private Health","2022/03/29 00:00:00","354"
"eastern cape","Public Health","2021/06/24 00:00:00","17949"
"western cape","Private Health","2021/07/03 00:00:00","1975"
"mpumalanga","Public Health","2021/03/22 00:00:00","1"
"limpopo","Public Health","2021/08/20 00:00:00","11123"
"northern cape","Private Health","2022/01/23 00:00:00","72"
"north west","Private Health","2022/03/26 00:00:00","342"
"kwazulu-natal","Private Health","2021/06/23 00:00:00","1658"
"gauteng","Public Health","2022/04/01 00:00:00","8812"
"western cape","Private Health","2022/02/10 00:00:00","3669"
"north west","Private Health","2021/11/11 00:00:00","2173"
"gauteng","Private Health","2021/12/07 00:00:00","19336"
"limpopo","Public Health","2021/11/23 00:00:00","8573"
"western cape","Private Health","2021/06/14 00:00:00","3481"
"mpumalanga","Private Health","2021/11/08 00:00:00","1463"
"eastern cape","Private Health","2022/03/21 00:00:00","142"
"northern cape","Private Health","2022/03/28 00:00:00","392"
"limpopo","Public Health","2021/12/06 00:00:00","13176"
"northern cape","Public Health","2021/10/18 00:00:00","2945"
"kwazulu-natal","Public Health","2021/06/17 00:00:00","11240"
"northern cape","Public Health","2021/02/21 00:00:00","251"
"northern cape","Public Health","2021/05/20 00:00:00","464"
"kwazulu-natal","Private Health","2022/03/20 00:00:00","463"
"northern cape","Public Health","2021/12/15 00:00:00","1400"
"eastern cape","Private Health","2021/05/03 00:00:00","89"
"eastern cape","Private Health","2021/06/14 00:00:00","1194"
"northern cape","Private Health","2022/02/20 00:00:00","129"
"free state","Public Health","2022/01/17 00:00:00","3858"
"eastern cape","Private Health","2022/02/13 00:00:00","14"
"free state","Private Health","2022/03/18 00:00:00","1007"
"free state","Public Health","2021/12/05 00:00:00","410"
"limpopo","Public Health","2021/07/21 00:00:00","25960"
