"province","health_sector","visit_date","total_number_vaccines_administered"
"western cape","Public Health","2021/10/05 00:00:00","23342"
"gauteng","Public Health","2022/03/28 00:00:00","12644"
"western cape","Private Health","2022/04/15 00:00:00","24"
"kwazulu-natal","Private Health","2021/08/19 00:00:00","8341"
"north west","Private Health","2021/05/24 00:00:00","21"
"free state","Private Health","2022/03/02 00:00:00","1083"
"limpopo","Private Health","2021/10/14 00:00:00","4263"
"north west","Public Health","2021/11/23 00:00:00","5753"
"eastern cape","Private Health","2022/04/25 00:00:00","800"
"eastern cape","Public Health","2022/01/21 00:00:00","3971"
"mpumalanga","Private Health","2022/03/09 00:00:00","784"
"limpopo","Public Health","2021/09/22 00:00:00","15436"
"eastern cape","Public Health","2021/07/25 00:00:00","1022"
"north west","Private Health","2021/12/07 00:00:00","2184"
"gauteng","Public Health","2022/04/21 00:00:00","8174"
"northern cape","Public Health","2022/07/08 00:00:00","589"
"kwazulu-natal","Private Health","2021/08/07 00:00:00","2548"
"northern cape","Public Health","2022/02/18 00:00:00","801"
"limpopo","Private Health","2021/09/08 00:00:00","5147"
"eastern cape","Public Health","2021/07/10 00:00:00","63"
"mpumalanga","Public Health","2021/10/26 00:00:00","10433"
"western cape","Public Health","2021/08/06 00:00:00","21778"
"kwazulu-natal","Public Health","2022/05/06 00:00:00","7619"
"eastern cape","Private Health","2021/07/28 00:00:00","4324"
"gauteng","Private Health","2022/04/01 00:00:00","11534"
"free state","Private Health","2021/06/29 00:00:00","393"
"eastern cape","Public Health","2021/12/26 00:00:00","19"
"limpopo","Private Health","2022/05/08 00:00:00","59"
"north west","Private Health","2021/08/18 00:00:00","4531"
"gauteng","Public Health","2021/05/29 00:00:00","879"
"gauteng","Public Health","2021/08/12 00:00:00","25808"
"limpopo","Private Health","2022/07/27 00:00:00","219"
"limpopo","Private Health","2022/06/03 00:00:00","491"
"mpumalanga","Public Health","2021/05/20 00:00:00","823"
"limpopo","Private Health","2022/04/29 00:00:00","1135"
"kwazulu-natal","Private Health","2021/08/23 00:00:00","10389"
"eastern cape","Public Health","2021/10/09 00:00:00","2886"
"gauteng","Public Health","2021/07/19 00:00:00","37527"
"mpumalanga","Private Health","2022/02/08 00:00:00","660"
"eastern cape","Private Health","2021/09/21 00:00:00","3473"
"limpopo","Public Health","2022/05/25 00:00:00","6680"
"western cape","Public Health","2021/11/02 00:00:00","18261"
"kwazulu-natal","Private Health","2021/07/21 00:00:00","5492"
"eastern cape","Public Health","2022/01/24 00:00:00","5318"
"free state","Public Health","2022/05/28 00:00:00","89"
"limpopo","Private Health","2021/12/09 00:00:00","2361"
"limpopo","Public Health","2021/02/26 00:00:00","1043"
"northern cape","Private Health","2022/07/09 00:00:00","17"
"northern cape","Public Health","2022/04/21 00:00:00","793"
"kwazulu-natal","Public Health","2021/06/14 00:00:00","11801"
"free state","Private Health","2022/02/27 00:00:00","2"
"limpopo","Private Health","2022/05/19 00:00:00","950"
"western cape","Public Health","2022/04/20 00:00:00","3424"
"kwazulu-natal","Public Health","2021/10/19 00:00:00","18754"
"eastern cape","Private Health","2021/06/06 00:00:00","2"
"kwazulu-natal","Private Health","2021/11/30 00:00:00","5533"
"north west","Public Health","2022/02/13 00:00:00","817"
"eastern cape","Private Health","2021/12/22 00:00:00","1008"
"eastern cape","Public Health","2021/04/29 00:00:00","511"
"north west","Public Health","2022/07/25 00:00:00","404"
"northern cape","Private Health","2022/01/21 00:00:00","470"
"mpumalanga","Private Health","2022/03/02 00:00:00","827"
"gauteng","Private Health","2021/10/29 00:00:00","29163"
"northern cape","Private Health","2021/11/11 00:00:00","827"
"north west","Private Health","2021/10/28 00:00:00","3156"
"kwazulu-natal","Public Health","2021/10/07 00:00:00","18571"
"north west","Public Health","2022/02/06 00:00:00","868"
"kwazulu-natal","Private Health","2021/10/20 00:00:00","5068"
"northern cape","Private Health","2022/07/16 00:00:00","5"
"northern cape","Private Health","2021/07/11 00:00:00","14"
"mpumalanga","Public Health","2022/05/14 00:00:00","213"
"western cape","Public Health","2022/03/02 00:00:00","9557"
"mpumalanga","Private Health","2022/04/21 00:00:00","391"
"kwazulu-natal","Public Health","2022/02/12 00:00:00","1981"
"limpopo","Private Health","2022/06/22 00:00:00","327"
"northern cape","Private Health","2021/07/25 00:00:00","29"
"limpopo","Private Health","2022/03/01 00:00:00","1869"
"kwazulu-natal","Public Health","2021/08/21 00:00:00","6936"
"limpopo","Private Health","2021/05/18 00:00:00","42"
"northern cape","Private Health","2021/06/15 00:00:00","139"
"gauteng","Public Health","2021/11/08 00:00:00","17576"
"kwazulu-natal","Private Health","2022/03/24 00:00:00","2495"
"limpopo","Public Health","2022/06/08 00:00:00","6003"
"eastern cape","Private Health","2021/03/25 00:00:00","353"
"gauteng","Public Health","2021/04/08 00:00:00","1310"
"northern cape","Public Health","2022/03/30 00:00:00","1007"
"free state","Public Health","2022/01/04 00:00:00","3357"
"eastern cape","Private Health","2021/11/17 00:00:00","2970"
"gauteng","Public Health","2021/02/17 00:00:00","127"
"northern cape","Private Health","2021/11/12 00:00:00","1112"
"kwazulu-natal","Public Health","2021/09/09 00:00:00","21163"
"kwazulu-natal","Private Health","2021/08/05 00:00:00","7628"
"free state","Private Health","2022/03/11 00:00:00","938"
"free state","Private Health","2022/04/21 00:00:00","655"
"kwazulu-natal","Private Health","2022/02/09 00:00:00","2224"
"eastern cape","Private Health","2021/09/08 00:00:00","5037"
"limpopo","Private Health","2021/03/11 00:00:00","2"
"kwazulu-natal","Public Health","2021/03/31 00:00:00","1239"
"limpopo","Public Health","2021/09/14 00:00:00","19716"
"northern cape","Public Health","2021/05/03 00:00:00","40"
"limpopo","Public Health","2021/12/02 00:00:00","15874"
"mpumalanga","Public Health","2021/07/08 00:00:00","7143"
"kwazulu-natal","Public Health","2021/08/27 00:00:00","22896"
"free state","Private Health","2021/12/26 00:00:00","1"
"gauteng","Public Health","2022/07/24 00:00:00","65"
"gauteng","Private Health","2021/10/17 00:00:00","3457"
"free state","Public Health","2021/07/12 00:00:00","8360"
"north west","Public Health","2021/09/04 00:00:00","3798"
"eastern cape","Private Health","2021/03/03 00:00:00","128"
"north west","Private Health","2021/06/24 00:00:00","215"
"north west","Public Health","2022/06/26 00:00:00","274"
"northern cape","Private Health","2022/05/13 00:00:00","202"
"eastern cape","Public Health","2021/11/20 00:00:00","1595"
"kwazulu-natal","Private Health","2021/06/02 00:00:00","1053"
"kwazulu-natal","Private Health","2021/03/24 00:00:00","899"
"north west","Private Health","2022/06/27 00:00:00","164"
"kwazulu-natal","Private Health","2022/03/26 00:00:00","1810"
"kwazulu-natal","Private Health","2021/11/08 00:00:00","3525"
"mpumalanga","Private Health","2022/06/02 00:00:00","216"
"eastern cape","Private Health","2021/04/30 00:00:00","121"
"western cape","Public Health","2022/07/29 00:00:00","648"
"north west","Public Health","2022/06/01 00:00:00","1885"
"north west","Public Health","2022/02/10 00:00:00","4222"
"gauteng","Private Health","2021/05/26 00:00:00","7212"
"mpumalanga","Public Health","2022/01/27 00:00:00","3476"
"western cape","Public Health","2021/02/19 00:00:00","560"
"kwazulu-natal","Private Health","2021/09/22 00:00:00","7378"
"eastern cape","Private Health","2021/02/23 00:00:00","119"
"mpumalanga","Private Health","2022/02/14 00:00:00","620"
"kwazulu-natal","Private Health","2021/12/17 00:00:00","3302"
"kwazulu-natal","Public Health","2021/10/16 00:00:00","7355"
"eastern cape","Public Health","2021/08/06 00:00:00","13818"
"western cape","Private Health","2021/05/01 00:00:00","159"
"northern cape","Private Health","2021/07/28 00:00:00","554"
"eastern cape","Public Health","2021/06/11 00:00:00","7462"
"kwazulu-natal","Public Health","2021/07/18 00:00:00","5321"
"limpopo","Public Health","2021/03/01 00:00:00","41"
"kwazulu-natal","Private Health","2022/02/28 00:00:00","3334"
"free state","Public Health","2022/03/01 00:00:00","6926"
"limpopo","Private Health","2021/12/01 00:00:00","2983"
"kwazulu-natal","Public Health","2021/03/08 00:00:00","1525"
"kwazulu-natal","Private Health","2021/11/18 00:00:00","4560"
"eastern cape","Public Health","2022/05/10 00:00:00","9475"
"western cape","Public Health","2022/07/19 00:00:00","838"
"northern cape","Public Health","2021/04/07 00:00:00","1"
"north west","Private Health","2022/05/13 00:00:00","1078"
"eastern cape","Public Health","2021/06/06 00:00:00","3"
"north west","Public Health","2021/08/21 00:00:00","5059"
"limpopo","Public Health","2022/05/23 00:00:00","5398"
"north west","Public Health","2021/07/31 00:00:00","2875"
"north west","Private Health","2021/05/19 00:00:00","1"
"mpumalanga","Private Health","2022/04/08 00:00:00","618"
"northern cape","Public Health","2021/11/23 00:00:00","2118"
"western cape","Private Health","2021/03/24 00:00:00","728"
"eastern cape","Public Health","2021/03/17 00:00:00","780"
"northern cape","Public Health","2022/07/02 00:00:00","379"
"eastern cape","Private Health","2021/12/21 00:00:00","1211"
"kwazulu-natal","Private Health","2021/09/24 00:00:00","1326"
"north west","Public Health","2021/11/30 00:00:00","9257"
"free state","Public Health","2021/09/13 00:00:00","9713"
"north west","Public Health","2021/06/29 00:00:00","5845"
"mpumalanga","Private Health","2021/04/01 00:00:00","113"
"north west","Public Health","2022/07/07 00:00:00","733"
"northern cape","Private Health","2022/05/18 00:00:00","139"
"free state","Private Health","2021/09/26 00:00:00","18"
"gauteng","Private Health","2022/02/16 00:00:00","8140"
"gauteng","Private Health","2021/08/22 00:00:00","6867"
"kwazulu-natal","Private Health","2021/09/10 00:00:00","10173"
"free state","Public Health","2021/07/26 00:00:00","10643"
"kwazulu-natal","Public Health","2021/11/16 00:00:00","13697"
"eastern cape","Public Health","2021/02/25 00:00:00","859"
"kwazulu-natal","Public Health","2021/11/23 00:00:00","12611"
"north west","Public Health","2021/03/02 00:00:00","78"
"limpopo","Public Health","2022/01/22 00:00:00","625"
"mpumalanga","Public Health","2022/04/26 00:00:00","4911"
"kwazulu-natal","Public Health","2022/02/09 00:00:00","10250"
"eastern cape","Private Health","2021/06/25 00:00:00","1168"
"western cape","Public Health","2021/09/02 00:00:00","31107"
"eastern cape","Private Health","2022/01/13 00:00:00","2095"
"gauteng","Public Health","2022/05/10 00:00:00","8529"
"eastern cape","Public Health","2021/02/17 00:00:00","5"
"northern cape","Private Health","2021/03/06 00:00:00","16"
"north west","Private Health","2021/06/21 00:00:00","289"
"northern cape","Public Health","2021/08/09 00:00:00","1258"
"mpumalanga","Public Health","2022/03/14 00:00:00","5572"
"eastern cape","Private Health","2021/08/31 00:00:00","5753"
"limpopo","Private Health","2021/09/17 00:00:00","5163"
"north west","Private Health","2022/02/21 00:00:00","808"
"northern cape","Private Health","2022/04/02 00:00:00","71"
"eastern cape","Public Health","2021/04/12 00:00:00","761"
"western cape","Private Health","2022/05/20 00:00:00","1978"
"gauteng","Public Health","2022/02/17 00:00:00","14812"
"northern cape","Public Health","2021/05/04 00:00:00","176"
"gauteng","Public Health","2021/09/03 00:00:00","36623"
"northern cape","Public Health","2021/06/26 00:00:00","120"
"kwazulu-natal","Public Health","2022/05/27 00:00:00","7681"
"limpopo","Private Health","2022/07/15 00:00:00","144"
"gauteng","Public Health","2022/07/28 00:00:00","1484"
"northern cape","Private Health","2022/01/25 00:00:00","396"
"north west","Public Health","2022/02/07 00:00:00","2947"
"north west","Public Health","2021/08/22 00:00:00","1485"
"gauteng","Public Health","2021/10/14 00:00:00","33148"
"western cape","Public Health","2022/05/17 00:00:00","3224"
"eastern cape","Private Health","2022/04/23 00:00:00","275"
"kwazulu-natal","Public Health","2021/05/05 00:00:00","2056"
"gauteng","Private Health","2022/05/29 00:00:00","130"
"mpumalanga","Public Health","2021/12/03 00:00:00","6781"
"western cape","Public Health","2021/05/18 00:00:00","1578"
"western cape","Public Health","2021/09/01 00:00:00","30053"
"eastern cape","Private Health","2022/03/26 00:00:00","503"
"western cape","Private Health","2022/02/07 00:00:00","4097"
"mpumalanga","Private Health","2022/02/19 00:00:00","455"
"limpopo","Private Health","2021/07/19 00:00:00","2349"
"kwazulu-natal","Public Health","2022/06/01 00:00:00","7264"
"western cape","Public Health","2022/07/11 00:00:00","772"
"western cape","Private Health","2022/05/01 00:00:00","33"
"gauteng","Private Health","2022/01/21 00:00:00","15053"
"eastern cape","Public Health","2021/02/23 00:00:00","694"
"limpopo","Private Health","2021/09/21 00:00:00","4939"
"free state","Public Health","2022/07/24 00:00:00","43"
"kwazulu-natal","Private Health","2021/09/02 00:00:00","9722"
"mpumalanga","Private Health","2022/03/23 00:00:00","766"
"gauteng","Private Health","2021/11/02 00:00:00","20400"
"eastern cape","Private Health","2021/07/12 00:00:00","3651"
"northern cape","Private Health","2022/05/16 00:00:00","201"
"gauteng","Private Health","2022/01/22 00:00:00","5758"
"north west","Public Health","2022/05/17 00:00:00","2793"
"free state","Private Health","2021/08/19 00:00:00","2083"
"free state","Private Health","2021/11/16 00:00:00","1785"
"eastern cape","Private Health","2022/02/26 00:00:00","716"
"kwazulu-natal","Public Health","2021/03/05 00:00:00","1231"
"mpumalanga","Public Health","2021/08/20 00:00:00","9909"
"north west","Public Health","2021/04/28 00:00:00","117"
"northern cape","Private Health","2022/02/07 00:00:00","297"
"north west","Public Health","2022/01/31 00:00:00","3129"
"limpopo","Public Health","2021/06/29 00:00:00","13273"
"western cape","Public Health","2021/06/10 00:00:00","12456"
"mpumalanga","Private Health","2022/06/25 00:00:00","65"
"gauteng","Private Health","2022/05/11 00:00:00","4889"
"western cape","Public Health","2021/10/06 00:00:00","26178"
"mpumalanga","Public Health","2022/03/07 00:00:00","5741"
"kwazulu-natal","Private Health","2021/12/18 00:00:00","1512"
"free state","Public Health","2022/07/13 00:00:00","1123"
"north west","Private Health","2022/07/14 00:00:00","100"
"limpopo","Public Health","2021/10/03 00:00:00","97"
"free state","Public Health","2022/04/25 00:00:00","3997"
"northern cape","Public Health","2022/06/27 00:00:00","569"
"north west","Public Health","2022/05/03 00:00:00","2426"
"limpopo","Private Health","2021/05/21 00:00:00","21"
"western cape","Private Health","2021/12/27 00:00:00","129"
"mpumalanga","Public Health","2021/12/12 00:00:00","1016"
"northern cape","Private Health","2022/04/10 00:00:00","89"
"free state","Public Health","2022/03/22 00:00:00","4627"
"northern cape","Public Health","2021/03/04 00:00:00","102"
"gauteng","Private Health","2021/10/16 00:00:00","7715"
"free state","Public Health","2022/02/04 00:00:00","3735"
"gauteng","Public Health","2021/10/23 00:00:00","9591"
"north west","Public Health","2021/02/22 00:00:00","775"
"northern cape","Public Health","2021/08/23 00:00:00","4345"
"limpopo","Public Health","2022/06/18 00:00:00","170"
"eastern cape","Private Health","2022/02/28 00:00:00","2228"
"mpumalanga","Private Health","2021/05/16 00:00:00","26"
"eastern cape","Public Health","2022/04/21 00:00:00","7851"
"kwazulu-natal","Private Health","2021/12/11 00:00:00","2192"
"free state","Public Health","2022/06/02 00:00:00","2884"
"mpumalanga","Private Health","2022/02/17 00:00:00","684"
"gauteng","Public Health","2021/12/28 00:00:00","11825"
"kwazulu-natal","Public Health","2021/08/23 00:00:00","21229"
"mpumalanga","Private Health","2022/02/01 00:00:00","1151"
"limpopo","Private Health","2021/11/10 00:00:00","2228"
"western cape","Public Health","2021/08/12 00:00:00","20059"
"limpopo","Public Health","2022/01/14 00:00:00","4725"
"mpumalanga","Public Health","2022/04/27 00:00:00","584"
"north west","Public Health","2021/12/10 00:00:00","5891"
"kwazulu-natal","Private Health","2022/07/14 00:00:00","320"
"free state","Public Health","2021/06/08 00:00:00","4981"
"northern cape","Public Health","2021/04/30 00:00:00","152"
"eastern cape","Public Health","2021/11/22 00:00:00","13132"
"mpumalanga","Private Health","2022/01/20 00:00:00","1187"
"limpopo","Private Health","2021/08/11 00:00:00","2411"
"mpumalanga","Public Health","2021/03/31 00:00:00","592"
"northern cape","Private Health","2021/11/06 00:00:00","214"
"western cape","Private Health","2022/01/10 00:00:00","5120"
"northern cape","Private Health","2021/10/06 00:00:00","1053"
"western cape","Public Health","2021/12/26 00:00:00","5"
"north west","Private Health","2021/10/14 00:00:00","3263"
"northern cape","Private Health","2022/03/29 00:00:00","354"
"eastern cape","Public Health","2021/06/24 00:00:00","17949"
"western cape","Private Health","2021/07/03 00:00:00","1976"
"mpumalanga","Public Health","2021/03/22 00:00:00","1"
"limpopo","Public Health","2021/08/20 00:00:00","11124"
"northern cape","Private Health","2022/01/23 00:00:00","72"
"kwazulu-natal","Public Health","2022/06/17 00:00:00","3709"
"north west","Private Health","2022/03/26 00:00:00","342"
"kwazulu-natal","Private Health","2021/06/23 00:00:00","1658"
"gauteng","Public Health","2022/04/01 00:00:00","9270"
"western cape","Private Health","2022/02/10 00:00:00","3679"
"north west","Private Health","2021/11/11 00:00:00","2178"
"gauteng","Private Health","2021/12/07 00:00:00","19399"
"limpopo","Public Health","2021/11/23 00:00:00","8574"
"limpopo","Public Health","2022/04/13 00:00:00","6236"
"western cape","Private Health","2021/06/14 00:00:00","3481"
"eastern cape","Private Health","2022/07/18 00:00:00","108"
"mpumalanga","Private Health","2021/11/08 00:00:00","1466"
"eastern cape","Private Health","2022/03/21 00:00:00","144"
"northern cape","Private Health","2022/03/28 00:00:00","393"
"northern cape","Private Health","2022/04/25 00:00:00","269"
"limpopo","Public Health","2021/12/06 00:00:00","13177"
"northern cape","Public Health","2021/10/18 00:00:00","2945"
"free state","Public Health","2022/04/11 00:00:00","2288"
"kwazulu-natal","Public Health","2021/06/17 00:00:00","11258"
"northern cape","Public Health","2021/02/21 00:00:00","251"
"northern cape","Public Health","2021/05/20 00:00:00","464"
"north west","Private Health","2022/08/02 00:00:00","72"
"mpumalanga","Public Health","2022/06/04 00:00:00","226"
"mpumalanga","Private Health","2022/04/12 00:00:00","386"
"kwazulu-natal","Private Health","2022/03/20 00:00:00","463"
"northern cape","Public Health","2021/12/15 00:00:00","1400"
"eastern cape","Private Health","2021/05/03 00:00:00","89"
"eastern cape","Private Health","2021/06/14 00:00:00","1195"
"northern cape","Private Health","2022/02/20 00:00:00","129"
"free state","Public Health","2022/01/17 00:00:00","3863"
"north west","Private Health","2022/05/29 00:00:00","2"
"mpumalanga","Public Health","2022/07/29 00:00:00","1862"
"eastern cape","Private Health","2022/02/13 00:00:00","14"
"northern cape","Private Health","2022/06/01 00:00:00","138"
"free state","Private Health","2022/03/18 00:00:00","1009"
"gauteng","Public Health","2022/07/06 00:00:00","2008"
"free state","Public Health","2021/12/05 00:00:00","410"
"free state","Private Health","2022/04/26 00:00:00","741"
"limpopo","Public Health","2021/07/21 00:00:00","26323"
"northern cape","Public Health","2021/07/18 00:00:00","2013"
"north west","Private Health","2022/07/20 00:00:00","101"
"mpumalanga","Private Health","2021/08/14 00:00:00","164"
"north west","Private Health","2022/01/23 00:00:00","4"
"free state","Public Health","2021/08/27 00:00:00","10308"
"north west","Private Health","2021/08/29 00:00:00","199"
"mpumalanga","Private Health","2022/07/22 00:00:00","289"
"gauteng","Private Health","2022/04/24 00:00:00","354"
"north west","Public Health","2021/12/18 00:00:00","1387"
"northern cape","Public Health","2022/01/28 00:00:00","977"
"limpopo","Public Health","2021/06/04 00:00:00","5640"
"eastern cape","Public Health","2021/06/27 00:00:00","9"
"northern cape","Public Health","2021/09/03 00:00:00","3780"
"limpopo","Public Health","2022/06/16 00:00:00","644"
"mpumalanga","Public Health","2021/05/18 00:00:00","3007"
"limpopo","Private Health","2021/10/30 00:00:00","960"
"northern cape","Public Health","2021/08/15 00:00:00","160"
"limpopo","Public Health","2021/12/09 00:00:00","11422"
"eastern cape","Private Health","2021/07/09 00:00:00","4311"
"mpumalanga","Private Health","2021/11/24 00:00:00","1456"
"mpumalanga","Public Health","2022/08/01 00:00:00","1172"
"kwazulu-natal","Public Health","2021/11/14 00:00:00","6725"
"mpumalanga","Private Health","2022/03/07 00:00:00","980"
"limpopo","Public Health","2021/06/26 00:00:00","14174"
"north west","Private Health","2022/05/04 00:00:00","680"
"gauteng","Public Health","2022/07/03 00:00:00","70"
"north west","Private Health","2021/10/11 00:00:00","4016"
"north west","Private Health","2022/03/21 00:00:00","55"
"eastern cape","Public Health","2022/02/05 00:00:00","343"
"eastern cape","Private Health","2022/07/11 00:00:00","159"
"free state","Private Health","2021/10/09 00:00:00","351"
"mpumalanga","Private Health","2021/10/03 00:00:00","139"
"mpumalanga","Public Health","2021/12/11 00:00:00","2304"
"north west","Private Health","2022/05/20 00:00:00","576"
"mpumalanga","Private Health","2022/03/30 00:00:00","670"
"eastern cape","Public Health","2021/07/06 00:00:00","21165"
"limpopo","Public Health","2022/05/22 00:00:00","32"
"eastern cape","Private Health","2021/03/15 00:00:00","104"
"mpumalanga","Private Health","2021/11/03 00:00:00","1949"
"eastern cape","Public Health","2021/09/18 00:00:00","2526"
"mpumalanga","Private Health","2021/12/01 00:00:00","2326"
"north west","Private Health","2021/10/21 00:00:00","3261"
"western cape","Private Health","2022/04/05 00:00:00","3245"
"mpumalanga","Private Health","2022/04/24 00:00:00","8"
"gauteng","Public Health","2021/10/29 00:00:00","31599"
"northern cape","Public Health","2022/04/20 00:00:00","640"
"northern cape","Private Health","2021/11/17 00:00:00","972"
"mpumalanga","Public Health","2021/03/07 00:00:00","1"
"kwazulu-natal","Public Health","2022/02/08 00:00:00","9407"
"eastern cape","Public Health","2022/04/13 00:00:00","4404"
"western cape","Public Health","2021/04/26 00:00:00","1"
"kwazulu-natal","Public Health","2021/03/26 00:00:00","863"
"northern cape","Public Health","2022/07/18 00:00:00","798"
"gauteng","Public Health","2021/06/09 00:00:00","13562"
"free state","Private Health","2022/01/03 00:00:00","803"
"eastern cape","Private Health","2021/10/29 00:00:00","3769"
"northern cape","Private Health","2022/05/05 00:00:00","157"
"limpopo","Private Health","2022/06/30 00:00:00","269"
"gauteng","Private Health","2021/11/04 00:00:00","17365"
"western cape","Private Health","2021/06/07 00:00:00","2806"
"kwazulu-natal","Private Health","2022/06/22 00:00:00","577"
"free state","Public Health","2021/10/28 00:00:00","10626"
"gauteng","Private Health","2022/01/15 00:00:00","6122"
"gauteng","Public Health","2021/12/10 00:00:00","22901"
"western cape","Public Health","2022/07/15 00:00:00","913"
"western cape","Public Health","2022/05/24 00:00:00","2699"
"limpopo","Public Health","2021/09/28 00:00:00","14015"
"gauteng","Private Health","2022/03/13 00:00:00","625"
"kwazulu-natal","Private Health","2022/04/08 00:00:00","2018"
"eastern cape","Private Health","2022/01/21 00:00:00","2006"
"northern cape","Public Health","2021/07/30 00:00:00","3620"
"eastern cape","Private Health","2022/03/14 00:00:00","1540"
"gauteng","Private Health","2021/12/15 00:00:00","14119"
"northern cape","Public Health","2021/08/21 00:00:00","1025"
"western cape","Public Health","2021/07/05 00:00:00","20192"
"northern cape","Public Health","2021/06/01 00:00:00","464"
"free state","Private Health","2021/10/22 00:00:00","2940"
"western cape","Public Health","2021/12/07 00:00:00","13186"
"gauteng","Private Health","2021/06/14 00:00:00","7595"
"mpumalanga","Public Health","2022/05/12 00:00:00","4636"
"limpopo","Public Health","2022/01/01 00:00:00","17"
"mpumalanga","Public Health","2022/07/31 00:00:00","76"
"free state","Public Health","2021/09/03 00:00:00","11388"
"gauteng","Private Health","2021/12/28 00:00:00","8407"
"gauteng","Private Health","2021/10/14 00:00:00","25828"
"north west","Private Health","2021/10/09 00:00:00","718"
"free state","Private Health","2022/04/06 00:00:00","762"
"eastern cape","Public Health","2022/08/02 00:00:00","2772"
"eastern cape","Public Health","2022/02/10 00:00:00","7563"
"western cape","Private Health","2022/02/28 00:00:00","6325"
"mpumalanga","Private Health","2022/02/25 00:00:00","1558"
"eastern cape","Private Health","2021/10/16 00:00:00","776"
"western cape","Public Health","2021/02/26 00:00:00","1642"
"kwazulu-natal","Private Health","2022/03/31 00:00:00","2240"
"eastern cape","Public Health","2022/04/05 00:00:00","5672"
"northern cape","Public Health","2021/05/15 00:00:00","51"
"free state","Private Health","2021/07/20 00:00:00","2201"
"western cape","Private Health","2022/06/12 00:00:00","13"
"northern cape","Private Health","2021/06/04 00:00:00","43"
"mpumalanga","Public Health","2022/06/18 00:00:00","251"
"gauteng","Public Health","2021/04/20 00:00:00","6"
"free state","Private Health","2021/11/18 00:00:00","1558"
"eastern cape","Public Health","2021/05/18 00:00:00","5372"
"eastern cape","Private Health","2021/08/29 00:00:00","23"
"gauteng","Public Health","2022/02/20 00:00:00","2445"
"mpumalanga","Public Health","2021/06/18 00:00:00","3763"
"western cape","Public Health","2021/06/07 00:00:00","9635"
"kwazulu-natal","Public Health","2022/03/14 00:00:00","11222"
"eastern cape","Public Health","2021/03/10 00:00:00","601"
"limpopo","Private Health","2021/03/10 00:00:00","29"
"north west","Private Health","2022/05/27 00:00:00","527"
"western cape","Public Health","2021/07/14 00:00:00","24208"
"northern cape","Public Health","2021/10/30 00:00:00","161"
"eastern cape","Public Health","2022/05/23 00:00:00","7244"
"limpopo","Private Health","2021/07/10 00:00:00","113"
"western cape","Private Health","2022/06/14 00:00:00","852"
"north west","Public Health","2021/02/27 00:00:00","203"
"northern cape","Private Health","2021/09/26 00:00:00","6"
"limpopo","Private Health","2021/08/09 00:00:00","36"
"limpopo","Public Health","2021/11/04 00:00:00","13225"
"north west","Private Health","2021/08/27 00:00:00","5098"
"mpumalanga","Public Health","2022/05/23 00:00:00","2978"
"free state","Public Health","2021/09/05 00:00:00","811"
"northern cape","Public Health","2022/02/11 00:00:00","769"
"gauteng","Public Health","2022/08/01 00:00:00","1333"
"mpumalanga","Private Health","2022/03/04 00:00:00","1031"
"eastern cape","Private Health","2021/08/19 00:00:00","4259"
"kwazulu-natal","Private Health","2022/05/09 00:00:00","1198"
"limpopo","Private Health","2022/01/06 00:00:00","2061"
"free state","Public Health","2021/07/18 00:00:00","929"
"limpopo","Public Health","2021/05/06 00:00:00","840"
"gauteng","Public Health","2022/07/30 00:00:00","74"
"eastern cape","Public Health","2022/06/06 00:00:00","4859"
"mpumalanga","Public Health","2021/11/29 00:00:00","8553"
"mpumalanga","Private Health","2021/12/02 00:00:00","2070"
"north west","Public Health","2022/01/07 00:00:00","3097"
"eastern cape","Public Health","2021/12/21 00:00:00","2844"
"northern cape","Private Health","2021/03/15 00:00:00","4"
"kwazulu-natal","Public Health","2021/05/20 00:00:00","20531"
"western cape","Public Health","2021/09/24 00:00:00","597"
"limpopo","Public Health","2021/08/26 00:00:00","27178"
"north west","Public Health","2022/04/17 00:00:00","435"
"northern cape","Public Health","2022/03/28 00:00:00","625"
"kwazulu-natal","Private Health","2021/11/19 00:00:00","6179"
"western cape","Public Health","2022/07/18 00:00:00","780"
"mpumalanga","Public Health","2021/09/14 00:00:00","14243"
"northern cape","Public Health","2021/12/14 00:00:00","2062"
"limpopo","Public Health","2022/07/27 00:00:00","1929"
"mpumalanga","Public Health","2021/10/04 00:00:00","8482"
"kwazulu-natal","Private Health","2022/04/11 00:00:00","914"
"north west","Private Health","2021/09/22 00:00:00","4521"
"kwazulu-natal","Private Health","2022/02/07 00:00:00","2270"
"free state","Private Health","2021/06/17 00:00:00","269"
"mpumalanga","Public Health","2022/02/05 00:00:00","1141"
"limpopo","Public Health","2021/11/21 00:00:00","6"
"western cape","Private Health","2022/01/27 00:00:00","4558"
"mpumalanga","Public Health","2021/06/03 00:00:00","4157"
"free state","Public Health","2021/06/09 00:00:00","4710"
"north west","Private Health","2022/03/07 00:00:00","1261"
"limpopo","Private Health","2022/05/27 00:00:00","503"
"eastern cape","Private Health","2021/03/26 00:00:00","410"
"gauteng","Public Health","2022/02/26 00:00:00","3284"
"northern cape","Public Health","2021/09/17 00:00:00","3546"
"western cape","Public Health","2021/03/05 00:00:00","601"
"north west","Public Health","2021/10/04 00:00:00","8698"
"kwazulu-natal","Private Health","2022/05/25 00:00:00","804"
"northern cape","Private Health","2022/07/14 00:00:00","34"
"eastern cape","Private Health","2021/06/24 00:00:00","1173"
