"province","health_sector","visit_date","total_number_vaccines_administered"
"eastern cape","Public Health","2021/11/17 00:00:00","14038"
"free state","Public Health","2021/06/28 00:00:00","4298"
"western cape","Private Health","2021/08/20 00:00:00","18742"
"mpumalanga","Private Health","2021/09/10 00:00:00","4363"
"limpopo","Public Health","2021/11/11 00:00:00","10289"
"northern cape","Public Health","2022/03/19 00:00:00","50"
"gauteng","Public Health","2021/08/27 00:00:00","42034"
"mpumalanga","Public Health","2021/04/14 00:00:00","1"
"gauteng","Private Health","2022/01/14 00:00:00","15225"
"eastern cape","Private Health","2021/04/28 00:00:00","256"
"free state","Public Health","2021/05/18 00:00:00","364"
"north west","Public Health","2022/04/24 00:00:00","847"
"western cape","Private Health","2021/08/22 00:00:00","2022"
"eastern cape","Public Health","2021/12/30 00:00:00","1672"
"mpumalanga","Private Health","2021/08/26 00:00:00","4110"
"kwazulu-natal","Public Health","2021/07/23 00:00:00","39513"
"northern cape","Public Health","2021/03/09 00:00:00","32"
"kwazulu-natal","Public Health","2021/11/03 00:00:00","16382"
"kwazulu-natal","Private Health","2021/11/24 00:00:00","4405"
"kwazulu-natal","Private Health","2022/03/21 00:00:00","640"
"eastern cape","Private Health","2021/10/17 00:00:00","11"
"eastern cape","Private Health","2022/04/03 00:00:00","6"
"eastern cape","Private Health","2022/01/18 00:00:00","2061"
"western cape","Private Health","2021/05/26 00:00:00","470"
"free state","Private Health","2021/09/13 00:00:00","3209"
"mpumalanga","Public Health","2022/04/06 00:00:00","4571"
"free state","Public Health","2022/03/14 00:00:00","4910"
"northern cape","Private Health","2022/03/03 00:00:00","558"
"mpumalanga","Private Health","2022/03/05 00:00:00","357"
"north west","Private Health","2021/06/05 00:00:00","14"
"kwazulu-natal","Private Health","2021/02/26 00:00:00","515"
"northern cape","Public Health","2021/03/05 00:00:00","162"
"free state","Private Health","2021/11/23 00:00:00","1614"
"limpopo","Public Health","2022/03/07 00:00:00","6675"
"limpopo","Private Health","2021/08/28 00:00:00","698"
"northern cape","Private Health","2022/04/26 00:00:00","253"
"limpopo","Public Health","2021/12/12 00:00:00","42"
"mpumalanga","Private Health","2022/02/21 00:00:00","905"
"north west","Private Health","2021/07/21 00:00:00","2331"
"north west","Public Health","2021/12/11 00:00:00","2751"
"western cape","Private Health","2021/12/26 00:00:00","9"
"north west","Private Health","2021/12/30 00:00:00","628"
"northern cape","Public Health","2022/01/10 00:00:00","980"
"northern cape","Private Health","2021/12/10 00:00:00","728"
"north west","Private Health","2022/05/23 00:00:00","490"
"western cape","Public Health","2021/06/21 00:00:00","7433"
"north west","Public Health","2021/03/03 00:00:00","260"
"eastern cape","Private Health","2021/10/14 00:00:00","3457"
"eastern cape","Public Health","2022/05/11 00:00:00","9695"
"gauteng","Public Health","2021/08/28 00:00:00","11744"
"limpopo","Public Health","2021/04/06 00:00:00","7"
"northern cape","Private Health","2021/06/29 00:00:00","208"
"western cape","Public Health","2022/05/11 00:00:00","3031"
"mpumalanga","Public Health","2022/03/09 00:00:00","5871"
"limpopo","Public Health","2021/05/29 00:00:00","1"
"mpumalanga","Private Health","2021/08/25 00:00:00","3791"
"north west","Public Health","2021/09/02 00:00:00","9100"
"eastern cape","Public Health","2021/04/11 00:00:00","1"
"mpumalanga","Private Health","2021/10/23 00:00:00","369"
"kwazulu-natal","Private Health","2021/09/20 00:00:00","5987"
"kwazulu-natal","Private Health","2021/03/11 00:00:00","666"
"free state","Private Health","2021/06/09 00:00:00","154"
"kwazulu-natal","Public Health","2021/10/18 00:00:00","16624"
"northern cape","Private Health","2022/03/17 00:00:00","364"
"gauteng","Public Health","2021/07/29 00:00:00","35922"
"north west","Public Health","2021/08/24 00:00:00","9933"
"kwazulu-natal","Public Health","2022/04/25 00:00:00","7157"
"northern cape","Private Health","2021/10/04 00:00:00","995"
"eastern cape","Private Health","2021/02/27 00:00:00","176"
"gauteng","Private Health","2021/07/19 00:00:00","28781"
"gauteng","Private Health","2021/02/19 00:00:00","15"
"free state","Public Health","2022/04/19 00:00:00","3153"
"mpumalanga","Public Health","2021/09/05 00:00:00","382"
"north west","Private Health","2022/03/25 00:00:00","1329"
"eastern cape","Private Health","2021/03/05 00:00:00","346"
"gauteng","Public Health","2021/03/08 00:00:00","1522"
"eastern cape","Public Health","2021/05/26 00:00:00","6399"
"eastern cape","Private Health","2021/07/24 00:00:00","939"
"limpopo","Public Health","2021/02/20 00:00:00","429"
"western cape","Private Health","2021/06/26 00:00:00","179"
"gauteng","Private Health","2022/04/04 00:00:00","7677"
"kwazulu-natal","Private Health","2022/03/17 00:00:00","2177"
"free state","Public Health","2022/02/07 00:00:00","3924"
"northern cape","Private Health","2021/08/07 00:00:00","36"
"limpopo","Public Health","2022/02/07 00:00:00","5051"
"gauteng","Private Health","2021/05/19 00:00:00","2705"
"kwazulu-natal","Private Health","2021/11/12 00:00:00","6570"
"limpopo","Public Health","2021/12/08 00:00:00","12738"
"gauteng","Public Health","2021/04/03 00:00:00","6"
"western cape","Public Health","2022/02/24 00:00:00","7225"
"mpumalanga","Private Health","2022/05/19 00:00:00","483"
"eastern cape","Public Health","2021/05/23 00:00:00","212"
"free state","Public Health","2021/09/23 00:00:00","10547"
"eastern cape","Private Health","2021/09/16 00:00:00","4527"
"mpumalanga","Private Health","2021/06/10 00:00:00","165"
"kwazulu-natal","Private Health","2021/03/09 00:00:00","612"
"gauteng","Public Health","2021/04/10 00:00:00","4"
"limpopo","Public Health","2022/04/08 00:00:00","3932"
"gauteng","Private Health","2021/03/04 00:00:00","707"
"eastern cape","Private Health","2021/06/03 00:00:00","869"
"northern cape","Public Health","2021/05/10 00:00:00","208"
"kwazulu-natal","Private Health","2021/12/27 00:00:00","154"
"western cape","Public Health","2022/03/31 00:00:00","6253"
"gauteng","Private Health","2021/08/03 00:00:00","22003"
"gauteng","Public Health","2021/04/28 00:00:00","510"
"mpumalanga","Public Health","2022/05/02 00:00:00","90"
"eastern cape","Public Health","2021/05/22 00:00:00","161"
"kwazulu-natal","Public Health","2021/11/20 00:00:00","5286"
"western cape","Public Health","2022/04/02 00:00:00","150"
"gauteng","Public Health","2022/03/17 00:00:00","11698"
"western cape","Private Health","2022/05/17 00:00:00","1843"
"north west","Private Health","2022/04/07 00:00:00","820"
"northern cape","Private Health","2021/06/21 00:00:00","138"
"free state","Public Health","2022/03/26 00:00:00","301"
"free state","Private Health","2021/09/06 00:00:00","2973"
"mpumalanga","Private Health","2021/10/02 00:00:00","1080"
"north west","Public Health","2021/10/22 00:00:00","9570"
"free state","Public Health","2021/06/20 00:00:00","96"
"eastern cape","Private Health","2022/04/19 00:00:00","797"
"mpumalanga","Private Health","2022/02/10 00:00:00","573"
"kwazulu-natal","Private Health","2022/01/19 00:00:00","2780"
"limpopo","Public Health","2022/02/05 00:00:00","276"
"free state","Public Health","2021/08/17 00:00:00","7135"
"free state","Private Health","2021/08/06 00:00:00","1918"
"kwazulu-natal","Public Health","2021/12/22 00:00:00","6058"
"western cape","Private Health","2022/05/11 00:00:00","1908"
"mpumalanga","Public Health","2021/07/02 00:00:00","5706"
"western cape","Public Health","2021/10/19 00:00:00","21258"
"kwazulu-natal","Private Health","2021/11/13 00:00:00","2976"
"north west","Private Health","2021/10/15 00:00:00","3694"
"western cape","Private Health","2021/11/18 00:00:00","6818"
"gauteng","Public Health","2021/05/25 00:00:00","11340"
"eastern cape","Public Health","2021/05/13 00:00:00","2729"
"free state","Public Health","2022/01/16 00:00:00","4"
"northern cape","Public Health","2021/06/03 00:00:00","398"
"western cape","Public Health","2021/02/22 00:00:00","928"
"kwazulu-natal","Public Health","2021/08/13 00:00:00","15441"
"kwazulu-natal","Public Health","2021/05/18 00:00:00","15351"
"limpopo","Public Health","2021/08/16 00:00:00","12346"
"kwazulu-natal","Public Health","2021/03/09 00:00:00","2136"
"northern cape","Public Health","2021/09/19 00:00:00","187"
"western cape","Public Health","2021/05/22 00:00:00","165"
"mpumalanga","Private Health","2021/10/07 00:00:00","3336"
"eastern cape","Private Health","2021/10/02 00:00:00","1525"
"mpumalanga","Public Health","2021/12/29 00:00:00","3092"
"eastern cape","Public Health","2022/04/19 00:00:00","4725"
"kwazulu-natal","Public Health","2021/09/02 00:00:00","29716"
"northern cape","Public Health","2022/01/26 00:00:00","837"
"kwazulu-natal","Private Health","2021/07/27 00:00:00","6927"
"free state","Private Health","2021/10/03 00:00:00","171"
"kwazulu-natal","Public Health","2021/07/11 00:00:00","2640"
"western cape","Private Health","2021/12/15 00:00:00","5586"
"northern cape","Public Health","2021/05/21 00:00:00","360"
"mpumalanga","Private Health","2021/12/11 00:00:00","355"
"kwazulu-natal","Private Health","2021/06/30 00:00:00","3257"
"free state","Public Health","2022/01/10 00:00:00","5292"
"mpumalanga","Private Health","2022/02/11 00:00:00","659"
"mpumalanga","Public Health","2022/04/17 00:00:00","47"
"mpumalanga","Private Health","2022/02/03 00:00:00","765"
"north west","Private Health","2021/11/07 00:00:00","84"
"western cape","Public Health","2021/05/06 00:00:00","1859"
"limpopo","Private Health","2021/10/09 00:00:00","693"
"northern cape","Public Health","2021/10/21 00:00:00","4729"
"gauteng","Public Health","2021/12/15 00:00:00","20260"
"western cape","Public Health","2021/03/11 00:00:00","1197"
"north west","Private Health","2021/10/19 00:00:00","2974"
"gauteng","Private Health","2021/03/09 00:00:00","982"
"western cape","Private Health","2021/06/17 00:00:00","4038"
"mpumalanga","Public Health","2022/01/11 00:00:00","4639"
"limpopo","Private Health","2021/09/12 00:00:00","4"
"eastern cape","Public Health","2022/01/20 00:00:00","5338"
"northern cape","Public Health","2021/06/23 00:00:00","1535"
"kwazulu-natal","Private Health","2022/04/20 00:00:00","1056"
"mpumalanga","Public Health","2021/10/05 00:00:00","8960"
"free state","Private Health","2021/09/10 00:00:00","3375"
"north west","Private Health","2021/09/09 00:00:00","5033"
"north west","Private Health","2022/05/11 00:00:00","690"
"limpopo","Public Health","2021/12/01 00:00:00","16051"
"gauteng","Public Health","2021/07/06 00:00:00","22575"
"gauteng","Private Health","2022/05/17 00:00:00","4067"
"eastern cape","Public Health","2021/10/17 00:00:00","1790"
"limpopo","Private Health","2022/03/26 00:00:00","372"
"northern cape","Public Health","2021/11/02 00:00:00","2914"
"mpumalanga","Private Health","2022/04/02 00:00:00","229"
"western cape","Private Health","2022/01/13 00:00:00","4853"
"northern cape","Public Health","2022/03/31 00:00:00","930"
"limpopo","Public Health","2021/09/18 00:00:00","503"
"mpumalanga","Public Health","2022/02/04 00:00:00","3621"
"free state","Public Health","2021/12/18 00:00:00","188"
"gauteng","Public Health","2021/03/24 00:00:00","1645"
"limpopo","Private Health","2022/03/03 00:00:00","2094"
"gauteng","Public Health","2021/06/20 00:00:00","124"
"limpopo","Public Health","2021/06/03 00:00:00","7842"
"free state","Private Health","2022/04/02 00:00:00","129"
"gauteng","Private Health","2022/02/06 00:00:00","617"
"mpumalanga","Private Health","2021/06/27 00:00:00","2"
"limpopo","Private Health","2021/09/02 00:00:00","4917"
"mpumalanga","Public Health","2022/03/13 00:00:00","346"
"northern cape","Public Health","2021/08/30 00:00:00","4190"
"eastern cape","Private Health","2022/01/27 00:00:00","1558"
"gauteng","Public Health","2022/05/08 00:00:00","354"
"limpopo","Public Health","2021/05/23 00:00:00","822"
"western cape","Public Health","2021/09/04 00:00:00","5582"
"eastern cape","Public Health","2022/02/27 00:00:00","136"
"north west","Private Health","2021/06/27 00:00:00","1"
"kwazulu-natal","Private Health","2022/03/16 00:00:00","2335"
"north west","Public Health","2021/08/30 00:00:00","10007"
"gauteng","Public Health","2021/03/15 00:00:00","697"
"gauteng","Public Health","2021/08/02 00:00:00","33233"
"gauteng","Private Health","2021/07/26 00:00:00","23491"
"north west","Public Health","2021/03/25 00:00:00","731"
"limpopo","Private Health","2022/01/21 00:00:00","1786"
"north west","Public Health","2022/01/30 00:00:00","532"
"free state","Private Health","2021/05/18 00:00:00","1"
"mpumalanga","Private Health","2021/06/22 00:00:00","339"
"kwazulu-natal","Public Health","2022/03/18 00:00:00","10393"
"western cape","Public Health","2021/11/14 00:00:00","2324"
"mpumalanga","Private Health","2021/03/17 00:00:00","212"
"limpopo","Public Health","2021/04/01 00:00:00","76"
"north west","Public Health","2021/04/08 00:00:00","144"
"eastern cape","Public Health","2022/01/15 00:00:00","207"
"eastern cape","Public Health","2021/08/04 00:00:00","21562"
"northern cape","Private Health","2022/05/17 00:00:00","245"
"limpopo","Private Health","2021/07/25 00:00:00","37"
"north west","Private Health","2021/06/28 00:00:00","339"
"mpumalanga","Private Health","2021/12/22 00:00:00","874"
"northern cape","Private Health","2022/02/11 00:00:00","406"
"limpopo","Private Health","2021/11/17 00:00:00","2392"
"eastern cape","Public Health","2021/03/18 00:00:00","1092"
"gauteng","Public Health","2021/10/16 00:00:00","8251"
"mpumalanga","Public Health","2021/12/16 00:00:00","403"
"kwazulu-natal","Public Health","2021/10/25 00:00:00","18315"
"free state","Private Health","2021/07/13 00:00:00","1511"
"western cape","Public Health","2021/03/26 00:00:00","1880"
"free state","Private Health","2021/12/29 00:00:00","852"
"kwazulu-natal","Private Health","2021/09/26 00:00:00","804"
"eastern cape","Private Health","2021/10/18 00:00:00","3119"
"kwazulu-natal","Private Health","2021/06/01 00:00:00","1286"
"north west","Private Health","2021/12/13 00:00:00","1408"
"eastern cape","Private Health","2021/07/14 00:00:00","3610"
"eastern cape","Private Health","2021/12/26 00:00:00","2"
"gauteng","Public Health","2021/09/04 00:00:00","8469"
"kwazulu-natal","Public Health","2022/03/30 00:00:00","9262"
"western cape","Public Health","2021/03/21 00:00:00","4"
"limpopo","Private Health","2022/01/31 00:00:00","1364"
"north west","Private Health","2021/10/04 00:00:00","4665"
"north west","Public Health","2022/03/31 00:00:00","3852"
"north west","Private Health","2021/08/14 00:00:00","1079"
"gauteng","Private Health","2022/04/03 00:00:00","340"
"north west","Public Health","2021/06/10 00:00:00","3271"
"limpopo","Private Health","2022/04/22 00:00:00","821"
"limpopo","Public Health","2021/09/16 00:00:00","18400"
"limpopo","Public Health","2021/12/04 00:00:00","7652"
"limpopo","Public Health","2022/03/25 00:00:00","5286"
"kwazulu-natal","Public Health","2021/10/15 00:00:00","21737"
"mpumalanga","Private Health","2021/09/17 00:00:00","4000"
"kwazulu-natal","Private Health","2021/10/21 00:00:00","5369"
"north west","Private Health","2022/03/27 00:00:00","6"
"north west","Public Health","2022/04/01 00:00:00","2610"
"limpopo","Public Health","2022/04/07 00:00:00","4652"
"kwazulu-natal","Private Health","2021/12/03 00:00:00","5991"
"kwazulu-natal","Private Health","2021/06/25 00:00:00","1208"
"limpopo","Private Health","2021/06/18 00:00:00","297"
"western cape","Private Health","2021/08/24 00:00:00","17103"
"free state","Private Health","2021/06/01 00:00:00","205"
"limpopo","Public Health","2021/05/27 00:00:00","7144"
"eastern cape","Private Health","2021/11/16 00:00:00","3025"
"free state","Public Health","2021/06/06 00:00:00","639"
"limpopo","Private Health","2021/12/02 00:00:00","2853"
"mpumalanga","Private Health","2021/03/10 00:00:00","265"
"northern cape","Private Health","2022/03/09 00:00:00","458"
"gauteng","Public Health","2021/03/21 00:00:00","15"
"eastern cape","Public Health","2021/05/29 00:00:00","13"
"western cape","Public Health","2021/05/25 00:00:00","6501"
"limpopo","Public Health","2022/01/18 00:00:00","6524"
"gauteng","Private Health","2021/09/15 00:00:00","32824"
"kwazulu-natal","Private Health","2022/02/14 00:00:00","1989"
"north west","Private Health","2022/03/24 00:00:00","1294"
"kwazulu-natal","Public Health","2022/03/08 00:00:00","14224"
"western cape","Public Health","2021/08/07 00:00:00","1638"
"gauteng","Private Health","2021/04/22 00:00:00","1"
"western cape","Private Health","2021/08/25 00:00:00","17145"
"gauteng","Public Health","2021/12/08 00:00:00","27121"
"free state","Public Health","2022/04/23 00:00:00","201"
"mpumalanga","Public Health","2021/12/15 00:00:00","4508"
"mpumalanga","Public Health","2022/01/20 00:00:00","4130"
"north west","Public Health","2021/09/11 00:00:00","5244"
"northern cape","Private Health","2021/10/09 00:00:00","216"
"kwazulu-natal","Public Health","2021/07/01 00:00:00","28116"
"limpopo","Private Health","2022/03/30 00:00:00","1736"
"northern cape","Public Health","2021/07/26 00:00:00","3958"
"free state","Private Health","2022/02/11 00:00:00","804"
"limpopo","Private Health","2022/03/19 00:00:00","423"
"mpumalanga","Public Health","2022/03/25 00:00:00","4225"
"kwazulu-natal","Public Health","2022/02/25 00:00:00","13983"
"gauteng","Private Health","2021/05/14 00:00:00","4951"
"northern cape","Private Health","2022/02/16 00:00:00","308"
"north west","Public Health","2021/02/20 00:00:00","541"
"mpumalanga","Public Health","2021/11/02 00:00:00","7517"
"western cape","Public Health","2021/09/08 00:00:00","29013"
"kwazulu-natal","Private Health","2021/09/08 00:00:00","8073"
"gauteng","Public Health","2022/04/20 00:00:00","8486"
"gauteng","Public Health","2022/01/24 00:00:00","14191"
"mpumalanga","Public Health","2021/08/08 00:00:00","224"
"free state","Public Health","2021/06/24 00:00:00","6517"
"gauteng","Private Health","2022/01/05 00:00:00","10785"
"gauteng","Private Health","2022/01/16 00:00:00","603"
"mpumalanga","Public Health","2022/03/29 00:00:00","5228"
"kwazulu-natal","Private Health","2022/01/08 00:00:00","1790"
"kwazulu-natal","Public Health","2021/07/16 00:00:00","10375"
"western cape","Public Health","2021/07/01 00:00:00","13070"
"northern cape","Public Health","2021/12/12 00:00:00","335"
"mpumalanga","Private Health","2022/04/28 00:00:00","544"
"limpopo","Public Health","2021/10/28 00:00:00","19688"
"north west","Public Health","2021/11/24 00:00:00","6237"
"western cape","Private Health","2021/03/04 00:00:00","275"
"north west","Public Health","2022/04/19 00:00:00","2663"
"northern cape","Private Health","2022/01/16 00:00:00","29"
"northern cape","Private Health","2022/03/14 00:00:00","328"
"northern cape","Private Health","2021/10/08 00:00:00","1602"
"eastern cape","Private Health","2022/05/02 00:00:00","53"
"eastern cape","Private Health","2021/05/14 00:00:00","198"
"limpopo","Public Health","2022/05/07 00:00:00","345"
"free state","Public Health","2022/03/23 00:00:00","4831"
"western cape","Public Health","2022/03/11 00:00:00","8983"
"mpumalanga","Public Health","2022/04/11 00:00:00","4741"
"northern cape","Private Health","2022/04/21 00:00:00","175"
"northern cape","Public Health","2021/06/22 00:00:00","1354"
"western cape","Private Health","2021/11/05 00:00:00","8468"
"gauteng","Public Health","2021/05/16 00:00:00","1"
"kwazulu-natal","Public Health","2022/01/04 00:00:00","8862"
"kwazulu-natal","Public Health","2021/12/09 00:00:00","12511"
"western cape","Public Health","2021/10/23 00:00:00","5342"
"limpopo","Public Health","2021/06/20 00:00:00","170"
"western cape","Public Health","2022/01/29 00:00:00","739"
"mpumalanga","Public Health","2021/09/15 00:00:00","13695"
"gauteng","Private Health","2022/04/12 00:00:00","5750"
"kwazulu-natal","Private Health","2021/07/15 00:00:00","317"
"kwazulu-natal","Public Health","2021/11/29 00:00:00","17145"
"eastern cape","Private Health","2021/03/01 00:00:00","4"
"kwazulu-natal","Private Health","2022/01/17 00:00:00","3847"
"northern cape","Private Health","2021/07/02 00:00:00","160"
"western cape","Private Health","2021/07/07 00:00:00","9625"
"eastern cape","Private Health","2021/08/15 00:00:00","16"
"eastern cape","Private Health","2022/03/08 00:00:00","1978"
"free state","Public Health","2021/03/19 00:00:00","631"
"eastern cape","Private Health","2021/11/15 00:00:00","2881"
"eastern cape","Private Health","2022/02/07 00:00:00","1329"
"free state","Private Health","2022/04/01 00:00:00","1044"
"western cape","Private Health","2021/10/31 00:00:00","189"
"mpumalanga","Public Health","2022/05/21 00:00:00","192"
"kwazulu-natal","Public Health","2021/02/17 00:00:00","50"
"mpumalanga","Private Health","2021/10/16 00:00:00","325"
"northern cape","Private Health","2022/01/07 00:00:00","436"
"kwazulu-natal","Public Health","2021/07/24 00:00:00","11227"
"north west","Public Health","2021/05/10 00:00:00","269"
"mpumalanga","Private Health","2022/02/07 00:00:00","631"
"kwazulu-natal","Public Health","2021/12/06 00:00:00","13679"
"north west","Private Health","2021/08/07 00:00:00","1240"
"gauteng","Private Health","2021/06/23 00:00:00","4715"
"kwazulu-natal","Private Health","2021/05/10 00:00:00","1399"
"gauteng","Private Health","2021/10/06 00:00:00","30694"
"limpopo","Private Health","2022/02/25 00:00:00","1540"
"kwazulu-natal","Public Health","2021/09/20 00:00:00","15179"
"mpumalanga","Public Health","2021/07/01 00:00:00","5475"
"mpumalanga","Private Health","2021/09/29 00:00:00","2354"
"eastern cape","Private Health","2022/05/16 00:00:00","638"
"eastern cape","Public Health","2021/05/06 00:00:00","1705"
"northern cape","Private Health","2021/12/18 00:00:00","120"
"free state","Public Health","2021/04/09 00:00:00","249"
"northern cape","Private Health","2021/10/13 00:00:00","971"
"kwazulu-natal","Private Health","2021/07/31 00:00:00","2139"
"gauteng","Private Health","2021/11/20 00:00:00","6336"
"limpopo","Public Health","2022/04/30 00:00:00","212"
"limpopo","Private Health","2021/10/04 00:00:00","4439"
"gauteng","Public Health","2021/10/05 00:00:00","32253"
"mpumalanga","Public Health","2022/05/13 00:00:00","3823"
"limpopo","Public Health","2022/03/08 00:00:00","6762"
"eastern cape","Private Health","2021/11/08 00:00:00","2355"
"gauteng","Public Health","2021/05/24 00:00:00","9618"
"eastern cape","Public Health","2021/06/09 00:00:00","7712"
"north west","Public Health","2022/05/15 00:00:00","775"
"western cape","Public Health","2021/11/21 00:00:00","339"
"kwazulu-natal","Private Health","2021/07/02 00:00:00","5129"
"kwazulu-natal","Public Health","2021/09/05 00:00:00","4570"
"gauteng","Private Health","2022/03/15 00:00:00","10279"
"limpopo","Public Health","2022/04/11 00:00:00","5005"
"northern cape","Public Health","2021/09/29 00:00:00","2371"
"gauteng","Public Health","2021/05/13 00:00:00","2454"
"gauteng","Public Health","2021/05/12 00:00:00","3169"
"gauteng","Public Health","2021/04/12 00:00:00","315"
"eastern cape","Public Health","2022/03/01 00:00:00","9095"
"eastern cape","Private Health","2021/11/23 00:00:00","2404"
"limpopo","Public Health","2021/04/26 00:00:00","1"
"northern cape","Private Health","2021/11/21 00:00:00","202"
"western cape","Public Health","2022/03/09 00:00:00","9423"
"northern cape","Public Health","2021/10/25 00:00:00","3153"
"north west","Private Health","2022/03/08 00:00:00","1122"
"north west","Private Health","2021/08/11 00:00:00","3506"
"kwazulu-natal","Private Health","2021/03/01 00:00:00","12"
"northern cape","Public Health","2022/03/07 00:00:00","944"
"limpopo","Public Health","2021/11/28 00:00:00","502"
"north west","Public Health","2021/12/08 00:00:00","7335"
"northern cape","Public Health","2021/06/28 00:00:00","1658"
"mpumalanga","Public Health","2022/04/05 00:00:00","3871"
"western cape","Private Health","2021/09/10 00:00:00","16062"
"limpopo","Public Health","2021/06/13 00:00:00","63"
"kwazulu-natal","Public Health","2022/01/23 00:00:00","1036"
"eastern cape","Private Health","2022/01/08 00:00:00","292"
"free state","Public Health","2021/10/22 00:00:00","10208"
"kwazulu-natal","Public Health","2021/05/04 00:00:00","1710"
"limpopo","Public Health","2021/11/16 00:00:00","9572"
"kwazulu-natal","Private Health","2021/06/04 00:00:00","681"
"mpumalanga","Private Health","2021/11/01 00:00:00","209"
"northern cape","Private Health","2021/11/02 00:00:00","1110"
"kwazulu-natal","Private Health","2021/11/10 00:00:00","4095"
"eastern cape","Public Health","2021/03/11 00:00:00","427"
"eastern cape","Private Health","2021/11/12 00:00:00","3833"
"limpopo","Public Health","2022/05/20 00:00:00","4527"
"gauteng","Public Health","2022/04/26 00:00:00","10490"
"mpumalanga","Public Health","2021/12/08 00:00:00","6716"
"limpopo","Private Health","2022/02/13 00:00:00","42"
"limpopo","Private Health","2022/03/31 00:00:00","1653"
"mpumalanga","Public Health","2021/09/03 00:00:00","13802"
"gauteng","Private Health","2021/11/19 00:00:00","21243"
"kwazulu-natal","Private Health","2022/05/05 00:00:00","1124"
"north west","Private Health","2021/09/23 00:00:00","4278"
"kwazulu-natal","Private Health","2022/02/24 00:00:00","2538"
"limpopo","Private Health","2022/05/01 00:00:00","51"
"kwazulu-natal","Private Health","2022/02/03 00:00:00","2102"
"eastern cape","Private Health","2022/03/03 00:00:00","2378"
"free state","Private Health","2021/06/14 00:00:00","319"
"limpopo","Public Health","2021/04/09 00:00:00","1"
"kwazulu-natal","Public Health","2021/12/16 00:00:00","2236"
"kwazulu-natal","Public Health","2021/09/26 00:00:00","2132"
"mpumalanga","Private Health","2022/04/23 00:00:00","210"
"mpumalanga","Private Health","2022/01/12 00:00:00","1044"
"eastern cape","Private Health","2022/01/20 00:00:00","1531"
"gauteng","Private Health","2021/06/07 00:00:00","9122"
"western cape","Public Health","2021/08/20 00:00:00","39007"
"kwazulu-natal","Public Health","2022/05/11 00:00:00","9444"
"free state","Private Health","2021/10/31 00:00:00","27"
"limpopo","Private Health","2021/08/24 00:00:00","4946"
"northern cape","Public Health","2021/08/31 00:00:00","4788"
"gauteng","Private Health","2021/11/18 00:00:00","17025"
"northern cape","Public Health","2022/01/21 00:00:00","727"
"mpumalanga","Public Health","2022/02/14 00:00:00","3368"
"limpopo","Public Health","2021/12/26 00:00:00","10"
"limpopo","Private Health","2021/12/12 00:00:00","32"
"northern cape","Private Health","2021/06/09 00:00:00","119"
"western cape","Private Health","2021/02/17 00:00:00","1"
"north west","Public Health","2021/11/12 00:00:00","7283"
"limpopo","Private Health","2021/12/14 00:00:00","2109"
"gauteng","Private Health","2022/04/18 00:00:00","589"
"eastern cape","Private Health","2021/07/18 00:00:00","33"
"mpumalanga","Public Health","2021/06/17 00:00:00","5565"
"gauteng","Public Health","2022/05/15 00:00:00","981"
"kwazulu-natal","Public Health","2021/12/20 00:00:00","7068"
"free state","Public Health","2021/06/10 00:00:00","4208"
"free state","Public Health","2021/08/16 00:00:00","5618"
"free state","Public Health","2021/12/15 00:00:00","4453"
"gauteng","Private Health","2022/05/13 00:00:00","5954"
"northern cape","Private Health","2022/01/29 00:00:00","87"
"western cape","Private Health","2021/08/12 00:00:00","11074"
"free state","Private Health","2021/08/13 00:00:00","1882"
"north west","Public Health","2022/05/11 00:00:00","2996"
"limpopo","Private Health","2021/10/01 00:00:00","4125"
"eastern cape","Public Health","2021/05/21 00:00:00","3770"
"eastern cape","Public Health","2021/11/12 00:00:00","14067"
"northern cape","Public Health","2021/09/11 00:00:00","1232"
"free state","Public Health","2022/03/19 00:00:00","240"
"northern cape","Private Health","2022/01/20 00:00:00","421"
"free state","Private Health","2021/10/05 00:00:00","3184"
"northern cape","Public Health","2021/11/19 00:00:00","2411"
"limpopo","Public Health","2021/08/10 00:00:00","19854"
"limpopo","Private Health","2021/11/02 00:00:00","4201"
"mpumalanga","Public Health","2021/11/25 00:00:00","5249"
"eastern cape","Public Health","2021/06/29 00:00:00","20187"
"eastern cape","Public Health","2022/03/06 00:00:00","128"
"free state","Private Health","2021/05/26 00:00:00","84"
"western cape","Public Health","2022/05/13 00:00:00","3344"
"eastern cape","Private Health","2022/01/01 00:00:00","1"
"gauteng","Private Health","2021/05/18 00:00:00","1611"
"eastern cape","Public Health","2022/04/28 00:00:00","8659"
"eastern cape","Private Health","2021/10/03 00:00:00","324"
"northern cape","Public Health","2021/07/09 00:00:00","3467"
"limpopo","Public Health","2021/08/28 00:00:00","6598"
"north west","Public Health","2021/03/26 00:00:00","603"
"mpumalanga","Public Health","2021/10/24 00:00:00","292"
"northern cape","Private Health","2022/02/09 00:00:00","339"
"limpopo","Private Health","2022/02/23 00:00:00","1513"
"mpumalanga","Public Health","2022/02/27 00:00:00","510"
"mpumalanga","Public Health","2021/11/23 00:00:00","5175"
"north west","Public Health","2022/04/04 00:00:00","2187"
"limpopo","Public Health","2022/05/08 00:00:00","167"
"free state","Private Health","2021/12/21 00:00:00","972"
"limpopo","Public Health","2021/10/15 00:00:00","16415"
"north west","Public Health","2021/11/15 00:00:00","5990"
