"province","health_sector","visit_date","total_number_vaccines_administered"
"northern cape","Public Health","2022/04/14 00:00:00","243"
"free state","Private Health","2022/02/15 00:00:00","1047"
"western cape","Private Health","2021/08/19 00:00:00","11920"
"north west","Private Health","2022/05/06 00:00:00","829"
"north west","Public Health","2021/10/26 00:00:00","9336"
"kwazulu-natal","Private Health","2022/05/08 00:00:00","68"
"north west","Public Health","2021/06/17 00:00:00","4023"
"mpumalanga","Public Health","2021/06/14 00:00:00","4858"
"western cape","Private Health","2021/06/08 00:00:00","2977"
"north west","Public Health","2021/09/21 00:00:00","11265"
"limpopo","Public Health","2021/06/30 00:00:00","12998"
"eastern cape","Private Health","2022/05/15 00:00:00","3"
"kwazulu-natal","Private Health","2021/09/15 00:00:00","9215"
"eastern cape","Public Health","2022/02/17 00:00:00","7768"
"northern cape","Public Health","2022/05/14 00:00:00","53"
"kwazulu-natal","Public Health","2021/08/29 00:00:00","4015"
"eastern cape","Private Health","2022/04/06 00:00:00","1220"
"limpopo","Public Health","2022/04/23 00:00:00","294"
"free state","Public Health","2021/10/26 00:00:00","11229"
"limpopo","Public Health","2021/10/11 00:00:00","17916"
"north west","Public Health","2021/05/19 00:00:00","2780"
"north west","Public Health","2022/05/24 00:00:00","2508"
"eastern cape","Private Health","2022/05/07 00:00:00","339"
"eastern cape","Private Health","2022/02/12 00:00:00","351"
"gauteng","Private Health","2022/05/22 00:00:00","140"
"kwazulu-natal","Private Health","2022/03/27 00:00:00","360"
"mpumalanga","Public Health","2022/07/03 00:00:00","15"
"eastern cape","Private Health","2022/05/04 00:00:00","811"
"western cape","Private Health","2022/06/19 00:00:00","2"
"northern cape","Private Health","2021/12/06 00:00:00","835"
"gauteng","Public Health","2021/09/18 00:00:00","10377"
"northern cape","Private Health","2021/11/10 00:00:00","951"
"mpumalanga","Public Health","2021/06/10 00:00:00","4142"
"free state","Private Health","2021/12/30 00:00:00","656"
"western cape","Public Health","2021/05/13 00:00:00","3361"
"kwazulu-natal","Public Health","2021/08/22 00:00:00","4864"
"western cape","Public Health","2022/04/19 00:00:00","2783"
"free state","Public Health","2021/10/19 00:00:00","11437"
"gauteng","Private Health","2022/03/23 00:00:00","11865"
"mpumalanga","Public Health","2022/05/26 00:00:00","4653"
"north west","Public Health","2022/06/20 00:00:00","1325"
"gauteng","Public Health","2021/02/28 00:00:00","612"
"gauteng","Public Health","2021/08/24 00:00:00","41505"
"free state","Private Health","2022/02/01 00:00:00","940"
"gauteng","Public Health","2021/09/24 00:00:00","1988"
"gauteng","Private Health","2022/01/23 00:00:00","707"
"western cape","Private Health","2021/12/21 00:00:00","3117"
"gauteng","Public Health","2021/03/06 00:00:00","483"
"free state","Private Health","2022/02/20 00:00:00","74"
"western cape","Private Health","2021/12/12 00:00:00","184"
"limpopo","Private Health","2022/04/30 00:00:00","359"
"western cape","Private Health","2021/02/25 00:00:00","10"
"kwazulu-natal","Public Health","2021/05/31 00:00:00","19100"
"gauteng","Public Health","2021/05/04 00:00:00","1540"
"eastern cape","Private Health","2021/05/25 00:00:00","295"
"free state","Public Health","2021/12/20 00:00:00","3418"
"western cape","Public Health","2021/04/12 00:00:00","71"
"kwazulu-natal","Public Health","2021/10/03 00:00:00","10048"
"northern cape","Public Health","2021/06/17 00:00:00","1235"
"mpumalanga","Private Health","2022/01/04 00:00:00","1036"
"kwazulu-natal","Private Health","2022/05/16 00:00:00","897"
"western cape","Private Health","2021/06/16 00:00:00","218"
"limpopo","Private Health","2021/09/09 00:00:00","5559"
"mpumalanga","Public Health","2022/01/31 00:00:00","3510"
"north west","Public Health","2022/04/22 00:00:00","3197"
"kwazulu-natal","Public Health","2021/11/21 00:00:00","3214"
"free state","Private Health","2022/06/03 00:00:00","344"
"mpumalanga","Public Health","2021/06/08 00:00:00","5211"
"limpopo","Public Health","2021/10/05 00:00:00","14851"
"gauteng","Public Health","2022/02/07 00:00:00","11563"
"mpumalanga","Public Health","2021/10/14 00:00:00","13449"
"free state","Private Health","2021/07/16 00:00:00","2196"
"northern cape","Private Health","2022/06/14 00:00:00","60"
"northern cape","Public Health","2022/03/09 00:00:00","1050"
"kwazulu-natal","Private Health","2022/01/04 00:00:00","3073"
"eastern cape","Public Health","2021/12/14 00:00:00","6607"
"northern cape","Public Health","2022/04/22 00:00:00","883"
"kwazulu-natal","Public Health","2021/07/22 00:00:00","44478"
"mpumalanga","Public Health","2022/01/30 00:00:00","580"
"gauteng","Public Health","2022/04/24 00:00:00","782"
"kwazulu-natal","Private Health","2022/03/29 00:00:00","2499"
"limpopo","Public Health","2021/06/19 00:00:00","118"
"eastern cape","Public Health","2022/05/03 00:00:00","6804"
"eastern cape","Private Health","2022/05/21 00:00:00","230"
"limpopo","Private Health","2021/10/15 00:00:00","4185"
"western cape","Public Health","2022/07/02 00:00:00","18"
"gauteng","Public Health","2021/04/24 00:00:00","4"
"eastern cape","Public Health","2022/03/26 00:00:00","435"
"northern cape","Private Health","2021/11/07 00:00:00","45"
"limpopo","Private Health","2021/10/10 00:00:00","49"
"northern cape","Private Health","2021/09/07 00:00:00","939"
"north west","Private Health","2022/04/05 00:00:00","1001"
"mpumalanga","Public Health","2021/12/17 00:00:00","2982"
"free state","Public Health","2022/03/30 00:00:00","5627"
"north west","Private Health","2021/08/13 00:00:00","3433"
"limpopo","Private Health","2021/06/22 00:00:00","310"
"western cape","Public Health","2021/06/22 00:00:00","6487"
"western cape","Private Health","2021/06/03 00:00:00","1722"
"free state","Private Health","2021/12/09 00:00:00","1629"
"north west","Private Health","2021/10/24 00:00:00","95"
"mpumalanga","Public Health","2021/07/23 00:00:00","11239"
"north west","Private Health","2021/07/12 00:00:00","1330"
"free state","Private Health","2021/08/07 00:00:00","254"
"limpopo","Public Health","2022/04/14 00:00:00","3151"
"gauteng","Private Health","2021/05/17 00:00:00","788"
"limpopo","Public Health","2022/03/12 00:00:00","214"
"limpopo","Private Health","2022/02/20 00:00:00","34"
"eastern cape","Private Health","2021/12/25 00:00:00","2"
"western cape","Public Health","2022/03/14 00:00:00","6638"
"mpumalanga","Private Health","2021/12/05 00:00:00","57"
"north west","Private Health","2022/06/24 00:00:00","285"
"kwazulu-natal","Private Health","2022/03/30 00:00:00","2362"
"north west","Public Health","2021/05/21 00:00:00","3597"
"eastern cape","Private Health","2021/02/22 00:00:00","1"
"western cape","Public Health","2021/02/27 00:00:00","894"
"kwazulu-natal","Public Health","2021/11/28 00:00:00","3661"
"mpumalanga","Private Health","2022/05/04 00:00:00","373"
"kwazulu-natal","Public Health","2021/12/29 00:00:00","6283"
"gauteng","Private Health","2022/05/05 00:00:00","4363"
"eastern cape","Private Health","2021/11/09 00:00:00","2465"
"gauteng","Public Health","2021/12/03 00:00:00","27687"
"north west","Private Health","2022/01/15 00:00:00","396"
"limpopo","Public Health","2021/07/03 00:00:00","3"
"northern cape","Private Health","2022/03/05 00:00:00","144"
"limpopo","Private Health","2021/08/13 00:00:00","2453"
"eastern cape","Private Health","2022/02/08 00:00:00","1318"
"north west","Public Health","2021/09/20 00:00:00","8448"
"western cape","Public Health","2021/08/15 00:00:00","34"
"western cape","Private Health","2021/03/05 00:00:00","218"
"western cape","Private Health","2022/02/12 00:00:00","1266"
"north west","Private Health","2021/08/28 00:00:00","930"
"kwazulu-natal","Private Health","2021/07/26 00:00:00","6086"
"western cape","Public Health","2022/02/19 00:00:00","501"
"free state","Private Health","2022/06/28 00:00:00","144"
"gauteng","Public Health","2021/06/27 00:00:00","225"
"western cape","Public Health","2021/04/27 00:00:00","1"
"western cape","Public Health","2021/06/08 00:00:00","12271"
"northern cape","Public Health","2021/06/15 00:00:00","781"
"gauteng","Public Health","2022/04/02 00:00:00","1490"
"limpopo","Private Health","2021/08/04 00:00:00","2577"
"north west","Public Health","2022/06/02 00:00:00","1880"
"northern cape","Private Health","2022/02/21 00:00:00","370"
"mpumalanga","Private Health","2021/11/15 00:00:00","1519"
"kwazulu-natal","Public Health","2022/03/22 00:00:00","10327"
"northern cape","Private Health","2022/06/23 00:00:00","117"
"western cape","Public Health","2021/10/07 00:00:00","24198"
"free state","Private Health","2022/04/03 00:00:00","43"
"north west","Public Health","2022/01/27 00:00:00","4315"
"north west","Public Health","2021/08/15 00:00:00","319"
"free state","Private Health","2021/11/05 00:00:00","1959"
"limpopo","Public Health","2021/07/22 00:00:00","27904"
"limpopo","Public Health","2021/02/21 00:00:00","740"
"mpumalanga","Private Health","2022/04/15 00:00:00","1"
"western cape","Private Health","2022/04/07 00:00:00","2910"
"gauteng","Public Health","2022/01/31 00:00:00","12541"
"limpopo","Public Health","2022/02/17 00:00:00","6078"
"gauteng","Private Health","2021/09/29 00:00:00","21175"
"kwazulu-natal","Private Health","2021/08/24 00:00:00","10217"
"northern cape","Private Health","2021/03/09 00:00:00","71"
"gauteng","Public Health","2022/01/15 00:00:00","3416"
"free state","Private Health","2021/07/18 00:00:00","50"
"mpumalanga","Private Health","2021/10/10 00:00:00","35"
"free state","Private Health","2021/08/08 00:00:00","10"
"free state","Private Health","2022/02/13 00:00:00","4"
"eastern cape","Public Health","2022/06/05 00:00:00","41"
"mpumalanga","Private Health","2021/11/20 00:00:00","290"
"western cape","Private Health","2021/02/21 00:00:00","500"
"northern cape","Public Health","2021/05/13 00:00:00","465"
"eastern cape","Private Health","2021/11/18 00:00:00","2814"
"kwazulu-natal","Private Health","2022/02/05 00:00:00","1731"
"kwazulu-natal","Private Health","2022/05/01 00:00:00","171"
"limpopo","Public Health","2022/04/21 00:00:00","5208"
"free state","Private Health","2022/05/27 00:00:00","637"
"kwazulu-natal","Private Health","2022/03/22 00:00:00","2098"
"gauteng","Public Health","2021/02/27 00:00:00","694"
"free state","Private Health","2021/08/28 00:00:00","407"
"northern cape","Public Health","2021/10/01 00:00:00","3533"
"north west","Private Health","2021/11/29 00:00:00","2719"
"north west","Public Health","2021/11/16 00:00:00","6148"
"gauteng","Private Health","2021/07/16 00:00:00","27173"
"free state","Private Health","2021/09/14 00:00:00","3517"
"free state","Public Health","2022/06/29 00:00:00","1374"
"western cape","Public Health","2021/11/11 00:00:00","17019"
"north west","Public Health","2021/09/05 00:00:00","1454"
"western cape","Private Health","2021/07/06 00:00:00","8766"
"mpumalanga","Private Health","2021/03/15 00:00:00","56"
"free state","Public Health","2022/01/13 00:00:00","4105"
"kwazulu-natal","Private Health","2021/09/13 00:00:00","9266"
"kwazulu-natal","Public Health","2021/06/08 00:00:00","14737"
"eastern cape","Private Health","2021/09/12 00:00:00","32"
"free state","Private Health","2021/06/03 00:00:00","93"
"eastern cape","Public Health","2021/04/07 00:00:00","1006"
"mpumalanga","Public Health","2022/04/02 00:00:00","376"
"mpumalanga","Public Health","2021/10/27 00:00:00","10018"
"kwazulu-natal","Private Health","2021/12/02 00:00:00","5099"
"eastern cape","Private Health","2021/08/18 00:00:00","4105"
"kwazulu-natal","Private Health","2021/10/31 00:00:00","702"
"limpopo","Public Health","2021/07/19 00:00:00","22248"
"northern cape","Private Health","2022/02/13 00:00:00","30"
"kwazulu-natal","Public Health","2022/01/29 00:00:00","2265"
"kwazulu-natal","Private Health","2021/07/04 00:00:00","51"
"eastern cape","Public Health","2022/05/12 00:00:00","8791"
"mpumalanga","Private Health","2022/02/20 00:00:00","251"
"mpumalanga","Public Health","2022/02/15 00:00:00","3617"
"kwazulu-natal","Public Health","2022/05/15 00:00:00","1343"
"kwazulu-natal","Public Health","2021/05/30 00:00:00","1462"
"eastern cape","Private Health","2022/01/15 00:00:00","577"
"western cape","Private Health","2021/12/23 00:00:00","2549"
"northern cape","Public Health","2021/02/19 00:00:00","294"
"mpumalanga","Public Health","2021/07/06 00:00:00","7322"
"kwazulu-natal","Private Health","2021/08/20 00:00:00","14465"
"western cape","Private Health","2021/09/12 00:00:00","512"
"mpumalanga","Public Health","2021/11/05 00:00:00","6706"
"western cape","Public Health","2021/07/20 00:00:00","22521"
"gauteng","Public Health","2021/06/29 00:00:00","22293"
"northern cape","Private Health","2021/09/17 00:00:00","1508"
"kwazulu-natal","Public Health","2022/06/22 00:00:00","5381"
"western cape","Public Health","2021/08/24 00:00:00","36385"
"north west","Private Health","2021/08/15 00:00:00","260"
"gauteng","Private Health","2021/08/10 00:00:00","21891"
"eastern cape","Public Health","2021/10/22 00:00:00","13503"
"gauteng","Public Health","2021/11/18 00:00:00","21945"
"mpumalanga","Private Health","2022/02/06 00:00:00","3"
"limpopo","Private Health","2022/02/17 00:00:00","1053"
"mpumalanga","Private Health","2021/05/18 00:00:00","7"
"limpopo","Private Health","2021/02/23 00:00:00","2"
"kwazulu-natal","Private Health","2022/04/05 00:00:00","1603"
"western cape","Public Health","2022/05/23 00:00:00","2185"
"mpumalanga","Private Health","2022/02/28 00:00:00","1350"
"western cape","Private Health","2021/03/25 00:00:00","769"
"northern cape","Public Health","2022/01/23 00:00:00","5"
"free state","Private Health","2021/07/28 00:00:00","2026"
"north west","Private Health","2021/06/18 00:00:00","282"
"north west","Private Health","2021/09/17 00:00:00","5971"
"eastern cape","Private Health","2021/10/01 00:00:00","4514"
"eastern cape","Public Health","2021/09/01 00:00:00","27365"
"north west","Private Health","2021/10/20 00:00:00","2990"
"north west","Public Health","2021/09/13 00:00:00","10403"
"eastern cape","Public Health","2021/06/23 00:00:00","16615"
"limpopo","Private Health","2022/01/09 00:00:00","38"
"kwazulu-natal","Private Health","2021/07/09 00:00:00","7433"
"gauteng","Public Health","2021/11/27 00:00:00","4322"
"north west","Private Health","2021/07/09 00:00:00","1360"
"eastern cape","Private Health","2022/03/22 00:00:00","1599"
"kwazulu-natal","Private Health","2021/09/11 00:00:00","3826"
"gauteng","Private Health","2022/07/03 00:00:00","44"
"eastern cape","Private Health","2021/07/16 00:00:00","5593"
"free state","Public Health","2021/05/26 00:00:00","4445"
"north west","Public Health","2022/03/18 00:00:00","3181"
"northern cape","Private Health","2021/09/18 00:00:00","108"
"gauteng","Public Health","2022/01/25 00:00:00","14727"
"north west","Public Health","2021/12/17 00:00:00","3472"
"western cape","Private Health","2022/03/06 00:00:00","174"
"north west","Public Health","2021/10/08 00:00:00","11729"
"limpopo","Private Health","2022/03/12 00:00:00","306"
"gauteng","Private Health","2022/05/14 00:00:00","2611"
"eastern cape","Public Health","2021/08/08 00:00:00","517"
"western cape","Private Health","2022/06/16 00:00:00","69"
"kwazulu-natal","Private Health","2022/04/16 00:00:00","448"
"gauteng","Private Health","2021/12/25 00:00:00","10"
"eastern cape","Public Health","2022/01/04 00:00:00","3134"
"northern cape","Public Health","2021/12/01 00:00:00","2565"
"eastern cape","Public Health","2022/03/09 00:00:00","9525"
"north west","Public Health","2021/12/31 00:00:00","766"
"gauteng","Private Health","2021/03/12 00:00:00","22"
"limpopo","Public Health","2021/03/18 00:00:00","200"
"kwazulu-natal","Public Health","2021/10/12 00:00:00","20639"
"kwazulu-natal","Private Health","2021/08/29 00:00:00","1269"
"gauteng","Private Health","2021/09/02 00:00:00","33265"
"western cape","Public Health","2021/11/16 00:00:00","15113"
"north west","Private Health","2022/06/18 00:00:00","65"
"northern cape","Private Health","2022/04/20 00:00:00","273"
"limpopo","Public Health","2021/07/05 00:00:00","13429"
"eastern cape","Public Health","2021/05/16 00:00:00","18"
"limpopo","Private Health","2021/12/18 00:00:00","554"
"kwazulu-natal","Private Health","2021/10/11 00:00:00","8064"
"mpumalanga","Public Health","2021/05/28 00:00:00","3094"
"mpumalanga","Public Health","2022/03/18 00:00:00","4284"
"north west","Private Health","2022/06/11 00:00:00","77"
"mpumalanga","Private Health","2022/06/13 00:00:00","287"
"western cape","Private Health","2021/10/21 00:00:00","8528"
"western cape","Public Health","2021/10/20 00:00:00","25255"
"gauteng","Public Health","2022/01/11 00:00:00","19411"
"free state","Private Health","2021/11/14 00:00:00","104"
"western cape","Private Health","2021/09/04 00:00:00","3266"
"eastern cape","Private Health","2022/05/10 00:00:00","785"
"mpumalanga","Private Health","2021/11/29 00:00:00","2429"
"limpopo","Public Health","2022/06/23 00:00:00","2745"
"eastern cape","Private Health","2021/05/27 00:00:00","820"
"kwazulu-natal","Private Health","2022/05/14 00:00:00","955"
"eastern cape","Private Health","2022/05/23 00:00:00","564"
"eastern cape","Private Health","2021/07/29 00:00:00","4784"
"northern cape","Private Health","2021/09/11 00:00:00","117"
"north west","Public Health","2021/08/13 00:00:00","6221"
"free state","Public Health","2021/08/24 00:00:00","11876"
"northern cape","Private Health","2022/04/19 00:00:00","179"
"limpopo","Private Health","2021/07/31 00:00:00","399"
"eastern cape","Public Health","2021/12/05 00:00:00","1433"
"limpopo","Public Health","2022/03/19 00:00:00","226"
"limpopo","Public Health","2022/01/09 00:00:00","98"
"free state","Public Health","2022/06/25 00:00:00","145"
"mpumalanga","Public Health","2021/03/23 00:00:00","203"
"kwazulu-natal","Private Health","2021/09/12 00:00:00","810"
"eastern cape","Private Health","2021/08/17 00:00:00","3865"
"free state","Public Health","2022/05/15 00:00:00","5"
"free state","Private Health","2022/03/21 00:00:00","84"
"northern cape","Private Health","2022/06/10 00:00:00","65"
"northern cape","Public Health","2021/07/03 00:00:00","212"
"north west","Public Health","2021/06/02 00:00:00","3427"
"kwazulu-natal","Private Health","2021/08/04 00:00:00","8024"
"limpopo","Public Health","2021/02/24 00:00:00","1031"
"mpumalanga","Private Health","2021/06/01 00:00:00","299"
"north west","Private Health","2022/01/01 00:00:00","2"
"mpumalanga","Private Health","2022/04/27 00:00:00","19"
"northern cape","Public Health","2021/08/22 00:00:00","216"
"northern cape","Private Health","2021/11/18 00:00:00","860"
"mpumalanga","Public Health","2021/12/09 00:00:00","6905"
"limpopo","Public Health","2021/09/17 00:00:00","11504"
"limpopo","Private Health","2022/03/23 00:00:00","1794"
"eastern cape","Public Health","2021/07/26 00:00:00","28329"
"mpumalanga","Private Health","2022/02/22 00:00:00","1103"
"western cape","Public Health","2021/08/27 00:00:00","35044"
"free state","Private Health","2021/07/14 00:00:00","1330"
"kwazulu-natal","Private Health","2022/03/12 00:00:00","2294"
"eastern cape","Public Health","2022/04/11 00:00:00","5759"
"gauteng","Private Health","2021/12/02 00:00:00","18498"
"gauteng","Private Health","2021/03/31 00:00:00","531"
"northern cape","Private Health","2021/05/05 00:00:00","52"
"eastern cape","Public Health","2021/07/15 00:00:00","25849"
"mpumalanga","Private Health","2022/06/15 00:00:00","292"
"western cape","Public Health","2021/07/13 00:00:00","23153"
"limpopo","Private Health","2022/02/15 00:00:00","981"
"gauteng","Public Health","2021/03/17 00:00:00","1948"
"north west","Public Health","2021/06/13 00:00:00","15"
"western cape","Private Health","2021/06/30 00:00:00","3485"
"limpopo","Public Health","2021/06/08 00:00:00","13794"
"north west","Public Health","2021/09/15 00:00:00","12350"
"eastern cape","Private Health","2022/05/17 00:00:00","684"
"free state","Public Health","2022/03/28 00:00:00","4869"
"western cape","Private Health","2021/08/18 00:00:00","12156"
"gauteng","Public Health","2021/10/19 00:00:00","31713"
"gauteng","Private Health","2022/03/20 00:00:00","589"
"free state","Public Health","2022/01/27 00:00:00","4542"
"limpopo","Public Health","2022/02/03 00:00:00","6121"
"gauteng","Public Health","2021/05/07 00:00:00","1761"
"gauteng","Private Health","2021/11/27 00:00:00","6894"
"northern cape","Public Health","2021/03/03 00:00:00","177"
"northern cape","Private Health","2022/06/30 00:00:00","33"
"eastern cape","Public Health","2021/04/13 00:00:00","670"
"gauteng","Private Health","2021/05/28 00:00:00","7241"
"limpopo","Private Health","2021/10/27 00:00:00","3609"
"north west","Public Health","2021/03/16 00:00:00","291"
"free state","Public Health","2021/11/24 00:00:00","7799"
"north west","Public Health","2021/09/23 00:00:00","9658"
"mpumalanga","Public Health","2021/11/07 00:00:00","323"
"gauteng","Public Health","2022/02/11 00:00:00","12587"
"western cape","Public Health","2022/04/24 00:00:00","17"
"gauteng","Private Health","2021/12/26 00:00:00","72"
"eastern cape","Private Health","2021/02/21 00:00:00","228"
"gauteng","Private Health","2021/05/13 00:00:00","4629"
"limpopo","Private Health","2021/08/20 00:00:00","4264"
"free state","Public Health","2021/06/26 00:00:00","198"
"gauteng","Private Health","2022/01/25 00:00:00","11478"
"gauteng","Public Health","2021/08/05 00:00:00","27810"
"gauteng","Private Health","2022/04/26 00:00:00","6648"
"western cape","Private Health","2022/04/28 00:00:00","2896"
"eastern cape","Public Health","2021/07/31 00:00:00","1590"
"limpopo","Public Health","2021/03/23 00:00:00","795"
"kwazulu-natal","Private Health","2022/04/21 00:00:00","1073"
"mpumalanga","Public Health","2022/04/03 00:00:00","31"
"eastern cape","Private Health","2022/02/03 00:00:00","1331"
"eastern cape","Public Health","2021/09/04 00:00:00","3408"
"western cape","Private Health","2021/09/16 00:00:00","13535"
"mpumalanga","Public Health","2021/12/18 00:00:00","984"
"western cape","Private Health","2021/11/08 00:00:00","5900"
"western cape","Public Health","2022/04/25 00:00:00","3028"
"limpopo","Private Health","2022/06/05 00:00:00","23"
"mpumalanga","Private Health","2021/10/01 00:00:00","2990"
"kwazulu-natal","Public Health","2021/06/09 00:00:00","15604"
"gauteng","Private Health","2022/06/15 00:00:00","2311"
"gauteng","Private Health","2022/05/27 00:00:00","3594"
"northern cape","Public Health","2022/06/03 00:00:00","968"
"mpumalanga","Private Health","2021/05/06 00:00:00","78"
"eastern cape","Private Health","2021/11/11 00:00:00","3427"
"gauteng","Public Health","2022/04/23 00:00:00","1538"
"gauteng","Private Health","2021/03/01 00:00:00","1"
"north west","Private Health","2022/05/09 00:00:00","763"
"eastern cape","Public Health","2022/01/25 00:00:00","6766"
"limpopo","Public Health","2021/03/07 00:00:00","142"
"western cape","Private Health","2022/04/23 00:00:00","910"
"kwazulu-natal","Private Health","2021/06/16 00:00:00","1"
"limpopo","Public Health","2022/06/15 00:00:00","5257"
"mpumalanga","Public Health","2022/02/10 00:00:00","3584"
"north west","Private Health","2021/10/25 00:00:00","2976"
"north west","Public Health","2022/05/19 00:00:00","2649"
"gauteng","Private Health","2021/06/20 00:00:00","87"
"limpopo","Private Health","2022/03/15 00:00:00","1243"
"northern cape","Public Health","2022/01/12 00:00:00","1397"
"limpopo","Private Health","2021/07/26 00:00:00","3334"
"western cape","Public Health","2021/11/05 00:00:00","13904"
"mpumalanga","Private Health","2022/04/22 00:00:00","541"
"western cape","Private Health","2021/08/15 00:00:00","988"
"mpumalanga","Public Health","2021/07/17 00:00:00","578"
"western cape","Private Health","2022/01/30 00:00:00","104"
"north west","Private Health","2021/07/08 00:00:00","1200"
"gauteng","Public Health","2022/03/23 00:00:00","15724"
"gauteng","Private Health","2022/03/01 00:00:00","12619"
"north west","Public Health","2021/06/28 00:00:00","5063"
"kwazulu-natal","Private Health","2022/06/25 00:00:00","282"
"mpumalanga","Public Health","2022/06/08 00:00:00","3176"
"eastern cape","Private Health","2021/12/31 00:00:00","758"
"kwazulu-natal","Public Health","2021/12/05 00:00:00","3410"
"western cape","Public Health","2022/06/08 00:00:00","2625"
"gauteng","Public Health","2022/05/07 00:00:00","1884"
"mpumalanga","Private Health","2022/06/10 00:00:00","269"
"northern cape","Public Health","2022/04/26 00:00:00","1141"
"western cape","Public Health","2022/01/28 00:00:00","6638"
"kwazulu-natal","Private Health","2022/03/14 00:00:00","2424"
"mpumalanga","Private Health","2022/03/03 00:00:00","904"
"northern cape","Public Health","2022/01/27 00:00:00","946"
"north west","Public Health","2021/12/26 00:00:00","588"
"mpumalanga","Private Health","2021/03/19 00:00:00","94"
"northern cape","Public Health","2021/09/07 00:00:00","3545"
"northern cape","Public Health","2022/03/15 00:00:00","1227"
"kwazulu-natal","Public Health","2022/01/06 00:00:00","10203"
"northern cape","Private Health","2021/11/03 00:00:00","1175"
"limpopo","Private Health","2021/06/04 00:00:00","309"
"northern cape","Public Health","2022/03/18 00:00:00","1110"
"western cape","Private Health","2021/12/31 00:00:00","1611"
"free state","Public Health","2022/01/01 00:00:00","2"
"mpumalanga","Public Health","2022/06/26 00:00:00","36"
"gauteng","Public Health","2022/01/22 00:00:00","3726"
"free state","Public Health","2021/03/11 00:00:00","322"
"kwazulu-natal","Private Health","2022/02/08 00:00:00","2303"
"northern cape","Private Health","2022/02/17 00:00:00","326"
"western cape","Private Health","2022/01/06 00:00:00","3503"
"western cape","Private Health","2021/02/24 00:00:00","178"
"mpumalanga","Private Health","2022/03/22 00:00:00","822"
"limpopo","Public Health","2022/03/22 00:00:00","6808"
"mpumalanga","Public Health","2021/08/03 00:00:00","8766"
"northern cape","Private Health","2021/07/24 00:00:00","15"
"northern cape","Public Health","2021/12/17 00:00:00","785"
"kwazulu-natal","Private Health","2021/09/23 00:00:00","8276"
"north west","Public Health","2021/03/15 00:00:00","80"
"mpumalanga","Private Health","2021/11/21 00:00:00","10"
"limpopo","Private Health","2021/06/23 00:00:00","345"
"free state","Public Health","2021/05/11 00:00:00","535"
"gauteng","Public Health","2021/06/18 00:00:00","11783"
"limpopo","Private Health","2022/03/24 00:00:00","1794"
"eastern cape","Private Health","2022/02/25 00:00:00","1871"
"limpopo","Public Health","2022/03/30 00:00:00","8248"
"kwazulu-natal","Public Health","2022/04/05 00:00:00","6782"
"limpopo","Private Health","2022/01/20 00:00:00","1564"
"limpopo","Public Health","2021/07/30 00:00:00","9376"
"limpopo","Private Health","2022/01/28 00:00:00","1648"
"eastern cape","Private Health","2021/10/22 00:00:00","4095"
"north west","Public Health","2021/10/24 00:00:00","5470"
"eastern cape","Public Health","2022/01/11 00:00:00","6574"
"eastern cape","Public Health","2021/10/05 00:00:00","17315"
"limpopo","Private Health","2021/10/05 00:00:00","4624"
"kwazulu-natal","Public Health","2021/05/22 00:00:00","1393"
"mpumalanga","Public Health","2021/08/06 00:00:00","7124"
"mpumalanga","Private Health","2022/02/27 00:00:00","711"
"north west","Private Health","2022/06/07 00:00:00","376"
"limpopo","Private Health","2022/05/04 00:00:00","783"
"mpumalanga","Private Health","2021/05/27 00:00:00","147"
"free state","Private Health","2021/08/24 00:00:00","3074"
"kwazulu-natal","Private Health","2022/05/20 00:00:00","1194"
"western cape","Public Health","2022/06/13 00:00:00","1315"
"kwazulu-natal","Public Health","2021/08/02 00:00:00","26400"
"north west","Private Health","2022/01/14 00:00:00","1321"
"north west","Public Health","2021/10/28 00:00:00","8136"
"mpumalanga","Public Health","2022/03/27 00:00:00","313"
"limpopo","Public Health","2022/05/09 00:00:00","6387"
"gauteng","Public Health","2022/02/13 00:00:00","860"
"gauteng","Public Health","2021/05/09 00:00:00","1"
"gauteng","Public Health","2022/01/17 00:00:00","15533"
"gauteng","Private Health","2021/09/05 00:00:00","4675"
"limpopo","Private Health","2021/06/16 00:00:00","4"
"kwazulu-natal","Public Health","2021/05/12 00:00:00","2285"
"kwazulu-natal","Public Health","2021/02/21 00:00:00","3"
"western cape","Private Health","2022/01/15 00:00:00","1334"
"north west","Public Health","2022/01/19 00:00:00","3898"
"northern cape","Public Health","2021/09/22 00:00:00","3441"
"gauteng","Public Health","2021/08/17 00:00:00","28763"
"north west","Public Health","2022/03/17 00:00:00","3471"
"north west","Private Health","2022/03/12 00:00:00","296"
"mpumalanga","Private Health","2021/08/09 00:00:00","90"
"mpumalanga","Public Health","2022/01/13 00:00:00","3268"
"eastern cape","Public Health","2021/06/08 00:00:00","8118"
"limpopo","Private Health","2021/10/07 00:00:00","5747"
"eastern cape","Private Health","2021/03/31 00:00:00","413"
"eastern cape","Public Health","2021/03/24 00:00:00","1014"
"north west","Private Health","2021/09/06 00:00:00","4128"
"western cape","Private Health","2021/03/08 00:00:00","315"
"northern cape","Private Health","2022/06/07 00:00:00","103"
"eastern cape","Private Health","2021/07/22 00:00:00","4836"
"kwazulu-natal","Public Health","2022/06/26 00:00:00","285"
"western cape","Private Health","2022/01/23 00:00:00","107"
"northern cape","Private Health","2021/12/27 00:00:00","8"
"limpopo","Private Health","2022/05/22 00:00:00","52"
