"province","health_sector","visit_date","total_number_vaccines_administered"
"gauteng","Public Health","2021/05/20 00:00:00","8591"
"limpopo","Public Health","2021/10/26 00:00:00","18136"
"gauteng","Public Health","2022/03/03 00:00:00","20878"
"kwazulu-natal","Public Health","2022/02/16 00:00:00","11563"
"mpumalanga","Public Health","2021/06/13 00:00:00","14"
"western cape","Private Health","2021/05/07 00:00:00","937"
"northern cape","Public Health","2021/12/24 00:00:00","53"
"northern cape","Public Health","2021/10/06 00:00:00","3636"
"free state","Public Health","2021/06/22 00:00:00","4070"
"limpopo","Public Health","2021/03/05 00:00:00","432"
"gauteng","Private Health","2022/04/15 00:00:00","290"
"free state","Public Health","2021/10/16 00:00:00","1989"
"eastern cape","Public Health","2021/11/13 00:00:00","6489"
"north west","Public Health","2022/03/15 00:00:00","4741"
"northern cape","Private Health","2021/03/02 00:00:00","18"
"gauteng","Public Health","2021/08/21 00:00:00","10381"
"eastern cape","Public Health","2022/04/12 00:00:00","6049"
"free state","Private Health","2021/05/17 00:00:00","4"
"western cape","Public Health","2021/10/05 00:00:00","23337"
"gauteng","Public Health","2022/03/28 00:00:00","12508"
"western cape","Private Health","2022/04/15 00:00:00","11"
"kwazulu-natal","Private Health","2021/08/19 00:00:00","8335"
"north west","Private Health","2021/05/24 00:00:00","21"
"free state","Private Health","2022/03/02 00:00:00","1082"
"limpopo","Private Health","2021/10/14 00:00:00","4261"
"north west","Public Health","2021/11/23 00:00:00","5751"
"eastern cape","Public Health","2022/01/21 00:00:00","3971"
"mpumalanga","Private Health","2022/03/09 00:00:00","784"
"limpopo","Public Health","2021/09/22 00:00:00","15435"
"eastern cape","Public Health","2021/07/25 00:00:00","1022"
"north west","Private Health","2021/12/07 00:00:00","2182"
"kwazulu-natal","Private Health","2021/08/07 00:00:00","2548"
"northern cape","Public Health","2022/02/18 00:00:00","801"
"limpopo","Private Health","2021/09/08 00:00:00","5146"
"eastern cape","Public Health","2021/07/10 00:00:00","63"
"mpumalanga","Public Health","2021/10/26 00:00:00","10419"
"western cape","Public Health","2021/08/06 00:00:00","21769"
"eastern cape","Private Health","2021/07/28 00:00:00","4319"
"gauteng","Private Health","2022/04/01 00:00:00","11488"
"free state","Private Health","2021/06/29 00:00:00","393"
"eastern cape","Public Health","2021/12/26 00:00:00","19"
"north west","Private Health","2021/08/18 00:00:00","4529"
"gauteng","Public Health","2021/05/29 00:00:00","879"
"gauteng","Public Health","2021/08/12 00:00:00","25791"
"mpumalanga","Public Health","2021/05/20 00:00:00","821"
"kwazulu-natal","Private Health","2021/08/23 00:00:00","10376"
"eastern cape","Public Health","2021/10/09 00:00:00","2886"
"gauteng","Public Health","2021/07/19 00:00:00","37480"
"mpumalanga","Private Health","2022/02/08 00:00:00","657"
"eastern cape","Private Health","2021/09/21 00:00:00","3463"
"western cape","Public Health","2021/11/02 00:00:00","18210"
"kwazulu-natal","Private Health","2021/07/21 00:00:00","5485"
"eastern cape","Public Health","2022/01/24 00:00:00","5318"
"limpopo","Private Health","2021/12/09 00:00:00","2358"
"limpopo","Public Health","2021/02/26 00:00:00","1042"
"kwazulu-natal","Public Health","2021/06/14 00:00:00","11792"
"free state","Private Health","2022/02/27 00:00:00","2"
"kwazulu-natal","Public Health","2021/10/19 00:00:00","18738"
"eastern cape","Private Health","2021/06/06 00:00:00","2"
"kwazulu-natal","Private Health","2021/11/30 00:00:00","5522"
"north west","Public Health","2022/02/13 00:00:00","816"
"eastern cape","Private Health","2021/12/22 00:00:00","1004"
"eastern cape","Public Health","2021/04/29 00:00:00","510"
"northern cape","Private Health","2022/01/21 00:00:00","470"
"mpumalanga","Private Health","2022/03/02 00:00:00","823"
"gauteng","Private Health","2021/10/29 00:00:00","29109"
"northern cape","Private Health","2021/11/11 00:00:00","827"
"north west","Private Health","2021/10/28 00:00:00","3151"
"kwazulu-natal","Public Health","2021/10/07 00:00:00","18559"
"north west","Public Health","2022/02/06 00:00:00","861"
"kwazulu-natal","Private Health","2021/10/20 00:00:00","5067"
"northern cape","Private Health","2021/07/11 00:00:00","14"
"western cape","Public Health","2022/03/02 00:00:00","9538"
"kwazulu-natal","Public Health","2022/02/12 00:00:00","1959"
"northern cape","Private Health","2021/07/25 00:00:00","28"
"limpopo","Private Health","2022/03/01 00:00:00","1868"
"kwazulu-natal","Public Health","2021/08/21 00:00:00","6927"
"limpopo","Private Health","2021/05/18 00:00:00","42"
"northern cape","Private Health","2021/06/15 00:00:00","139"
"gauteng","Public Health","2021/11/08 00:00:00","17557"
"kwazulu-natal","Private Health","2022/03/24 00:00:00","2490"
"eastern cape","Private Health","2021/03/25 00:00:00","353"
"gauteng","Public Health","2021/04/08 00:00:00","1300"
"northern cape","Public Health","2022/03/30 00:00:00","1007"
"free state","Public Health","2022/01/04 00:00:00","3355"
"eastern cape","Private Health","2021/11/17 00:00:00","2958"
"gauteng","Public Health","2021/02/17 00:00:00","123"
"northern cape","Private Health","2021/11/12 00:00:00","1112"
"kwazulu-natal","Public Health","2021/09/09 00:00:00","21145"
"kwazulu-natal","Private Health","2021/08/05 00:00:00","7626"
"free state","Private Health","2022/03/11 00:00:00","921"
"kwazulu-natal","Private Health","2022/02/09 00:00:00","2215"
"eastern cape","Private Health","2021/09/08 00:00:00","5027"
"limpopo","Private Health","2021/03/11 00:00:00","2"
"kwazulu-natal","Public Health","2021/03/31 00:00:00","1239"
"limpopo","Public Health","2021/09/14 00:00:00","19711"
"northern cape","Public Health","2021/05/03 00:00:00","40"
"limpopo","Public Health","2021/12/02 00:00:00","15873"
"mpumalanga","Public Health","2021/07/08 00:00:00","7092"
"kwazulu-natal","Public Health","2021/08/27 00:00:00","22877"
"free state","Private Health","2021/12/26 00:00:00","1"
"gauteng","Private Health","2021/10/17 00:00:00","3441"
"free state","Public Health","2021/07/12 00:00:00","8351"
"north west","Public Health","2021/09/04 00:00:00","3797"
"eastern cape","Private Health","2021/03/03 00:00:00","128"
"north west","Private Health","2021/06/24 00:00:00","213"
"eastern cape","Public Health","2021/11/20 00:00:00","1594"
"kwazulu-natal","Private Health","2021/06/02 00:00:00","1051"
"kwazulu-natal","Private Health","2021/03/24 00:00:00","899"
"kwazulu-natal","Private Health","2022/03/26 00:00:00","1804"
"kwazulu-natal","Private Health","2021/11/08 00:00:00","3519"
"eastern cape","Private Health","2021/04/30 00:00:00","121"
"north west","Public Health","2022/02/10 00:00:00","4161"
"gauteng","Private Health","2021/05/26 00:00:00","7207"
"mpumalanga","Public Health","2022/01/27 00:00:00","3471"
"western cape","Public Health","2021/02/19 00:00:00","560"
"kwazulu-natal","Private Health","2021/09/22 00:00:00","7346"
"eastern cape","Private Health","2021/02/23 00:00:00","119"
"mpumalanga","Private Health","2022/02/14 00:00:00","618"
"kwazulu-natal","Private Health","2021/12/17 00:00:00","3296"
"kwazulu-natal","Public Health","2021/10/16 00:00:00","7352"
"eastern cape","Public Health","2021/08/06 00:00:00","13814"
"western cape","Private Health","2021/05/01 00:00:00","159"
"northern cape","Private Health","2021/07/28 00:00:00","554"
"eastern cape","Public Health","2021/06/11 00:00:00","7462"
"kwazulu-natal","Public Health","2021/07/18 00:00:00","5317"
"limpopo","Public Health","2021/03/01 00:00:00","41"
"kwazulu-natal","Private Health","2022/02/28 00:00:00","3331"
"free state","Public Health","2022/03/01 00:00:00","6922"
"limpopo","Private Health","2021/12/01 00:00:00","2978"
"kwazulu-natal","Public Health","2021/03/08 00:00:00","1525"
"kwazulu-natal","Private Health","2021/11/18 00:00:00","4553"
"northern cape","Public Health","2021/04/07 00:00:00","1"
"eastern cape","Public Health","2021/06/06 00:00:00","3"
"north west","Public Health","2021/08/21 00:00:00","5055"
"north west","Public Health","2021/07/31 00:00:00","2873"
"north west","Private Health","2021/05/19 00:00:00","1"
"mpumalanga","Private Health","2022/04/08 00:00:00","617"
"northern cape","Public Health","2021/11/23 00:00:00","2118"
"western cape","Private Health","2021/03/24 00:00:00","728"
"eastern cape","Public Health","2021/03/17 00:00:00","780"
"eastern cape","Private Health","2021/12/21 00:00:00","1204"
"kwazulu-natal","Private Health","2021/09/24 00:00:00","1321"
"north west","Public Health","2021/11/30 00:00:00","9256"
"free state","Public Health","2021/09/13 00:00:00","9713"
"north west","Public Health","2021/06/29 00:00:00","5844"
"mpumalanga","Private Health","2021/04/01 00:00:00","113"
"free state","Private Health","2021/09/26 00:00:00","18"
"gauteng","Private Health","2022/02/16 00:00:00","8128"
"gauteng","Private Health","2021/08/22 00:00:00","6863"
"kwazulu-natal","Private Health","2021/09/10 00:00:00","10164"
"free state","Public Health","2021/07/26 00:00:00","10480"
"kwazulu-natal","Public Health","2021/11/16 00:00:00","13643"
"eastern cape","Public Health","2021/02/25 00:00:00","859"
"kwazulu-natal","Public Health","2021/11/23 00:00:00","12594"
"north west","Public Health","2021/03/02 00:00:00","78"
"limpopo","Public Health","2022/01/22 00:00:00","623"
"kwazulu-natal","Public Health","2022/02/09 00:00:00","10132"
"eastern cape","Private Health","2021/06/25 00:00:00","1168"
"western cape","Public Health","2021/09/02 00:00:00","31095"
"eastern cape","Private Health","2022/01/13 00:00:00","2088"
"eastern cape","Public Health","2021/02/17 00:00:00","5"
"northern cape","Private Health","2021/03/06 00:00:00","16"
"north west","Private Health","2021/06/21 00:00:00","288"
"northern cape","Public Health","2021/08/09 00:00:00","1258"
"mpumalanga","Public Health","2022/03/14 00:00:00","5563"
"eastern cape","Private Health","2021/08/31 00:00:00","5737"
"limpopo","Private Health","2021/09/17 00:00:00","5147"
"north west","Private Health","2022/02/21 00:00:00","806"
"northern cape","Private Health","2022/04/02 00:00:00","71"
"eastern cape","Public Health","2021/04/12 00:00:00","760"
"gauteng","Public Health","2022/02/17 00:00:00","14762"
"northern cape","Public Health","2021/05/04 00:00:00","176"
"gauteng","Public Health","2021/09/03 00:00:00","36595"
"northern cape","Public Health","2021/06/26 00:00:00","120"
"northern cape","Private Health","2022/01/25 00:00:00","395"
"north west","Public Health","2022/02/07 00:00:00","2945"
"north west","Public Health","2021/08/22 00:00:00","1485"
"gauteng","Public Health","2021/10/14 00:00:00","33137"
"kwazulu-natal","Public Health","2021/05/05 00:00:00","2056"
"mpumalanga","Public Health","2021/12/03 00:00:00","6775"
"western cape","Public Health","2021/05/18 00:00:00","1578"
"western cape","Public Health","2021/09/01 00:00:00","30044"
"eastern cape","Private Health","2022/03/26 00:00:00","471"
"western cape","Private Health","2022/02/07 00:00:00","4093"
"mpumalanga","Private Health","2022/02/19 00:00:00","455"
"limpopo","Private Health","2021/07/19 00:00:00","2347"
"gauteng","Private Health","2022/01/21 00:00:00","15029"
"eastern cape","Public Health","2021/02/23 00:00:00","694"
"limpopo","Private Health","2021/09/21 00:00:00","4932"
"kwazulu-natal","Private Health","2021/09/02 00:00:00","9696"
"mpumalanga","Private Health","2022/03/23 00:00:00","765"
"gauteng","Private Health","2021/11/02 00:00:00","20359"
"eastern cape","Private Health","2021/07/12 00:00:00","3643"
"gauteng","Private Health","2022/01/22 00:00:00","5756"
"free state","Private Health","2021/08/19 00:00:00","2082"
"free state","Private Health","2021/11/16 00:00:00","1775"
"eastern cape","Private Health","2022/02/26 00:00:00","714"
"kwazulu-natal","Public Health","2021/03/05 00:00:00","1231"
"mpumalanga","Public Health","2021/08/20 00:00:00","9873"
"north west","Public Health","2021/04/28 00:00:00","117"
"northern cape","Private Health","2022/02/07 00:00:00","297"
"north west","Public Health","2022/01/31 00:00:00","3128"
"limpopo","Public Health","2021/06/29 00:00:00","13272"
"western cape","Public Health","2021/06/10 00:00:00","12444"
"western cape","Public Health","2021/10/06 00:00:00","26114"
"mpumalanga","Public Health","2022/03/07 00:00:00","5734"
"kwazulu-natal","Private Health","2021/12/18 00:00:00","1508"
"limpopo","Public Health","2021/10/03 00:00:00","97"
"limpopo","Private Health","2021/05/21 00:00:00","21"
"western cape","Private Health","2021/12/27 00:00:00","127"
"mpumalanga","Public Health","2021/12/12 00:00:00","1011"
"northern cape","Private Health","2022/04/10 00:00:00","89"
"free state","Public Health","2022/03/22 00:00:00","4619"
"northern cape","Public Health","2021/03/04 00:00:00","102"
"gauteng","Private Health","2021/10/16 00:00:00","7697"
"free state","Public Health","2022/02/04 00:00:00","3713"
"gauteng","Public Health","2021/10/23 00:00:00","9585"
"north west","Public Health","2021/02/22 00:00:00","775"
"northern cape","Public Health","2021/08/23 00:00:00","4345"
"eastern cape","Private Health","2022/02/28 00:00:00","2228"
"mpumalanga","Private Health","2021/05/16 00:00:00","26"
"kwazulu-natal","Private Health","2021/12/11 00:00:00","2183"
"mpumalanga","Private Health","2022/02/17 00:00:00","684"
"gauteng","Public Health","2021/12/28 00:00:00","11807"
"kwazulu-natal","Public Health","2021/08/23 00:00:00","21215"
"mpumalanga","Private Health","2022/02/01 00:00:00","1145"
"limpopo","Private Health","2021/11/10 00:00:00","2228"
"western cape","Public Health","2021/08/12 00:00:00","20053"
"limpopo","Public Health","2022/01/14 00:00:00","4725"
"north west","Public Health","2021/12/10 00:00:00","5889"
"free state","Public Health","2021/06/08 00:00:00","4981"
"northern cape","Public Health","2021/04/30 00:00:00","151"
"eastern cape","Public Health","2021/11/22 00:00:00","13131"
"mpumalanga","Private Health","2022/01/20 00:00:00","1187"
"limpopo","Private Health","2021/08/11 00:00:00","2410"
"mpumalanga","Public Health","2021/03/31 00:00:00","586"
"northern cape","Private Health","2021/11/06 00:00:00","213"
"western cape","Private Health","2022/01/10 00:00:00","5111"
"northern cape","Private Health","2021/10/06 00:00:00","1051"
"western cape","Public Health","2021/12/26 00:00:00","4"
"north west","Private Health","2021/10/14 00:00:00","3260"
"northern cape","Private Health","2022/03/29 00:00:00","354"
"eastern cape","Public Health","2021/06/24 00:00:00","17949"
"western cape","Private Health","2021/07/03 00:00:00","1975"
"mpumalanga","Public Health","2021/03/22 00:00:00","1"
"limpopo","Public Health","2021/08/20 00:00:00","11123"
"northern cape","Private Health","2022/01/23 00:00:00","72"
"north west","Private Health","2022/03/26 00:00:00","342"
"kwazulu-natal","Private Health","2021/06/23 00:00:00","1658"
"gauteng","Public Health","2022/04/01 00:00:00","9154"
"western cape","Private Health","2022/02/10 00:00:00","3671"
"north west","Private Health","2021/11/11 00:00:00","2173"
"gauteng","Private Health","2021/12/07 00:00:00","19338"
"limpopo","Public Health","2021/11/23 00:00:00","8573"
"limpopo","Public Health","2022/04/13 00:00:00","6228"
"western cape","Private Health","2021/06/14 00:00:00","3481"
"mpumalanga","Private Health","2021/11/08 00:00:00","1463"
"eastern cape","Private Health","2022/03/21 00:00:00","143"
"northern cape","Private Health","2022/03/28 00:00:00","392"
"limpopo","Public Health","2021/12/06 00:00:00","13177"
"northern cape","Public Health","2021/10/18 00:00:00","2945"
"free state","Public Health","2022/04/11 00:00:00","2284"
"kwazulu-natal","Public Health","2021/06/17 00:00:00","11240"
"northern cape","Public Health","2021/02/21 00:00:00","251"
"northern cape","Public Health","2021/05/20 00:00:00","464"
"mpumalanga","Private Health","2022/04/12 00:00:00","385"
"kwazulu-natal","Private Health","2022/03/20 00:00:00","463"
"northern cape","Public Health","2021/12/15 00:00:00","1400"
"eastern cape","Private Health","2021/05/03 00:00:00","89"
"eastern cape","Private Health","2021/06/14 00:00:00","1195"
"northern cape","Private Health","2022/02/20 00:00:00","129"
"free state","Public Health","2022/01/17 00:00:00","3858"
"eastern cape","Private Health","2022/02/13 00:00:00","14"
"free state","Private Health","2022/03/18 00:00:00","1007"
"free state","Public Health","2021/12/05 00:00:00","410"
"limpopo","Public Health","2021/07/21 00:00:00","25962"
"northern cape","Public Health","2021/07/18 00:00:00","2013"
"mpumalanga","Private Health","2021/08/14 00:00:00","164"
"north west","Private Health","2022/01/23 00:00:00","4"
"free state","Public Health","2021/08/27 00:00:00","10305"
"north west","Private Health","2021/08/29 00:00:00","198"
"north west","Public Health","2021/12/18 00:00:00","1387"
"northern cape","Public Health","2022/01/28 00:00:00","977"
"limpopo","Public Health","2021/06/04 00:00:00","5640"
"eastern cape","Public Health","2021/06/27 00:00:00","9"
"northern cape","Public Health","2021/09/03 00:00:00","3780"
"mpumalanga","Public Health","2021/05/18 00:00:00","3004"
"limpopo","Private Health","2021/10/30 00:00:00","958"
"northern cape","Public Health","2021/08/15 00:00:00","160"
"limpopo","Public Health","2021/12/09 00:00:00","11422"
"eastern cape","Private Health","2021/07/09 00:00:00","4301"
"mpumalanga","Private Health","2021/11/24 00:00:00","1452"
"kwazulu-natal","Public Health","2021/11/14 00:00:00","6699"
"mpumalanga","Private Health","2022/03/07 00:00:00","980"
"limpopo","Public Health","2021/06/26 00:00:00","14174"
"north west","Private Health","2021/10/11 00:00:00","4015"
"north west","Private Health","2022/03/21 00:00:00","55"
"eastern cape","Public Health","2022/02/05 00:00:00","343"
"free state","Private Health","2021/10/09 00:00:00","350"
"mpumalanga","Private Health","2021/10/03 00:00:00","138"
"mpumalanga","Public Health","2021/12/11 00:00:00","2301"
"mpumalanga","Private Health","2022/03/30 00:00:00","669"
"eastern cape","Public Health","2021/07/06 00:00:00","21164"
"eastern cape","Private Health","2021/03/15 00:00:00","104"
"mpumalanga","Private Health","2021/11/03 00:00:00","1949"
"eastern cape","Public Health","2021/09/18 00:00:00","2526"
"mpumalanga","Private Health","2021/12/01 00:00:00","2319"
"north west","Private Health","2021/10/21 00:00:00","3258"
"western cape","Private Health","2022/04/05 00:00:00","3180"
"gauteng","Public Health","2021/10/29 00:00:00","31585"
"northern cape","Private Health","2021/11/17 00:00:00","970"
"mpumalanga","Public Health","2021/03/07 00:00:00","1"
"kwazulu-natal","Public Health","2022/02/08 00:00:00","9276"
"eastern cape","Public Health","2022/04/13 00:00:00","4374"
"kwazulu-natal","Public Health","2021/03/26 00:00:00","863"
"gauteng","Public Health","2021/06/09 00:00:00","13542"
"free state","Private Health","2022/01/03 00:00:00","802"
"eastern cape","Private Health","2021/10/29 00:00:00","3743"
"gauteng","Private Health","2021/11/04 00:00:00","17295"
"western cape","Private Health","2021/06/07 00:00:00","2804"
"free state","Public Health","2021/10/28 00:00:00","10624"
"gauteng","Private Health","2022/01/15 00:00:00","6104"
"gauteng","Public Health","2021/12/10 00:00:00","22858"
"limpopo","Public Health","2021/09/28 00:00:00","14012"
"gauteng","Private Health","2022/03/13 00:00:00","609"
"kwazulu-natal","Private Health","2022/04/08 00:00:00","2007"
"eastern cape","Private Health","2022/01/21 00:00:00","1995"
"northern cape","Public Health","2021/07/30 00:00:00","3620"
"eastern cape","Private Health","2022/03/14 00:00:00","1539"
"gauteng","Private Health","2021/12/15 00:00:00","14087"
"northern cape","Public Health","2021/08/21 00:00:00","1024"
"western cape","Public Health","2021/07/05 00:00:00","20177"
"northern cape","Public Health","2021/06/01 00:00:00","464"
"free state","Private Health","2021/10/22 00:00:00","2931"
"western cape","Public Health","2021/12/07 00:00:00","13179"
"gauteng","Private Health","2021/06/14 00:00:00","7585"
"limpopo","Public Health","2022/01/01 00:00:00","7"
"free state","Public Health","2021/09/03 00:00:00","11385"
"gauteng","Private Health","2021/12/28 00:00:00","8369"
"gauteng","Private Health","2021/10/14 00:00:00","25777"
"north west","Private Health","2021/10/09 00:00:00","714"
"free state","Private Health","2022/04/06 00:00:00","756"
"eastern cape","Public Health","2022/02/10 00:00:00","7552"
"western cape","Private Health","2022/02/28 00:00:00","6313"
"mpumalanga","Private Health","2022/02/25 00:00:00","1558"
"eastern cape","Private Health","2021/10/16 00:00:00","769"
"western cape","Public Health","2021/02/26 00:00:00","1641"
"kwazulu-natal","Private Health","2022/03/31 00:00:00","2236"
"eastern cape","Public Health","2022/04/05 00:00:00","5669"
"northern cape","Public Health","2021/05/15 00:00:00","51"
"free state","Private Health","2021/07/20 00:00:00","2192"
"northern cape","Private Health","2021/06/04 00:00:00","43"
"gauteng","Public Health","2021/04/20 00:00:00","2"
"free state","Private Health","2021/11/18 00:00:00","1540"
"eastern cape","Public Health","2021/05/18 00:00:00","5370"
"eastern cape","Private Health","2021/08/29 00:00:00","22"
"gauteng","Public Health","2022/02/20 00:00:00","2443"
"mpumalanga","Public Health","2021/06/18 00:00:00","3755"
"western cape","Public Health","2021/06/07 00:00:00","9630"
"kwazulu-natal","Public Health","2022/03/14 00:00:00","11027"
"eastern cape","Public Health","2021/03/10 00:00:00","599"
"limpopo","Private Health","2021/03/10 00:00:00","29"
"western cape","Public Health","2021/07/14 00:00:00","24181"
"northern cape","Public Health","2021/10/30 00:00:00","161"
"limpopo","Private Health","2021/07/10 00:00:00","113"
"north west","Public Health","2021/02/27 00:00:00","203"
"northern cape","Private Health","2021/09/26 00:00:00","6"
"limpopo","Private Health","2021/08/09 00:00:00","36"
"limpopo","Public Health","2021/11/04 00:00:00","13225"
"north west","Private Health","2021/08/27 00:00:00","5093"
"free state","Public Health","2021/09/05 00:00:00","811"
"northern cape","Public Health","2022/02/11 00:00:00","769"
"mpumalanga","Private Health","2022/03/04 00:00:00","1031"
"eastern cape","Private Health","2021/08/19 00:00:00","4250"
"limpopo","Private Health","2022/01/06 00:00:00","2061"
"free state","Public Health","2021/07/18 00:00:00","927"
"limpopo","Public Health","2021/05/06 00:00:00","840"
"mpumalanga","Public Health","2021/11/29 00:00:00","8546"
"mpumalanga","Private Health","2021/12/02 00:00:00","2066"
"north west","Public Health","2022/01/07 00:00:00","3095"
"eastern cape","Public Health","2021/12/21 00:00:00","2845"
"northern cape","Private Health","2021/03/15 00:00:00","4"
"kwazulu-natal","Public Health","2021/05/20 00:00:00","20513"
"western cape","Public Health","2021/09/24 00:00:00","595"
"limpopo","Public Health","2021/08/26 00:00:00","27176"
"north west","Public Health","2022/04/17 00:00:00","352"
"northern cape","Public Health","2022/03/28 00:00:00","625"
"kwazulu-natal","Private Health","2021/11/19 00:00:00","6170"
"mpumalanga","Public Health","2021/09/14 00:00:00","14209"
"northern cape","Public Health","2021/12/14 00:00:00","2062"
"mpumalanga","Public Health","2021/10/04 00:00:00","8459"
"kwazulu-natal","Private Health","2022/04/11 00:00:00","911"
"north west","Private Health","2021/09/22 00:00:00","4515"
"kwazulu-natal","Private Health","2022/02/07 00:00:00","2265"
"free state","Private Health","2021/06/17 00:00:00","269"
"mpumalanga","Public Health","2022/02/05 00:00:00","1136"
"limpopo","Public Health","2021/11/21 00:00:00","5"
"western cape","Private Health","2022/01/27 00:00:00","4554"
"mpumalanga","Public Health","2021/06/03 00:00:00","4151"
"free state","Public Health","2021/06/09 00:00:00","4709"
"north west","Private Health","2022/03/07 00:00:00","1259"
"eastern cape","Private Health","2021/03/26 00:00:00","410"
"gauteng","Public Health","2022/02/26 00:00:00","3252"
"northern cape","Public Health","2021/09/17 00:00:00","3546"
"western cape","Public Health","2021/03/05 00:00:00","601"
"north west","Public Health","2021/10/04 00:00:00","8692"
"eastern cape","Private Health","2021/06/24 00:00:00","1172"
"northern cape","Private Health","2021/03/01 00:00:00","4"
"gauteng","Public Health","2021/05/06 00:00:00","1694"
"kwazulu-natal","Public Health","2022/03/26 00:00:00","1974"
"western cape","Private Health","2021/06/05 00:00:00","370"
"western cape","Private Health","2021/06/21 00:00:00","4192"
"eastern cape","Private Health","2021/06/26 00:00:00","59"
"northern cape","Private Health","2021/12/07 00:00:00","899"
"limpopo","Public Health","2021/08/14 00:00:00","3606"
"mpumalanga","Public Health","2021/11/03 00:00:00","8372"
"northern cape","Public Health","2021/07/21 00:00:00","4918"
"mpumalanga","Public Health","2021/06/26 00:00:00","447"
"kwazulu-natal","Public Health","2021/08/17 00:00:00","20370"
"mpumalanga","Private Health","2021/10/31 00:00:00","33"
"gauteng","Private Health","2021/06/15 00:00:00","8500"
"eastern cape","Public Health","2021/05/05 00:00:00","1384"
"limpopo","Public Health","2021/05/21 00:00:00","4997"
"western cape","Public Health","2021/10/25 00:00:00","20021"
"kwazulu-natal","Public Health","2021/05/02 00:00:00","502"
"kwazulu-natal","Private Health","2021/10/27 00:00:00","5560"
"eastern cape","Public Health","2021/11/11 00:00:00","15225"
"limpopo","Private Health","2022/04/09 00:00:00","252"
"northern cape","Private Health","2021/09/27 00:00:00","983"
"limpopo","Private Health","2021/06/07 00:00:00","241"
"free state","Private Health","2021/11/02 00:00:00","2269"
"free state","Private Health","2021/07/27 00:00:00","2060"
"western cape","Private Health","2021/12/01 00:00:00","7764"
"mpumalanga","Public Health","2022/03/17 00:00:00","4972"
"limpopo","Public Health","2021/05/03 00:00:00","1059"
"limpopo","Public Health","2022/01/07 00:00:00","6587"
"mpumalanga","Public Health","2022/02/02 00:00:00","3494"
"north west","Private Health","2021/07/10 00:00:00","504"
"north west","Public Health","2021/07/12 00:00:00","8435"
"kwazulu-natal","Private Health","2021/10/19 00:00:00","4808"
"free state","Public Health","2021/06/05 00:00:00","482"
"kwazulu-natal","Public Health","2021/07/02 00:00:00","26905"
"eastern cape","Public Health","2021/06/19 00:00:00","21"
"free state","Private Health","2021/08/16 00:00:00","2083"
"gauteng","Public Health","2021/04/09 00:00:00","985"
"northern cape","Public Health","2021/09/20 00:00:00","1990"
"western cape","Public Health","2021/08/29 00:00:00","52"
"kwazulu-natal","Public Health","2021/07/09 00:00:00","38818"
"north west","Private Health","2021/08/24 00:00:00","6108"
"free state","Private Health","2021/05/21 00:00:00","2"
"mpumalanga","Private Health","2021/09/28 00:00:00","2718"
"kwazulu-natal","Public Health","2021/06/21 00:00:00","9663"
"eastern cape","Private Health","2021/09/17 00:00:00","4862"
"north west","Private Health","2021/03/02 00:00:00","50"
"limpopo","Public Health","2021/11/29 00:00:00","13695"
"kwazulu-natal","Private Health","2021/05/03 00:00:00","1527"
"gauteng","Public Health","2021/12/20 00:00:00","16684"
"free state","Public Health","2021/03/17 00:00:00","644"
"free state","Private Health","2022/03/24 00:00:00","960"
"free state","Public Health","2022/03/04 00:00:00","5449"
"free state","Private Health","2021/09/09 00:00:00","2734"
"mpumalanga","Public Health","2021/08/16 00:00:00","6286"
"eastern cape","Public Health","2021/03/01 00:00:00","99"
"limpopo","Public Health","2022/01/28 00:00:00","5287"
"eastern cape","Public Health","2022/02/25 00:00:00","6633"
"gauteng","Private Health","2021/02/27 00:00:00","335"
"northern cape","Private Health","2021/08/02 00:00:00","650"
"north west","Private Health","2021/12/31 00:00:00","416"
"western cape","Private Health","2021/11/04 00:00:00","8241"
"free state","Private Health","2022/01/23 00:00:00","24"
"limpopo","Private Health","2022/04/14 00:00:00","888"
"north west","Public Health","2021/05/23 00:00:00","133"
"free state","Public Health","2021/11/07 00:00:00","308"
"eastern cape","Public Health","2021/04/30 00:00:00","419"
"western cape","Public Health","2022/01/04 00:00:00","4336"
"mpumalanga","Private Health","2021/07/28 00:00:00","2191"
"free state","Private Health","2021/09/30 00:00:00","2310"
"kwazulu-natal","Public Health","2021/08/07 00:00:00","6813"
"limpopo","Private Health","2021/11/18 00:00:00","3048"
"western cape","Private Health","2021/05/13 00:00:00","1148"
"western cape","Public Health","2021/03/31 00:00:00","2184"
"northern cape","Public Health","2021/04/12 00:00:00","115"
"northern cape","Private Health","2021/10/05 00:00:00","1084"
"western cape","Public Health","2021/12/12 00:00:00","337"
"limpopo","Public Health","2022/02/20 00:00:00","120"
"free state","Public Health","2022/01/19 00:00:00","4228"
"kwazulu-natal","Public Health","2021/05/23 00:00:00","910"
"limpopo","Public Health","2021/07/01 00:00:00","13761"
"eastern cape","Public Health","2021/09/17 00:00:00","11116"
"mpumalanga","Public Health","2021/03/03 00:00:00","500"
"north west","Private Health","2021/06/10 00:00:00","179"
"north west","Private Health","2021/11/06 00:00:00","545"
"northern cape","Private Health","2022/04/08 00:00:00","298"
"gauteng","Private Health","2021/06/30 00:00:00","6993"
"north west","Private Health","2022/02/22 00:00:00","790"
"limpopo","Public Health","2022/01/13 00:00:00","5827"
"eastern cape","Public Health","2021/10/20 00:00:00","17327"
