"province","health_sector","visit_date","total_number_vaccines_administered"
"mpumalanga","Private Health","2022/01/12 00:00:00","1047"
"western cape","Private Health","2022/08/09 00:00:00","56"
"eastern cape","Private Health","2022/01/20 00:00:00","1544"
"gauteng","Private Health","2021/06/07 00:00:00","9129"
"western cape","Public Health","2021/08/20 00:00:00","39150"
"kwazulu-natal","Public Health","2022/05/11 00:00:00","10066"
"free state","Private Health","2021/10/31 00:00:00","28"
"limpopo","Private Health","2021/08/24 00:00:00","4951"
"northern cape","Public Health","2021/08/31 00:00:00","4788"
"gauteng","Private Health","2022/08/30 00:00:00","573"
"gauteng","Private Health","2021/11/18 00:00:00","17102"
"northern cape","Public Health","2022/01/21 00:00:00","727"
"eastern cape","Public Health","2022/08/06 00:00:00","40"
"mpumalanga","Public Health","2022/02/14 00:00:00","3371"
"western cape","Private Health","2022/08/25 00:00:00","183"
"limpopo","Public Health","2021/12/26 00:00:00","10"
"limpopo","Private Health","2021/12/12 00:00:00","32"
"northern cape","Private Health","2021/06/09 00:00:00","119"
"kwazulu-natal","Public Health","2022/07/16 00:00:00","296"
"western cape","Private Health","2021/02/17 00:00:00","2"
"north west","Public Health","2021/11/12 00:00:00","7285"
"limpopo","Private Health","2021/12/14 00:00:00","2112"
"gauteng","Private Health","2022/04/18 00:00:00","603"
"eastern cape","Private Health","2021/07/18 00:00:00","33"
"mpumalanga","Public Health","2021/06/17 00:00:00","5569"
"gauteng","Public Health","2022/05/15 00:00:00","993"
"kwazulu-natal","Public Health","2021/12/20 00:00:00","7094"
"free state","Public Health","2021/06/10 00:00:00","4208"
"free state","Public Health","2021/08/16 00:00:00","5618"
"free state","Public Health","2021/12/15 00:00:00","4453"
"gauteng","Private Health","2022/05/13 00:00:00","6055"
"north west","Public Health","2022/06/18 00:00:00","626"
"northern cape","Private Health","2022/01/29 00:00:00","88"
"gauteng","Private Health","2022/07/24 00:00:00","35"
"western cape","Private Health","2021/08/12 00:00:00","11080"
"kwazulu-natal","Private Health","2022/06/21 00:00:00","509"
"free state","Private Health","2021/08/13 00:00:00","1884"
"north west","Public Health","2022/05/11 00:00:00","3020"
"kwazulu-natal","Private Health","2022/06/12 00:00:00","34"
"limpopo","Private Health","2021/10/01 00:00:00","4128"
"eastern cape","Public Health","2021/05/21 00:00:00","3770"
"eastern cape","Public Health","2021/11/12 00:00:00","14077"
"gauteng","Private Health","2022/07/05 00:00:00","1290"
"northern cape","Public Health","2021/09/11 00:00:00","1232"
"limpopo","Public Health","2022/09/19 00:00:00","817"
"free state","Public Health","2022/03/19 00:00:00","240"
"northern cape","Private Health","2022/01/20 00:00:00","427"
"free state","Private Health","2021/10/05 00:00:00","3191"
"northern cape","Public Health","2021/11/19 00:00:00","2413"
"limpopo","Public Health","2021/08/10 00:00:00","19857"
"limpopo","Private Health","2021/11/02 00:00:00","4203"
"mpumalanga","Public Health","2021/11/25 00:00:00","5255"
"eastern cape","Public Health","2021/06/29 00:00:00","20187"
"eastern cape","Public Health","2022/03/06 00:00:00","128"
"free state","Private Health","2021/05/26 00:00:00","84"
"western cape","Public Health","2022/05/13 00:00:00","3378"
"eastern cape","Private Health","2022/01/01 00:00:00","2"
"gauteng","Private Health","2021/05/18 00:00:00","1616"
"free state","Private Health","2022/09/02 00:00:00","18"
"eastern cape","Private Health","2022/09/26 00:00:00","32"
"eastern cape","Public Health","2022/04/28 00:00:00","8713"
"western cape","Private Health","2022/06/18 00:00:00","407"
"eastern cape","Private Health","2021/10/03 00:00:00","326"
"northern cape","Public Health","2021/07/09 00:00:00","3467"
"limpopo","Public Health","2021/08/28 00:00:00","6599"
"northern cape","Private Health","2022/07/22 00:00:00","14"
"north west","Public Health","2021/03/26 00:00:00","603"
"mpumalanga","Public Health","2021/10/24 00:00:00","292"
"northern cape","Private Health","2022/02/09 00:00:00","341"
"limpopo","Private Health","2022/02/23 00:00:00","1515"
"limpopo","Private Health","2022/07/17 00:00:00","12"
"mpumalanga","Public Health","2022/02/27 00:00:00","513"
"western cape","Public Health","2022/08/24 00:00:00","688"
"mpumalanga","Public Health","2021/11/23 00:00:00","5180"
"north west","Public Health","2022/04/04 00:00:00","2207"
"limpopo","Public Health","2022/05/08 00:00:00","167"
"free state","Private Health","2021/12/21 00:00:00","978"
"limpopo","Public Health","2021/10/15 00:00:00","16427"
"north west","Public Health","2021/11/15 00:00:00","6002"
"north west","Public Health","2021/09/19 00:00:00","1616"
"north west","Private Health","2021/12/03 00:00:00","2443"
"gauteng","Private Health","2021/09/09 00:00:00","33357"
"eastern cape","Public Health","2021/12/06 00:00:00","9825"
"eastern cape","Public Health","2021/12/02 00:00:00","13636"
"mpumalanga","Public Health","2022/03/12 00:00:00","1101"
"western cape","Public Health","2021/03/25 00:00:00","1805"
"western cape","Private Health","2021/08/16 00:00:00","11576"
"north west","Private Health","2021/10/22 00:00:00","3255"
"limpopo","Private Health","2022/07/22 00:00:00","212"
"western cape","Private Health","2022/03/01 00:00:00","6349"
"mpumalanga","Public Health","2021/08/22 00:00:00","642"
"eastern cape","Private Health","2021/05/24 00:00:00","180"
"western cape","Private Health","2022/04/17 00:00:00","25"
"eastern cape","Public Health","2021/12/15 00:00:00","6197"
"western cape","Public Health","2021/06/28 00:00:00","8583"
"eastern cape","Private Health","2021/08/30 00:00:00","6052"
"free state","Public Health","2022/02/22 00:00:00","6492"
"northern cape","Public Health","2022/09/27 00:00:00","215"
"free state","Private Health","2022/02/19 00:00:00","243"
"free state","Public Health","2021/09/28 00:00:00","9174"
"limpopo","Public Health","2021/08/09 00:00:00","74"
"limpopo","Private Health","2022/01/14 00:00:00","1880"
"northern cape","Private Health","2022/09/21 00:00:00","21"
"eastern cape","Public Health","2022/03/02 00:00:00","9699"
"free state","Public Health","2021/09/30 00:00:00","8685"
"gauteng","Private Health","2021/08/24 00:00:00","35655"
"mpumalanga","Private Health","2021/08/13 00:00:00","1900"
"eastern cape","Private Health","2022/05/24 00:00:00","624"
"western cape","Public Health","2021/05/07 00:00:00","2217"
"mpumalanga","Private Health","2022/08/17 00:00:00","53"
"eastern cape","Public Health","2021/08/07 00:00:00","1276"
"mpumalanga","Public Health","2021/05/23 00:00:00","3"
"kwazulu-natal","Private Health","2022/07/11 00:00:00","363"
"eastern cape","Public Health","2022/01/16 00:00:00","101"
"free state","Public Health","2021/08/06 00:00:00","7682"
"mpumalanga","Public Health","2021/10/06 00:00:00","8920"
"limpopo","Public Health","2021/07/08 00:00:00","20521"
"northern cape","Public Health","2022/05/11 00:00:00","1581"
"northern cape","Private Health","2022/09/20 00:00:00","7"
"gauteng","Public Health","2021/12/14 00:00:00","22390"
"eastern cape","Private Health","2022/02/16 00:00:00","1144"
"kwazulu-natal","Public Health","2021/11/04 00:00:00","15527"
"mpumalanga","Public Health","2021/07/19 00:00:00","11509"
"kwazulu-natal","Private Health","2022/03/04 00:00:00","4204"
"northern cape","Public Health","2021/06/11 00:00:00","881"
"northern cape","Public Health","2021/12/09 00:00:00","2536"
"kwazulu-natal","Private Health","2021/02/24 00:00:00","547"
"eastern cape","Private Health","2021/10/26 00:00:00","3454"
"western cape","Public Health","2021/09/21 00:00:00","19013"
"free state","Public Health","2021/10/21 00:00:00","13115"
"limpopo","Private Health","2022/03/07 00:00:00","1606"
"mpumalanga","Public Health","2022/05/17 00:00:00","3540"
"free state","Private Health","2021/03/03 00:00:00","101"
"mpumalanga","Public Health","2022/02/16 00:00:00","3782"
"north west","Private Health","2022/06/14 00:00:00","258"
"northern cape","Public Health","2021/08/12 00:00:00","3010"
"northern cape","Private Health","2022/08/02 00:00:00","19"
"free state","Private Health","2022/04/10 00:00:00","7"
"northern cape","Public Health","2022/09/05 00:00:00","114"
"northern cape","Public Health","2021/06/24 00:00:00","2067"
"kwazulu-natal","Public Health","2022/03/20 00:00:00","781"
"northern cape","Public Health","2021/04/10 00:00:00","38"
"mpumalanga","Public Health","2022/01/15 00:00:00","1211"
"mpumalanga","Private Health","2021/10/20 00:00:00","2461"
"free state","Private Health","2022/05/15 00:00:00","13"
"northern cape","Public Health","2022/01/24 00:00:00","701"
"northern cape","Public Health","2021/07/19 00:00:00","4252"
"kwazulu-natal","Public Health","2022/09/09 00:00:00","923"
"kwazulu-natal","Private Health","2022/08/24 00:00:00","111"
"limpopo","Private Health","2022/08/29 00:00:00","139"
"free state","Public Health","2021/07/31 00:00:00","1081"
"limpopo","Public Health","2022/01/15 00:00:00","294"
"limpopo","Private Health","2021/06/21 00:00:00","241"
"limpopo","Public Health","2022/03/02 00:00:00","8207"
"free state","Public Health","2022/03/27 00:00:00","1"
"limpopo","Private Health","2021/07/18 00:00:00","20"
"gauteng","Public Health","2022/08/28 00:00:00","19"
"gauteng","Public Health","2021/09/07 00:00:00","33022"
"northern cape","Private Health","2021/09/28 00:00:00","794"
"mpumalanga","Private Health","2021/10/29 00:00:00","1991"
"mpumalanga","Private Health","2022/01/19 00:00:00","1110"
"kwazulu-natal","Public Health","2021/09/07 00:00:00","12939"
"free state","Private Health","2022/09/17 00:00:00","9"
"gauteng","Public Health","2022/01/01 00:00:00","108"
"kwazulu-natal","Private Health","2021/12/19 00:00:00","387"
"limpopo","Public Health","2021/07/27 00:00:00","24856"
"north west","Public Health","2021/12/25 00:00:00","307"
"free state","Public Health","2022/02/25 00:00:00","6606"
"western cape","Private Health","2021/12/14 00:00:00","5399"
"north west","Public Health","2021/12/30 00:00:00","1810"
"western cape","Private Health","2021/08/21 00:00:00","4069"
"eastern cape","Public Health","2021/07/19 00:00:00","33660"
"gauteng","Public Health","2021/11/21 00:00:00","2465"
"mpumalanga","Private Health","2022/07/06 00:00:00","161"
"limpopo","Private Health","2021/06/17 00:00:00","296"
"western cape","Private Health","2021/03/30 00:00:00","490"
"free state","Public Health","2021/09/11 00:00:00","1705"
"eastern cape","Private Health","2021/12/13 00:00:00","2125"
"free state","Public Health","2021/12/07 00:00:00","8535"
"free state","Private Health","2022/08/31 00:00:00","1"
"northern cape","Private Health","2022/07/05 00:00:00","42"
"north west","Public Health","2021/09/01 00:00:00","9659"
"gauteng","Public Health","2021/11/26 00:00:00","19818"
"limpopo","Public Health","2022/05/30 00:00:00","5693"
"limpopo","Private Health","2021/07/12 00:00:00","2530"
"gauteng","Private Health","2021/06/16 00:00:00","93"
"gauteng","Private Health","2021/05/27 00:00:00","8347"
"northern cape","Public Health","2021/11/25 00:00:00","2546"
"free state","Private Health","2021/10/16 00:00:00","341"
"limpopo","Public Health","2021/02/23 00:00:00","953"
"mpumalanga","Public Health","2022/02/18 00:00:00","3524"
"gauteng","Private Health","2021/03/22 00:00:00","1"
"mpumalanga","Private Health","2021/06/15 00:00:00","271"
"eastern cape","Public Health","2021/08/16 00:00:00","19946"
"northern cape","Private Health","2021/07/30 00:00:00","1057"
"western cape","Private Health","2022/01/16 00:00:00","147"
"eastern cape","Private Health","2021/07/01 00:00:00","1455"
"free state","Public Health","2021/08/14 00:00:00","291"
"western cape","Private Health","2021/11/28 00:00:00","172"
"western cape","Private Health","2021/05/20 00:00:00","318"
"north west","Private Health","2021/10/23 00:00:00","990"
"free state","Private Health","2021/10/20 00:00:00","2674"
"western cape","Public Health","2022/01/19 00:00:00","8213"
"eastern cape","Public Health","2021/11/25 00:00:00","13559"
"western cape","Public Health","2022/03/30 00:00:00","6065"
"eastern cape","Public Health","2021/12/03 00:00:00","9175"
"free state","Public Health","2021/07/22 00:00:00","11748"
"western cape","Public Health","2022/04/29 00:00:00","4037"
"kwazulu-natal","Private Health","2022/01/25 00:00:00","3019"
"gauteng","Public Health","2021/06/10 00:00:00","11089"
"kwazulu-natal","Public Health","2022/07/13 00:00:00","2344"
"mpumalanga","Public Health","2021/09/20 00:00:00","9937"
"gauteng","Public Health","2021/09/21 00:00:00","26271"
"gauteng","Private Health","2022/09/26 00:00:00","178"
"gauteng","Public Health","2021/04/21 00:00:00","4"
"eastern cape","Private Health","2022/02/10 00:00:00","1149"
"gauteng","Private Health","2021/03/15 00:00:00","1"
"gauteng","Public Health","2022/04/25 00:00:00","8009"
"northern cape","Private Health","2021/08/15 00:00:00","5"
"western cape","Private Health","2021/11/17 00:00:00","6681"
"western cape","Private Health","2022/09/28 00:00:00","59"
"western cape","Public Health","2022/06/07 00:00:00","2368"
"north west","Private Health","2022/01/22 00:00:00","358"
"kwazulu-natal","Private Health","2022/01/10 00:00:00","4772"
"eastern cape","Private Health","2021/03/08 00:00:00","180"
"eastern cape","Private Health","2022/09/21 00:00:00","32"
"free state","Private Health","2021/10/06 00:00:00","3456"
"gauteng","Private Health","2021/09/19 00:00:00","3230"
"northern cape","Private Health","2021/09/29 00:00:00","880"
"free state","Public Health","2022/07/01 00:00:00","884"
"eastern cape","Public Health","2021/09/15 00:00:00","24070"
"limpopo","Private Health","2022/04/04 00:00:00","1311"
"limpopo","Public Health","2021/06/02 00:00:00","6677"
"north west","Private Health","2021/12/29 00:00:00","736"
"mpumalanga","Public Health","2022/07/19 00:00:00","1678"
"gauteng","Private Health","2021/04/08 00:00:00","200"
"eastern cape","Public Health","2022/09/21 00:00:00","565"
"north west","Public Health","2021/12/14 00:00:00","5469"
"north west","Private Health","2022/01/04 00:00:00","1016"
"northern cape","Public Health","2021/11/16 00:00:00","3085"
"kwazulu-natal","Private Health","2021/04/08 00:00:00","965"
"north west","Private Health","2022/03/09 00:00:00","1146"
"western cape","Public Health","2022/02/23 00:00:00","7212"
"free state","Public Health","2022/09/17 00:00:00","4"
"free state","Private Health","2021/05/27 00:00:00","83"
"northern cape","Public Health","2021/11/29 00:00:00","2118"
"gauteng","Public Health","2021/09/02 00:00:00","38459"
"eastern cape","Public Health","2021/03/19 00:00:00","1058"
"mpumalanga","Public Health","2021/06/27 00:00:00","5"
"free state","Private Health","2022/03/07 00:00:00","1207"
"western cape","Private Health","2021/08/30 00:00:00","15987"
"north west","Public Health","2022/09/01 00:00:00","202"
"mpumalanga","Private Health","2022/03/16 00:00:00","670"
"kwazulu-natal","Private Health","2021/04/07 00:00:00","608"
"limpopo","Private Health","2022/07/06 00:00:00","229"
"north west","Private Health","2022/03/28 00:00:00","1124"
"gauteng","Public Health","2022/08/06 00:00:00","186"
"gauteng","Public Health","2021/11/19 00:00:00","21749"
"limpopo","Private Health","2021/12/31 00:00:00","764"
"western cape","Public Health","2021/09/09 00:00:00","28397"
"kwazulu-natal","Public Health","2022/01/08 00:00:00","2385"
"mpumalanga","Public Health","2022/04/07 00:00:00","5561"
"mpumalanga","Public Health","2021/06/22 00:00:00","4132"
"eastern cape","Private Health","2022/03/01 00:00:00","2022"
"western cape","Private Health","2022/01/25 00:00:00","4822"
"western cape","Private Health","2021/03/20 00:00:00","1"
"kwazulu-natal","Public Health","2021/07/25 00:00:00","9501"
"western cape","Private Health","2022/03/11 00:00:00","5180"
"limpopo","Private Health","2022/06/04 00:00:00","201"
"north west","Public Health","2021/05/29 00:00:00","312"
"north west","Private Health","2022/08/11 00:00:00","83"
"mpumalanga","Public Health","2022/05/07 00:00:00","429"
"kwazulu-natal","Public Health","2022/06/08 00:00:00","7622"
"kwazulu-natal","Private Health","2022/06/08 00:00:00","684"
"gauteng","Public Health","2021/03/18 00:00:00","2017"
"free state","Public Health","2022/10/05 00:00:00","353"
"mpumalanga","Private Health","2021/09/05 00:00:00","52"
"eastern cape","Private Health","2021/07/23 00:00:00","4492"
"mpumalanga","Private Health","2022/05/06 00:00:00","433"
"western cape","Public Health","2022/06/28 00:00:00","1159"
"gauteng","Public Health","2022/06/20 00:00:00","4735"
"kwazulu-natal","Public Health","2022/08/26 00:00:00","1073"
"northern cape","Private Health","2021/05/22 00:00:00","1"
"kwazulu-natal","Public Health","2022/04/13 00:00:00","6771"
"northern cape","Private Health","2021/09/08 00:00:00","948"
"gauteng","Public Health","2021/12/13 00:00:00","16774"
"limpopo","Private Health","2022/07/10 00:00:00","28"
"kwazulu-natal","Private Health","2021/03/04 00:00:00","650"
"northern cape","Public Health","2021/03/25 00:00:00","58"
"eastern cape","Private Health","2021/08/25 00:00:00","6007"
"gauteng","Private Health","2022/04/17 00:00:00","158"
"free state","Public Health","2021/03/18 00:00:00","411"
"limpopo","Public Health","2021/04/29 00:00:00","527"
"kwazulu-natal","Private Health","2022/01/11 00:00:00","4180"
"mpumalanga","Public Health","2022/01/17 00:00:00","3077"
"western cape","Public Health","2021/07/23 00:00:00","26679"
"kwazulu-natal","Private Health","2021/05/27 00:00:00","983"
"eastern cape","Public Health","2021/12/18 00:00:00","268"
"northern cape","Private Health","2021/08/08 00:00:00","2"
"western cape","Private Health","2022/09/05 00:00:00","122"
"free state","Private Health","2021/12/19 00:00:00","24"
"free state","Public Health","2022/07/02 00:00:00","18"
"north west","Public Health","2021/07/21 00:00:00","10988"
"mpumalanga","Private Health","2022/09/27 00:00:00","16"
"limpopo","Public Health","2021/11/03 00:00:00","13621"
"north west","Public Health","2021/08/18 00:00:00","6785"
"eastern cape","Public Health","2022/02/03 00:00:00","5922"
"mpumalanga","Private Health","2021/07/04 00:00:00","33"
"mpumalanga","Private Health","2021/11/27 00:00:00","334"
"gauteng","Private Health","2022/07/21 00:00:00","838"
"north west","Private Health","2022/04/08 00:00:00","1022"
"north west","Public Health","2022/09/03 00:00:00","81"
"eastern cape","Private Health","2022/05/22 00:00:00","12"
"gauteng","Private Health","2021/07/28 00:00:00","23563"
"north west","Private Health","2021/11/03 00:00:00","2669"
"mpumalanga","Private Health","2021/08/12 00:00:00","2261"
"mpumalanga","Private Health","2022/05/27 00:00:00","330"
"limpopo","Private Health","2021/07/21 00:00:00","3046"
"north west","Private Health","2022/07/26 00:00:00","80"
"northern cape","Private Health","2021/11/25 00:00:00","616"
"mpumalanga","Public Health","2021/08/19 00:00:00","8054"
"western cape","Public Health","2022/09/16 00:00:00","585"
"northern cape","Private Health","2022/07/31 00:00:00","4"
"northern cape","Private Health","2022/01/24 00:00:00","434"
"north west","Private Health","2022/07/22 00:00:00","86"
"limpopo","Public Health","2021/10/30 00:00:00","72"
"mpumalanga","Public Health","2021/06/07 00:00:00","4162"
"limpopo","Public Health","2021/12/18 00:00:00","136"
"kwazulu-natal","Public Health","2022/07/22 00:00:00","2351"
"mpumalanga","Public Health","2021/11/30 00:00:00","8643"
"limpopo","Public Health","2022/06/25 00:00:00","107"
"eastern cape","Public Health","2022/07/30 00:00:00","52"
"limpopo","Private Health","2022/05/16 00:00:00","704"
"northern cape","Public Health","2022/01/01 00:00:00","50"
"western cape","Private Health","2022/01/24 00:00:00","5264"
"limpopo","Private Health","2021/12/16 00:00:00","299"
"mpumalanga","Public Health","2021/05/24 00:00:00","2455"
"north west","Private Health","2021/11/21 00:00:00","8"
"western cape","Public Health","2022/05/31 00:00:00","2294"
"western cape","Public Health","2022/01/09 00:00:00","12"
"limpopo","Public Health","2022/01/02 00:00:00","11"
"gauteng","Public Health","2022/04/18 00:00:00","833"
"free state","Public Health","2021/02/22 00:00:00","722"
"mpumalanga","Public Health","2021/08/23 00:00:00","11154"
"mpumalanga","Private Health","2022/08/23 00:00:00","26"
"limpopo","Private Health","2021/08/15 00:00:00","11"
"eastern cape","Public Health","2021/06/02 00:00:00","1668"
"northern cape","Private Health","2021/09/21 00:00:00","959"
"north west","Public Health","2021/09/09 00:00:00","9708"
"northern cape","Private Health","2022/03/04 00:00:00","585"
"free state","Public Health","2021/11/03 00:00:00","10354"
"free state","Public Health","2021/12/17 00:00:00","2650"
"kwazulu-natal","Public Health","2022/09/29 00:00:00","855"
"western cape","Public Health","2022/05/04 00:00:00","3394"
"northern cape","Public Health","2021/06/21 00:00:00","1190"
"north west","Public Health","2021/07/04 00:00:00","162"
"northern cape","Private Health","2022/07/23 00:00:00","8"
"western cape","Public Health","2022/10/08 00:00:00","69"
"gauteng","Public Health","2022/01/02 00:00:00","167"
"free state","Private Health","2022/09/28 00:00:00","83"
"kwazulu-natal","Public Health","2022/06/28 00:00:00","3187"
"north west","Private Health","2022/06/12 00:00:00","0"
"mpumalanga","Private Health","2021/06/30 00:00:00","396"
"kwazulu-natal","Public Health","2022/06/05 00:00:00","568"
"kwazulu-natal","Public Health","2021/11/05 00:00:00","12818"
"western cape","Public Health","2021/12/03 00:00:00","15189"
"free state","Public Health","2022/05/24 00:00:00","3255"
"kwazulu-natal","Private Health","2021/12/01 00:00:00","4864"
"western cape","Public Health","2021/12/23 00:00:00","3428"
"kwazulu-natal","Private Health","2021/12/12 00:00:00","581"
"kwazulu-natal","Public Health","2022/05/13 00:00:00","7372"
"northern cape","Private Health","2022/05/30 00:00:00","133"
"kwazulu-natal","Private Health","2022/09/10 00:00:00","53"
"eastern cape","Private Health","2021/05/28 00:00:00","504"
"northern cape","Private Health","2021/03/04 00:00:00","7"
"limpopo","Public Health","2022/07/20 00:00:00","1461"
"gauteng","Public Health","2021/05/27 00:00:00","15872"
"kwazulu-natal","Private Health","2021/08/02 00:00:00","8214"
"kwazulu-natal","Public Health","2021/11/19 00:00:00","13212"
"gauteng","Private Health","2022/01/02 00:00:00","214"
"kwazulu-natal","Private Health","2022/05/02 00:00:00","336"
"western cape","Public Health","2022/07/16 00:00:00","9"
"free state","Public Health","2022/07/06 00:00:00","966"
"free state","Private Health","2022/01/31 00:00:00","941"
"western cape","Public Health","2022/03/22 00:00:00","6277"
"eastern cape","Public Health","2021/12/20 00:00:00","3146"
"gauteng","Public Health","2021/11/13 00:00:00","13465"
"mpumalanga","Public Health","2021/06/30 00:00:00","4393"
"western cape","Private Health","2022/02/15 00:00:00","3996"
"northern cape","Private Health","2022/09/26 00:00:00","4"
"north west","Private Health","2022/05/10 00:00:00","772"
"kwazulu-natal","Private Health","2021/09/18 00:00:00","3466"
"mpumalanga","Private Health","2021/12/19 00:00:00","27"
"gauteng","Private Health","2022/09/16 00:00:00","303"
"mpumalanga","Public Health","2021/09/19 00:00:00","68"
"free state","Public Health","2021/05/04 00:00:00","331"
"western cape","Public Health","2021/07/24 00:00:00","2751"
"western cape","Public Health","2022/04/12 00:00:00","3418"
"north west","Public Health","2022/04/03 00:00:00","591"
"mpumalanga","Public Health","2022/07/22 00:00:00","1173"
"eastern cape","Public Health","2021/09/22 00:00:00","20697"
"gauteng","Private Health","2021/10/28 00:00:00","23053"
"north west","Private Health","2022/01/24 00:00:00","1178"
"gauteng","Public Health","2021/07/15 00:00:00","27988"
"gauteng","Private Health","2021/09/14 00:00:00","33419"
"kwazulu-natal","Private Health","2022/06/23 00:00:00","483"
"gauteng","Public Health","2021/08/06 00:00:00","25922"
"mpumalanga","Private Health","2022/07/13 00:00:00","300"
"kwazulu-natal","Public Health","2021/08/11 00:00:00","20647"
"western cape","Public Health","2022/01/23 00:00:00","101"
"north west","Public Health","2021/08/25 00:00:00","9766"
"eastern cape","Public Health","2021/03/31 00:00:00","1393"
"free state","Private Health","2022/04/20 00:00:00","712"
"mpumalanga","Public Health","2022/02/08 00:00:00","3389"
"mpumalanga","Public Health","2021/10/21 00:00:00","12026"
"limpopo","Public Health","2021/10/13 00:00:00","24173"
"north west","Public Health","2022/05/12 00:00:00","2919"
"free state","Private Health","2022/08/18 00:00:00","14"
"free state","Public Health","2022/07/14 00:00:00","1101"
"mpumalanga","Private Health","2021/11/13 00:00:00","577"
"mpumalanga","Public Health","2021/10/09 00:00:00","2703"
"eastern cape","Public Health","2021/05/28 00:00:00","4381"
"eastern cape","Public Health","2022/08/30 00:00:00","1795"
"limpopo","Private Health","2021/05/31 00:00:00","658"
"kwazulu-natal","Private Health","2022/01/26 00:00:00","3067"
"gauteng","Public Health","2021/02/22 00:00:00","1594"
"limpopo","Public Health","2021/12/30 00:00:00","4322"
"free state","Public Health","2021/05/12 00:00:00","1081"
"mpumalanga","Private Health","2021/06/18 00:00:00","268"
"kwazulu-natal","Public Health","2022/10/06 00:00:00","729"
"kwazulu-natal","Public Health","2022/05/03 00:00:00","6852"
"mpumalanga","Private Health","2021/12/23 00:00:00","779"
"kwazulu-natal","Private Health","2022/06/29 00:00:00","423"
"western cape","Private Health","2022/01/19 00:00:00","4827"
"mpumalanga","Public Health","2021/12/21 00:00:00","3537"
"mpumalanga","Public Health","2022/01/12 00:00:00","3322"
"kwazulu-natal","Private Health","2022/02/15 00:00:00","1949"
"northern cape","Public Health","2021/06/04 00:00:00","353"
"northern cape","Private Health","2021/05/27 00:00:00","30"
"gauteng","Public Health","2022/03/13 00:00:00","1180"
"north west","Private Health","2022/03/15 00:00:00","1182"
"western cape","Public Health","2021/09/11 00:00:00","4700"
"eastern cape","Private Health","2022/09/25 00:00:00","1"
"limpopo","Private Health","2022/08/14 00:00:00","5"
"free state","Private Health","2021/10/29 00:00:00","3257"
"mpumalanga","Private Health","2022/06/04 00:00:00","72"
"free state","Private Health","2021/12/01 00:00:00","2523"
"gauteng","Private Health","2022/04/19 00:00:00","5374"
"northern cape","Public Health","2022/08/08 00:00:00","55"
"eastern cape","Public Health","2021/08/23 00:00:00","31179"
"western cape","Private Health","2022/04/18 00:00:00","98"
"kwazulu-natal","Public Health","2021/05/03 00:00:00","888"
"western cape","Public Health","2021/11/10 00:00:00","14156"
"northern cape","Private Health","2022/02/02 00:00:00","337"
"north west","Public Health","2022/05/07 00:00:00","950"
"kwazulu-natal","Public Health","2021/09/17 00:00:00","20738"
"north west","Private Health","2022/06/02 00:00:00","281"
"free state","Public Health","2021/07/13 00:00:00","8849"
"north west","Public Health","2022/02/11 00:00:00","3642"
"northern cape","Public Health","2022/08/16 00:00:00","198"
"gauteng","Private Health","2022/06/14 00:00:00","2144"
"gauteng","Public Health","2021/05/08 00:00:00","1"
"western cape","Private Health","2021/09/05 00:00:00","689"
"north west","Private Health","2022/06/09 00:00:00","310"
"gauteng","Public Health","2021/11/02 00:00:00","31693"
"mpumalanga","Public Health","2022/02/13 00:00:00","212"
"gauteng","Public Health","2021/05/20 00:00:00","8593"
"limpopo","Public Health","2021/10/26 00:00:00","18197"
"kwazulu-natal","Public Health","2022/04/23 00:00:00","1098"
"gauteng","Public Health","2022/03/03 00:00:00","21048"
"gauteng","Public Health","2022/05/04 00:00:00","8819"
"kwazulu-natal","Public Health","2022/02/16 00:00:00","11775"
"mpumalanga","Public Health","2021/06/13 00:00:00","17"
"kwazulu-natal","Public Health","2022/07/30 00:00:00","259"
"western cape","Private Health","2021/05/07 00:00:00","938"
"northern cape","Public Health","2021/10/06 00:00:00","3636"
"northern cape","Public Health","2021/12/24 00:00:00","53"
"free state","Public Health","2021/06/22 00:00:00","4073"
"limpopo","Public Health","2021/03/05 00:00:00","432"
"eastern cape","Private Health","2022/06/08 00:00:00","423"
"limpopo","Private Health","2022/07/20 00:00:00","251"
"gauteng","Private Health","2022/04/15 00:00:00","351"
"mpumalanga","Public Health","2022/05/04 00:00:00","4086"
"north west","Private Health","2022/09/22 00:00:00","31"
"free state","Public Health","2021/10/16 00:00:00","1990"
"eastern cape","Public Health","2021/11/13 00:00:00","6489"
"north west","Public Health","2022/03/15 00:00:00","4773"
"northern cape","Private Health","2021/03/02 00:00:00","18"
"gauteng","Public Health","2021/08/21 00:00:00","10426"
"eastern cape","Public Health","2022/04/12 00:00:00","6068"
"free state","Private Health","2021/05/17 00:00:00","6"
"western cape","Public Health","2021/10/05 00:00:00","23342"
"free state","Private Health","2022/09/26 00:00:00","77"
"gauteng","Public Health","2022/03/28 00:00:00","12646"
"western cape","Private Health","2022/04/15 00:00:00","27"
"kwazulu-natal","Private Health","2021/08/19 00:00:00","8345"
"north west","Private Health","2021/05/24 00:00:00","21"
"mpumalanga","Private Health","2022/09/22 00:00:00","4"
"free state","Private Health","2022/03/02 00:00:00","1095"
"limpopo","Private Health","2021/10/14 00:00:00","4264"
"north west","Public Health","2021/11/23 00:00:00","5754"
"eastern cape","Private Health","2022/04/25 00:00:00","807"
"free state","Private Health","2022/08/26 00:00:00","6"
