"province","health_sector","visit_date","total_number_vaccines_administered"
"northern cape","Private Health","2021/12/27 00:00:00","8"
"western cape","Public Health","2021/10/03 00:00:00","5091"
"free state","Private Health","2021/08/22 00:00:00","23"
"mpumalanga","Private Health","2021/11/23 00:00:00","1530"
"limpopo","Private Health","2021/05/23 00:00:00","1"
"limpopo","Private Health","2021/07/24 00:00:00","1015"
"limpopo","Public Health","2021/05/24 00:00:00","4688"
"limpopo","Public Health","2021/10/06 00:00:00","18197"
"eastern cape","Private Health","2021/12/19 00:00:00","23"
"free state","Private Health","2021/08/03 00:00:00","2111"
"limpopo","Public Health","2022/03/10 00:00:00","6649"
"mpumalanga","Public Health","2021/09/27 00:00:00","8080"
"free state","Private Health","2021/10/08 00:00:00","3323"
"mpumalanga","Private Health","2021/06/03 00:00:00","249"
"gauteng","Private Health","2021/09/04 00:00:00","10050"
"free state","Public Health","2021/08/25 00:00:00","11818"
"mpumalanga","Public Health","2022/02/01 00:00:00","3605"
"limpopo","Private Health","2021/11/13 00:00:00","1028"
"western cape","Private Health","2021/10/28 00:00:00","9548"
"limpopo","Public Health","2021/09/20 00:00:00","13048"
"western cape","Public Health","2021/07/21 00:00:00","25230"
"free state","Public Health","2021/09/18 00:00:00","1840"
"kwazulu-natal","Private Health","2021/12/24 00:00:00","941"
"northern cape","Public Health","2021/10/15 00:00:00","3457"
"western cape","Public Health","2022/01/21 00:00:00","8087"
"gauteng","Private Health","2021/05/12 00:00:00","4438"
"western cape","Public Health","2021/03/08 00:00:00","210"
"eastern cape","Private Health","2022/03/12 00:00:00","584"
"kwazulu-natal","Private Health","2022/01/05 00:00:00","3158"
"western cape","Public Health","2022/03/17 00:00:00","8230"
"limpopo","Public Health","2021/12/16 00:00:00","2881"
"gauteng","Public Health","2021/12/02 00:00:00","27445"
"free state","Public Health","2021/11/13 00:00:00","5027"
"limpopo","Public Health","2021/03/21 00:00:00","1"
"western cape","Public Health","2021/05/12 00:00:00","3660"
"limpopo","Private Health","2021/12/03 00:00:00","2705"
"mpumalanga","Public Health","2021/11/26 00:00:00","4305"
"mpumalanga","Private Health","2021/07/18 00:00:00","68"
"limpopo","Private Health","2022/04/18 00:00:00","42"
"western cape","Private Health","2021/12/29 00:00:00","2982"
"free state","Public Health","2021/12/27 00:00:00","2"
"limpopo","Private Health","2021/08/08 00:00:00","19"
"eastern cape","Public Health","2021/05/31 00:00:00","5007"
"north west","Public Health","2021/07/30 00:00:00","7937"
"kwazulu-natal","Public Health","2021/08/05 00:00:00","22324"
"limpopo","Public Health","2021/09/27 00:00:00","12035"
"western cape","Public Health","2022/03/03 00:00:00","9798"
"western cape","Public Health","2022/04/15 00:00:00","21"
"western cape","Private Health","2021/10/27 00:00:00","9588"
"northern cape","Private Health","2021/06/10 00:00:00","77"
"north west","Private Health","2021/06/12 00:00:00","26"
"western cape","Public Health","2022/04/01 00:00:00","4914"
"western cape","Public Health","2022/04/04 00:00:00","3397"
"north west","Private Health","2021/12/10 00:00:00","2079"
"kwazulu-natal","Public Health","2022/01/07 00:00:00","10553"
"western cape","Public Health","2022/02/11 00:00:00","5725"
"eastern cape","Public Health","2021/11/17 00:00:00","14037"
"free state","Public Health","2021/06/28 00:00:00","4298"
"western cape","Private Health","2021/08/20 00:00:00","18740"
"mpumalanga","Private Health","2021/09/10 00:00:00","4363"
"limpopo","Public Health","2021/11/11 00:00:00","10288"
"northern cape","Public Health","2022/03/19 00:00:00","50"
"gauteng","Public Health","2021/08/27 00:00:00","42023"
"mpumalanga","Public Health","2021/04/14 00:00:00","1"
"gauteng","Private Health","2022/01/14 00:00:00","15222"
"eastern cape","Private Health","2021/04/28 00:00:00","256"
"free state","Public Health","2021/05/18 00:00:00","364"
"north west","Public Health","2022/04/24 00:00:00","847"
"western cape","Private Health","2021/08/22 00:00:00","2022"
"eastern cape","Public Health","2021/12/30 00:00:00","1672"
"mpumalanga","Private Health","2021/08/26 00:00:00","4110"
"kwazulu-natal","Public Health","2021/07/23 00:00:00","39507"
"northern cape","Public Health","2021/03/09 00:00:00","32"
"kwazulu-natal","Public Health","2021/11/03 00:00:00","16377"
"kwazulu-natal","Private Health","2021/11/24 00:00:00","4403"
"kwazulu-natal","Private Health","2022/03/21 00:00:00","640"
"eastern cape","Private Health","2021/10/17 00:00:00","11"
"eastern cape","Private Health","2022/04/03 00:00:00","6"
"eastern cape","Private Health","2022/01/18 00:00:00","2061"
"western cape","Private Health","2021/05/26 00:00:00","469"
"free state","Private Health","2021/09/13 00:00:00","3209"
"mpumalanga","Public Health","2022/04/06 00:00:00","4568"
"free state","Public Health","2022/03/14 00:00:00","4910"
"northern cape","Private Health","2022/03/03 00:00:00","558"
"mpumalanga","Private Health","2022/03/05 00:00:00","357"
"north west","Private Health","2021/06/05 00:00:00","14"
"kwazulu-natal","Private Health","2021/02/26 00:00:00","515"
"northern cape","Public Health","2021/03/05 00:00:00","162"
"free state","Private Health","2021/11/23 00:00:00","1614"
"limpopo","Public Health","2022/03/07 00:00:00","6675"
"limpopo","Private Health","2021/08/28 00:00:00","698"
"northern cape","Private Health","2022/04/26 00:00:00","253"
"limpopo","Public Health","2021/12/12 00:00:00","42"
"mpumalanga","Private Health","2022/02/21 00:00:00","905"
"north west","Private Health","2021/07/21 00:00:00","2331"
"north west","Public Health","2021/12/11 00:00:00","2751"
"western cape","Private Health","2021/12/26 00:00:00","9"
"north west","Private Health","2021/12/30 00:00:00","628"
"northern cape","Public Health","2022/01/10 00:00:00","980"
"northern cape","Private Health","2021/12/10 00:00:00","728"
"western cape","Public Health","2021/06/21 00:00:00","7430"
"north west","Public Health","2021/03/03 00:00:00","260"
"eastern cape","Private Health","2021/10/14 00:00:00","3457"
"gauteng","Public Health","2021/08/28 00:00:00","11742"
"limpopo","Public Health","2021/04/06 00:00:00","7"
"northern cape","Private Health","2021/06/29 00:00:00","208"
"mpumalanga","Public Health","2022/03/09 00:00:00","5871"
"limpopo","Public Health","2021/05/29 00:00:00","1"
"mpumalanga","Private Health","2021/08/25 00:00:00","3791"
"north west","Public Health","2021/09/02 00:00:00","9098"
"eastern cape","Public Health","2021/04/11 00:00:00","1"
"mpumalanga","Private Health","2021/10/23 00:00:00","368"
"kwazulu-natal","Private Health","2021/09/20 00:00:00","5987"
"kwazulu-natal","Private Health","2021/03/11 00:00:00","666"
"free state","Private Health","2021/06/09 00:00:00","154"
"kwazulu-natal","Public Health","2021/10/18 00:00:00","16624"
"northern cape","Private Health","2022/03/17 00:00:00","364"
"gauteng","Public Health","2021/07/29 00:00:00","35915"
"north west","Public Health","2021/08/24 00:00:00","9933"
"kwazulu-natal","Public Health","2022/04/25 00:00:00","6793"
"northern cape","Private Health","2021/10/04 00:00:00","995"
"eastern cape","Private Health","2021/02/27 00:00:00","176"
"gauteng","Private Health","2021/07/19 00:00:00","28771"
"gauteng","Private Health","2021/02/19 00:00:00","15"
"free state","Public Health","2022/04/19 00:00:00","3151"
"mpumalanga","Public Health","2021/09/05 00:00:00","382"
"north west","Private Health","2022/03/25 00:00:00","1329"
"eastern cape","Private Health","2021/03/05 00:00:00","346"
"gauteng","Public Health","2021/03/08 00:00:00","1522"
"eastern cape","Public Health","2021/05/26 00:00:00","6399"
"eastern cape","Private Health","2021/07/24 00:00:00","939"
"limpopo","Public Health","2021/02/20 00:00:00","429"
"western cape","Private Health","2021/06/26 00:00:00","179"
"gauteng","Private Health","2022/04/04 00:00:00","7664"
"kwazulu-natal","Private Health","2022/03/17 00:00:00","2177"
"free state","Public Health","2022/02/07 00:00:00","3924"
"northern cape","Private Health","2021/08/07 00:00:00","36"
"limpopo","Public Health","2022/02/07 00:00:00","5051"
"gauteng","Private Health","2021/05/19 00:00:00","2705"
"kwazulu-natal","Private Health","2021/11/12 00:00:00","6570"
"limpopo","Public Health","2021/12/08 00:00:00","12738"
"gauteng","Public Health","2021/04/03 00:00:00","6"
"western cape","Public Health","2022/02/24 00:00:00","7213"
"eastern cape","Public Health","2021/05/23 00:00:00","212"
"free state","Public Health","2021/09/23 00:00:00","10546"
"eastern cape","Private Health","2021/09/16 00:00:00","4525"
"mpumalanga","Private Health","2021/06/10 00:00:00","165"
"kwazulu-natal","Private Health","2021/03/09 00:00:00","612"
"gauteng","Public Health","2021/04/10 00:00:00","4"
"limpopo","Public Health","2022/04/08 00:00:00","3932"
"gauteng","Private Health","2021/03/04 00:00:00","707"
"eastern cape","Private Health","2021/06/03 00:00:00","869"
"northern cape","Public Health","2021/05/10 00:00:00","208"
"kwazulu-natal","Private Health","2021/12/27 00:00:00","154"
"western cape","Public Health","2022/03/31 00:00:00","6227"
"gauteng","Private Health","2021/08/03 00:00:00","22001"
"gauteng","Public Health","2021/04/28 00:00:00","510"
"mpumalanga","Public Health","2022/05/02 00:00:00","82"
"eastern cape","Public Health","2021/05/22 00:00:00","161"
"kwazulu-natal","Public Health","2021/11/20 00:00:00","5267"
"western cape","Public Health","2022/04/02 00:00:00","142"
"gauteng","Public Health","2022/03/17 00:00:00","11683"
"north west","Private Health","2022/04/07 00:00:00","820"
"northern cape","Private Health","2021/06/21 00:00:00","138"
"free state","Public Health","2022/03/26 00:00:00","301"
"free state","Private Health","2021/09/06 00:00:00","2973"
"mpumalanga","Private Health","2021/10/02 00:00:00","1080"
"north west","Public Health","2021/10/22 00:00:00","9569"
"free state","Public Health","2021/06/20 00:00:00","96"
"eastern cape","Private Health","2022/04/19 00:00:00","796"
"mpumalanga","Private Health","2022/02/10 00:00:00","573"
"kwazulu-natal","Private Health","2022/01/19 00:00:00","2780"
"limpopo","Public Health","2022/02/05 00:00:00","276"
"free state","Public Health","2021/08/17 00:00:00","7135"
"free state","Private Health","2021/08/06 00:00:00","1917"
"kwazulu-natal","Public Health","2021/12/22 00:00:00","6054"
"mpumalanga","Public Health","2021/07/02 00:00:00","5703"
"western cape","Public Health","2021/10/19 00:00:00","21255"
"kwazulu-natal","Private Health","2021/11/13 00:00:00","2975"
"north west","Private Health","2021/10/15 00:00:00","3693"
"western cape","Private Health","2021/11/18 00:00:00","6818"
"gauteng","Public Health","2021/05/25 00:00:00","11340"
"eastern cape","Public Health","2021/05/13 00:00:00","2729"
"free state","Public Health","2022/01/16 00:00:00","4"
"northern cape","Public Health","2021/06/03 00:00:00","398"
"western cape","Public Health","2021/02/22 00:00:00","928"
"kwazulu-natal","Public Health","2021/08/13 00:00:00","15437"
"kwazulu-natal","Public Health","2021/05/18 00:00:00","15348"
"limpopo","Public Health","2021/08/16 00:00:00","12346"
"kwazulu-natal","Public Health","2021/03/09 00:00:00","2136"
"northern cape","Public Health","2021/09/19 00:00:00","187"
"western cape","Public Health","2021/05/22 00:00:00","165"
"mpumalanga","Private Health","2021/10/07 00:00:00","3336"
"eastern cape","Private Health","2021/10/02 00:00:00","1525"
"mpumalanga","Public Health","2021/12/29 00:00:00","3092"
"eastern cape","Public Health","2022/04/19 00:00:00","4716"
"kwazulu-natal","Public Health","2021/09/02 00:00:00","29711"
"northern cape","Public Health","2022/01/26 00:00:00","837"
"kwazulu-natal","Private Health","2021/07/27 00:00:00","6926"
"free state","Private Health","2021/10/03 00:00:00","171"
"kwazulu-natal","Public Health","2021/07/11 00:00:00","2640"
"western cape","Private Health","2021/12/15 00:00:00","5586"
"northern cape","Public Health","2021/05/21 00:00:00","360"
"mpumalanga","Private Health","2021/12/11 00:00:00","355"
"kwazulu-natal","Private Health","2021/06/30 00:00:00","3257"
"free state","Public Health","2022/01/10 00:00:00","5292"
"mpumalanga","Private Health","2022/02/11 00:00:00","659"
"mpumalanga","Public Health","2022/04/17 00:00:00","47"
"mpumalanga","Private Health","2022/02/03 00:00:00","765"
"north west","Private Health","2021/11/07 00:00:00","84"
"western cape","Public Health","2021/05/06 00:00:00","1858"
"limpopo","Private Health","2021/10/09 00:00:00","693"
"northern cape","Public Health","2021/10/21 00:00:00","4729"
"gauteng","Public Health","2021/12/15 00:00:00","20252"
"western cape","Public Health","2021/03/11 00:00:00","1197"
"north west","Private Health","2021/10/19 00:00:00","2974"
"gauteng","Private Health","2021/03/09 00:00:00","982"
"western cape","Private Health","2021/06/17 00:00:00","4038"
"mpumalanga","Public Health","2022/01/11 00:00:00","4636"
"limpopo","Private Health","2021/09/12 00:00:00","4"
"eastern cape","Public Health","2022/01/20 00:00:00","5338"
"northern cape","Public Health","2021/06/23 00:00:00","1535"
"kwazulu-natal","Private Health","2022/04/20 00:00:00","1056"
"mpumalanga","Public Health","2021/10/05 00:00:00","8957"
"free state","Private Health","2021/09/10 00:00:00","3375"
"north west","Private Health","2021/09/09 00:00:00","5033"
"limpopo","Public Health","2021/12/01 00:00:00","16051"
"gauteng","Public Health","2021/07/06 00:00:00","22569"
"eastern cape","Public Health","2021/10/17 00:00:00","1790"
"limpopo","Private Health","2022/03/26 00:00:00","371"
"northern cape","Public Health","2021/11/02 00:00:00","2914"
"mpumalanga","Private Health","2022/04/02 00:00:00","229"
"western cape","Private Health","2022/01/13 00:00:00","4852"
"northern cape","Public Health","2022/03/31 00:00:00","930"
"limpopo","Public Health","2021/09/18 00:00:00","503"
"mpumalanga","Public Health","2022/02/04 00:00:00","3621"
"free state","Public Health","2021/12/18 00:00:00","187"
"gauteng","Public Health","2021/03/24 00:00:00","1645"
"limpopo","Private Health","2022/03/03 00:00:00","2094"
"gauteng","Public Health","2021/06/20 00:00:00","124"
"limpopo","Public Health","2021/06/03 00:00:00","7842"
"free state","Private Health","2022/04/02 00:00:00","128"
"gauteng","Private Health","2022/02/06 00:00:00","616"
"mpumalanga","Private Health","2021/06/27 00:00:00","2"
"limpopo","Private Health","2021/09/02 00:00:00","4916"
"mpumalanga","Public Health","2022/03/13 00:00:00","344"
"northern cape","Public Health","2021/08/30 00:00:00","4190"
"eastern cape","Private Health","2022/01/27 00:00:00","1558"
"gauteng","Public Health","2022/05/08 00:00:00","264"
"limpopo","Public Health","2021/05/23 00:00:00","822"
"western cape","Public Health","2021/09/04 00:00:00","5580"
"eastern cape","Public Health","2022/02/27 00:00:00","136"
"north west","Private Health","2021/06/27 00:00:00","1"
"kwazulu-natal","Private Health","2022/03/16 00:00:00","2335"
"north west","Public Health","2021/08/30 00:00:00","10005"
"gauteng","Public Health","2021/03/15 00:00:00","697"
"gauteng","Public Health","2021/08/02 00:00:00","33217"
"gauteng","Private Health","2021/07/26 00:00:00","23485"
"north west","Public Health","2021/03/25 00:00:00","731"
"limpopo","Private Health","2022/01/21 00:00:00","1786"
"north west","Public Health","2022/01/30 00:00:00","532"
"free state","Private Health","2021/05/18 00:00:00","1"
"mpumalanga","Private Health","2021/06/22 00:00:00","339"
"kwazulu-natal","Public Health","2022/03/18 00:00:00","10351"
"western cape","Public Health","2021/11/14 00:00:00","2324"
"mpumalanga","Private Health","2021/03/17 00:00:00","212"
"limpopo","Public Health","2021/04/01 00:00:00","76"
"north west","Public Health","2021/04/08 00:00:00","144"
"eastern cape","Public Health","2022/01/15 00:00:00","207"
"eastern cape","Public Health","2021/08/04 00:00:00","21561"
"limpopo","Private Health","2021/07/25 00:00:00","37"
"north west","Private Health","2021/06/28 00:00:00","339"
"mpumalanga","Private Health","2021/12/22 00:00:00","874"
"northern cape","Private Health","2022/02/11 00:00:00","406"
"limpopo","Private Health","2021/11/17 00:00:00","2391"
"eastern cape","Public Health","2021/03/18 00:00:00","1092"
"gauteng","Public Health","2021/10/16 00:00:00","8249"
"mpumalanga","Public Health","2021/12/16 00:00:00","403"
"kwazulu-natal","Public Health","2021/10/25 00:00:00","18310"
"free state","Private Health","2021/07/13 00:00:00","1511"
"western cape","Public Health","2021/03/26 00:00:00","1880"
"free state","Private Health","2021/12/29 00:00:00","852"
"kwazulu-natal","Private Health","2021/09/26 00:00:00","803"
"eastern cape","Private Health","2021/10/18 00:00:00","3119"
"kwazulu-natal","Private Health","2021/06/01 00:00:00","1286"
"north west","Private Health","2021/12/13 00:00:00","1408"
"eastern cape","Private Health","2021/07/14 00:00:00","3609"
"eastern cape","Private Health","2021/12/26 00:00:00","2"
"gauteng","Public Health","2021/09/04 00:00:00","8465"
"kwazulu-natal","Public Health","2022/03/30 00:00:00","9203"
"western cape","Public Health","2021/03/21 00:00:00","4"
"limpopo","Private Health","2022/01/31 00:00:00","1364"
"north west","Private Health","2021/10/04 00:00:00","4664"
"north west","Public Health","2022/03/31 00:00:00","3852"
"north west","Private Health","2021/08/14 00:00:00","1079"
"gauteng","Private Health","2022/04/03 00:00:00","335"
"north west","Public Health","2021/06/10 00:00:00","3270"
"limpopo","Private Health","2022/04/22 00:00:00","821"
"limpopo","Public Health","2021/09/16 00:00:00","18400"
"limpopo","Public Health","2021/12/04 00:00:00","7652"
"limpopo","Public Health","2022/03/25 00:00:00","5286"
"kwazulu-natal","Public Health","2021/10/15 00:00:00","21732"
"mpumalanga","Private Health","2021/09/17 00:00:00","3999"
"kwazulu-natal","Private Health","2021/10/21 00:00:00","5367"
"north west","Private Health","2022/03/27 00:00:00","6"
"north west","Public Health","2022/04/01 00:00:00","2608"
"limpopo","Public Health","2022/04/07 00:00:00","4652"
"kwazulu-natal","Private Health","2021/12/03 00:00:00","5990"
"kwazulu-natal","Private Health","2021/06/25 00:00:00","1208"
"limpopo","Private Health","2021/06/18 00:00:00","297"
"western cape","Private Health","2021/08/24 00:00:00","17101"
"free state","Private Health","2021/06/01 00:00:00","205"
"limpopo","Public Health","2021/05/27 00:00:00","7144"
"eastern cape","Private Health","2021/11/16 00:00:00","3025"
"free state","Public Health","2021/06/06 00:00:00","639"
"limpopo","Private Health","2021/12/02 00:00:00","2853"
"mpumalanga","Private Health","2021/03/10 00:00:00","265"
"northern cape","Private Health","2022/03/09 00:00:00","458"
"gauteng","Public Health","2021/03/21 00:00:00","15"
"eastern cape","Public Health","2021/05/29 00:00:00","13"
"western cape","Public Health","2021/05/25 00:00:00","6501"
"limpopo","Public Health","2022/01/18 00:00:00","6524"
"gauteng","Private Health","2021/09/15 00:00:00","32823"
"kwazulu-natal","Private Health","2022/02/14 00:00:00","1989"
"north west","Private Health","2022/03/24 00:00:00","1294"
"kwazulu-natal","Public Health","2022/03/08 00:00:00","14165"
"western cape","Public Health","2021/08/07 00:00:00","1638"
"gauteng","Private Health","2021/04/22 00:00:00","1"
"western cape","Private Health","2021/08/25 00:00:00","17144"
"gauteng","Public Health","2021/12/08 00:00:00","27110"
"free state","Public Health","2022/04/23 00:00:00","201"
"mpumalanga","Public Health","2021/12/15 00:00:00","4508"
"mpumalanga","Public Health","2022/01/20 00:00:00","4129"
"north west","Public Health","2021/09/11 00:00:00","5244"
"northern cape","Private Health","2021/10/09 00:00:00","216"
"kwazulu-natal","Public Health","2021/07/01 00:00:00","28112"
"limpopo","Private Health","2022/03/30 00:00:00","1731"
"northern cape","Public Health","2021/07/26 00:00:00","3958"
"free state","Private Health","2022/02/11 00:00:00","804"
"limpopo","Private Health","2022/03/19 00:00:00","423"
"mpumalanga","Public Health","2022/03/25 00:00:00","4208"
"kwazulu-natal","Public Health","2022/02/25 00:00:00","13864"
"gauteng","Private Health","2021/05/14 00:00:00","4951"
"northern cape","Private Health","2022/02/16 00:00:00","308"
"north west","Public Health","2021/02/20 00:00:00","541"
"mpumalanga","Public Health","2021/11/02 00:00:00","7515"
"western cape","Public Health","2021/09/08 00:00:00","29011"
"kwazulu-natal","Private Health","2021/09/08 00:00:00","8073"
"gauteng","Public Health","2022/04/20 00:00:00","8443"
"gauteng","Public Health","2022/01/24 00:00:00","14189"
"mpumalanga","Public Health","2021/08/08 00:00:00","224"
"free state","Public Health","2021/06/24 00:00:00","6517"
"gauteng","Private Health","2022/01/05 00:00:00","10783"
"gauteng","Private Health","2022/01/16 00:00:00","603"
"mpumalanga","Public Health","2022/03/29 00:00:00","5216"
"kwazulu-natal","Private Health","2022/01/08 00:00:00","1790"
"kwazulu-natal","Public Health","2021/07/16 00:00:00","10375"
"western cape","Public Health","2021/07/01 00:00:00","13069"
"northern cape","Public Health","2021/12/12 00:00:00","335"
"mpumalanga","Private Health","2022/04/28 00:00:00","538"
"limpopo","Public Health","2021/10/28 00:00:00","19688"
"north west","Public Health","2021/11/24 00:00:00","6237"
"western cape","Private Health","2021/03/04 00:00:00","275"
"north west","Public Health","2022/04/19 00:00:00","2662"
"northern cape","Private Health","2022/01/16 00:00:00","29"
"northern cape","Private Health","2022/03/14 00:00:00","328"
"northern cape","Private Health","2021/10/08 00:00:00","1602"
"eastern cape","Private Health","2022/05/02 00:00:00","53"
"eastern cape","Private Health","2021/05/14 00:00:00","198"
"limpopo","Public Health","2022/05/07 00:00:00","336"
"free state","Public Health","2022/03/23 00:00:00","4829"
"western cape","Public Health","2022/03/11 00:00:00","8983"
"mpumalanga","Public Health","2022/04/11 00:00:00","4730"
"northern cape","Private Health","2022/04/21 00:00:00","175"
"northern cape","Public Health","2021/06/22 00:00:00","1354"
"western cape","Private Health","2021/11/05 00:00:00","8467"
"gauteng","Public Health","2021/05/16 00:00:00","1"
"kwazulu-natal","Public Health","2022/01/04 00:00:00","8856"
"kwazulu-natal","Public Health","2021/12/09 00:00:00","12497"
"western cape","Public Health","2021/10/23 00:00:00","5340"
"limpopo","Public Health","2021/06/20 00:00:00","170"
"western cape","Public Health","2022/01/29 00:00:00","739"
"mpumalanga","Public Health","2021/09/15 00:00:00","13687"
"gauteng","Private Health","2022/04/12 00:00:00","5743"
"kwazulu-natal","Private Health","2021/07/15 00:00:00","317"
"kwazulu-natal","Public Health","2021/11/29 00:00:00","17143"
"eastern cape","Private Health","2021/03/01 00:00:00","4"
"kwazulu-natal","Private Health","2022/01/17 00:00:00","3847"
"northern cape","Private Health","2021/07/02 00:00:00","160"
"western cape","Private Health","2021/07/07 00:00:00","9625"
"eastern cape","Private Health","2021/08/15 00:00:00","16"
"eastern cape","Private Health","2022/03/08 00:00:00","1978"
"free state","Public Health","2021/03/19 00:00:00","631"
"eastern cape","Private Health","2021/11/15 00:00:00","2881"
"eastern cape","Private Health","2022/02/07 00:00:00","1329"
"free state","Private Health","2022/04/01 00:00:00","1043"
"western cape","Private Health","2021/10/31 00:00:00","189"
"kwazulu-natal","Public Health","2021/02/17 00:00:00","49"
"mpumalanga","Private Health","2021/10/16 00:00:00","325"
"northern cape","Private Health","2022/01/07 00:00:00","436"
"kwazulu-natal","Public Health","2021/07/24 00:00:00","11227"
"north west","Public Health","2021/05/10 00:00:00","269"
"mpumalanga","Private Health","2022/02/07 00:00:00","631"
"kwazulu-natal","Public Health","2021/12/06 00:00:00","13642"
"north west","Private Health","2021/08/07 00:00:00","1239"
"gauteng","Private Health","2021/06/23 00:00:00","4714"
"kwazulu-natal","Private Health","2021/05/10 00:00:00","1399"
"gauteng","Private Health","2021/10/06 00:00:00","30688"
"limpopo","Private Health","2022/02/25 00:00:00","1539"
"kwazulu-natal","Public Health","2021/09/20 00:00:00","15178"
"mpumalanga","Public Health","2021/07/01 00:00:00","5471"
"mpumalanga","Private Health","2021/09/29 00:00:00","2354"
"eastern cape","Public Health","2021/05/06 00:00:00","1705"
"northern cape","Private Health","2021/12/18 00:00:00","120"
"free state","Public Health","2021/04/09 00:00:00","249"
"northern cape","Private Health","2021/10/13 00:00:00","971"
"kwazulu-natal","Private Health","2021/07/31 00:00:00","2139"
"gauteng","Private Health","2021/11/20 00:00:00","6335"
"limpopo","Public Health","2022/04/30 00:00:00","211"
"limpopo","Private Health","2021/10/04 00:00:00","4437"
"gauteng","Public Health","2021/10/05 00:00:00","32250"
"limpopo","Public Health","2022/03/08 00:00:00","6762"
"eastern cape","Private Health","2021/11/08 00:00:00","2355"
"gauteng","Public Health","2021/05/24 00:00:00","9610"
"eastern cape","Public Health","2021/06/09 00:00:00","7712"
"western cape","Public Health","2021/11/21 00:00:00","339"
"kwazulu-natal","Private Health","2021/07/02 00:00:00","5129"
"kwazulu-natal","Public Health","2021/09/05 00:00:00","4570"
"gauteng","Private Health","2022/03/15 00:00:00","10274"
"limpopo","Public Health","2022/04/11 00:00:00","5005"
"northern cape","Public Health","2021/09/29 00:00:00","2371"
"gauteng","Public Health","2021/05/13 00:00:00","2454"
"gauteng","Public Health","2021/05/12 00:00:00","3169"
"gauteng","Public Health","2021/04/12 00:00:00","310"
"eastern cape","Public Health","2022/03/01 00:00:00","9095"
"eastern cape","Private Health","2021/11/23 00:00:00","2404"
"limpopo","Public Health","2021/04/26 00:00:00","1"
"northern cape","Private Health","2021/11/21 00:00:00","202"
"western cape","Public Health","2022/03/09 00:00:00","9413"
"northern cape","Public Health","2021/10/25 00:00:00","3153"
"north west","Private Health","2022/03/08 00:00:00","1122"
"north west","Private Health","2021/08/11 00:00:00","3505"
"kwazulu-natal","Private Health","2021/03/01 00:00:00","12"
"northern cape","Public Health","2022/03/07 00:00:00","944"
"limpopo","Public Health","2021/11/28 00:00:00","502"
"north west","Public Health","2021/12/08 00:00:00","7335"
"northern cape","Public Health","2021/06/28 00:00:00","1658"
"mpumalanga","Public Health","2022/04/05 00:00:00","3870"
"western cape","Private Health","2021/09/10 00:00:00","16061"
"limpopo","Public Health","2021/06/13 00:00:00","63"
"kwazulu-natal","Public Health","2022/01/23 00:00:00","1026"
"eastern cape","Private Health","2022/01/08 00:00:00","292"
"free state","Public Health","2021/10/22 00:00:00","10208"
"kwazulu-natal","Public Health","2021/05/04 00:00:00","1710"
"limpopo","Public Health","2021/11/16 00:00:00","9572"
"kwazulu-natal","Private Health","2021/06/04 00:00:00","681"
"mpumalanga","Private Health","2021/11/01 00:00:00","209"
"northern cape","Private Health","2021/11/02 00:00:00","1110"
"kwazulu-natal","Private Health","2021/11/10 00:00:00","4095"
"eastern cape","Public Health","2021/03/11 00:00:00","427"
"eastern cape","Private Health","2021/11/12 00:00:00","3833"
"gauteng","Public Health","2022/04/26 00:00:00","10428"
"mpumalanga","Public Health","2021/12/08 00:00:00","6715"
"limpopo","Private Health","2022/02/13 00:00:00","42"
"limpopo","Private Health","2022/03/31 00:00:00","1652"
"mpumalanga","Public Health","2021/09/03 00:00:00","13801"
"gauteng","Private Health","2021/11/19 00:00:00","21239"
"kwazulu-natal","Private Health","2022/05/05 00:00:00","1096"
"north west","Private Health","2021/09/23 00:00:00","4278"
"kwazulu-natal","Private Health","2022/02/24 00:00:00","2538"
"limpopo","Private Health","2022/05/01 00:00:00","51"
"kwazulu-natal","Private Health","2022/02/03 00:00:00","2102"
"eastern cape","Private Health","2022/03/03 00:00:00","2378"
"free state","Private Health","2021/06/14 00:00:00","319"
"limpopo","Public Health","2021/04/09 00:00:00","1"
"kwazulu-natal","Public Health","2021/12/16 00:00:00","2235"
"kwazulu-natal","Public Health","2021/09/26 00:00:00","2132"
"mpumalanga","Private Health","2022/04/23 00:00:00","210"
"mpumalanga","Private Health","2022/01/12 00:00:00","1044"
"eastern cape","Private Health","2022/01/20 00:00:00","1531"
"gauteng","Private Health","2021/06/07 00:00:00","9122"
"western cape","Public Health","2021/08/20 00:00:00","39005"
"free state","Private Health","2021/10/31 00:00:00","27"
"limpopo","Private Health","2021/08/24 00:00:00","4946"
"northern cape","Public Health","2021/08/31 00:00:00","4788"
"gauteng","Private Health","2021/11/18 00:00:00","17022"
"northern cape","Public Health","2022/01/21 00:00:00","727"
"mpumalanga","Public Health","2022/02/14 00:00:00","3368"
"limpopo","Public Health","2021/12/26 00:00:00","10"
"limpopo","Private Health","2021/12/12 00:00:00","31"
"northern cape","Private Health","2021/06/09 00:00:00","119"
"western cape","Private Health","2021/02/17 00:00:00","1"
"north west","Public Health","2021/11/12 00:00:00","7280"
"limpopo","Private Health","2021/12/14 00:00:00","2109"
"gauteng","Private Health","2022/04/18 00:00:00","579"
"eastern cape","Private Health","2021/07/18 00:00:00","33"
"mpumalanga","Public Health","2021/06/17 00:00:00","5556"
