"province","health_sector","visit_date","total_number_vaccines_administered"
"north west","Private Health","2022/03/28 00:00:00","1120"
"gauteng","Public Health","2021/11/19 00:00:00","21730"
"limpopo","Private Health","2021/12/31 00:00:00","763"
"western cape","Public Health","2021/09/09 00:00:00","28354"
"kwazulu-natal","Public Health","2022/01/08 00:00:00","2370"
"mpumalanga","Public Health","2022/04/07 00:00:00","5536"
"mpumalanga","Public Health","2021/06/22 00:00:00","4125"
"eastern cape","Private Health","2022/03/01 00:00:00","2002"
"western cape","Private Health","2022/01/25 00:00:00","4790"
"western cape","Private Health","2021/03/20 00:00:00","1"
"kwazulu-natal","Public Health","2021/07/25 00:00:00","9499"
"western cape","Private Health","2022/03/11 00:00:00","5127"
"north west","Public Health","2021/05/29 00:00:00","312"
"mpumalanga","Public Health","2022/05/07 00:00:00","426"
"gauteng","Public Health","2021/03/18 00:00:00","2014"
"mpumalanga","Private Health","2021/09/05 00:00:00","51"
"eastern cape","Private Health","2021/07/23 00:00:00","4480"
"mpumalanga","Private Health","2022/05/06 00:00:00","433"
"northern cape","Private Health","2021/05/22 00:00:00","1"
"kwazulu-natal","Public Health","2022/04/13 00:00:00","6628"
"northern cape","Private Health","2021/09/08 00:00:00","945"
"gauteng","Public Health","2021/12/13 00:00:00","16748"
"kwazulu-natal","Private Health","2021/03/04 00:00:00","650"
"northern cape","Public Health","2021/03/25 00:00:00","58"
"eastern cape","Private Health","2021/08/25 00:00:00","5983"
"gauteng","Private Health","2022/04/17 00:00:00","148"
"free state","Public Health","2021/03/18 00:00:00","411"
"limpopo","Public Health","2021/04/29 00:00:00","527"
"kwazulu-natal","Private Health","2022/01/11 00:00:00","4161"
"mpumalanga","Public Health","2022/01/17 00:00:00","3069"
"western cape","Public Health","2021/07/23 00:00:00","26663"
"kwazulu-natal","Private Health","2021/05/27 00:00:00","983"
"eastern cape","Public Health","2021/12/18 00:00:00","268"
"northern cape","Private Health","2021/08/08 00:00:00","2"
"free state","Private Health","2021/12/19 00:00:00","21"
"north west","Public Health","2021/07/21 00:00:00","10979"
"limpopo","Public Health","2021/11/03 00:00:00","13620"
"north west","Public Health","2021/08/18 00:00:00","6775"
"eastern cape","Public Health","2022/02/03 00:00:00","5922"
"mpumalanga","Private Health","2021/07/04 00:00:00","33"
"mpumalanga","Private Health","2021/11/27 00:00:00","328"
"north west","Private Health","2022/04/08 00:00:00","1022"
"gauteng","Private Health","2021/07/28 00:00:00","23521"
"north west","Private Health","2021/11/03 00:00:00","2665"
"mpumalanga","Private Health","2021/08/12 00:00:00","2252"
"limpopo","Private Health","2021/07/21 00:00:00","3045"
"northern cape","Private Health","2021/11/25 00:00:00","610"
"mpumalanga","Public Health","2021/08/19 00:00:00","8035"
"northern cape","Private Health","2022/01/24 00:00:00","430"
"limpopo","Public Health","2021/10/30 00:00:00","59"
"mpumalanga","Public Health","2021/06/07 00:00:00","4159"
"limpopo","Public Health","2021/12/18 00:00:00","135"
"mpumalanga","Public Health","2021/11/30 00:00:00","8635"
"limpopo","Private Health","2022/05/16 00:00:00","610"
"northern cape","Public Health","2022/01/01 00:00:00","50"
"western cape","Private Health","2022/01/24 00:00:00","5228"
"limpopo","Private Health","2021/12/16 00:00:00","299"
"mpumalanga","Public Health","2021/05/24 00:00:00","2453"
"north west","Private Health","2021/11/21 00:00:00","5"
"western cape","Public Health","2022/01/09 00:00:00","12"
"limpopo","Public Health","2022/01/02 00:00:00","11"
"gauteng","Public Health","2022/04/18 00:00:00","809"
"free state","Public Health","2021/02/22 00:00:00","722"
"mpumalanga","Public Health","2021/08/23 00:00:00","11125"
"limpopo","Private Health","2021/08/15 00:00:00","11"
"eastern cape","Public Health","2021/06/02 00:00:00","1668"
"northern cape","Private Health","2021/09/21 00:00:00","955"
"north west","Public Health","2021/09/09 00:00:00","9705"
"northern cape","Private Health","2022/03/04 00:00:00","584"
"free state","Public Health","2021/11/03 00:00:00","10353"
"free state","Public Health","2021/12/17 00:00:00","2650"
"western cape","Public Health","2022/05/04 00:00:00","3331"
"northern cape","Public Health","2021/06/21 00:00:00","1190"
"north west","Public Health","2021/07/04 00:00:00","161"
"gauteng","Public Health","2022/01/02 00:00:00","165"
"mpumalanga","Private Health","2021/06/30 00:00:00","396"
"kwazulu-natal","Public Health","2021/11/05 00:00:00","12809"
"western cape","Public Health","2021/12/03 00:00:00","15185"
"kwazulu-natal","Private Health","2021/12/01 00:00:00","4822"
"western cape","Public Health","2021/12/23 00:00:00","3424"
"kwazulu-natal","Private Health","2021/12/12 00:00:00","574"
"kwazulu-natal","Public Health","2022/05/13 00:00:00","6147"
"eastern cape","Private Health","2021/05/28 00:00:00","504"
"northern cape","Private Health","2021/03/04 00:00:00","7"
"gauteng","Public Health","2021/05/27 00:00:00","15803"
"kwazulu-natal","Private Health","2021/08/02 00:00:00","8211"
"kwazulu-natal","Public Health","2021/11/19 00:00:00","13193"
"gauteng","Private Health","2022/01/02 00:00:00","205"
"kwazulu-natal","Private Health","2022/05/02 00:00:00","332"
"free state","Private Health","2022/01/31 00:00:00","931"
"western cape","Public Health","2022/03/22 00:00:00","6264"
"eastern cape","Public Health","2021/12/20 00:00:00","3142"
"gauteng","Public Health","2021/11/13 00:00:00","13457"
"mpumalanga","Public Health","2021/06/30 00:00:00","4385"
"western cape","Private Health","2022/02/15 00:00:00","3979"
"north west","Private Health","2022/05/10 00:00:00","766"
"kwazulu-natal","Private Health","2021/09/18 00:00:00","3463"
"mpumalanga","Private Health","2021/12/19 00:00:00","26"
"mpumalanga","Public Health","2021/09/19 00:00:00","67"
"free state","Public Health","2021/05/04 00:00:00","331"
"western cape","Public Health","2021/07/24 00:00:00","2750"
"western cape","Public Health","2022/04/12 00:00:00","3400"
"north west","Public Health","2022/04/03 00:00:00","590"
"eastern cape","Public Health","2021/09/22 00:00:00","20692"
"gauteng","Private Health","2021/10/28 00:00:00","22962"
"north west","Private Health","2022/01/24 00:00:00","1173"
"gauteng","Public Health","2021/07/15 00:00:00","27977"
"gauteng","Private Health","2021/09/14 00:00:00","33333"
"gauteng","Public Health","2021/08/06 00:00:00","25909"
"kwazulu-natal","Public Health","2021/08/11 00:00:00","20632"
"western cape","Public Health","2022/01/23 00:00:00","101"
"north west","Public Health","2021/08/25 00:00:00","9758"
"eastern cape","Public Health","2021/03/31 00:00:00","1393"
"free state","Private Health","2022/04/20 00:00:00","699"
"mpumalanga","Public Health","2022/02/08 00:00:00","3373"
"mpumalanga","Public Health","2021/10/21 00:00:00","12014"
"limpopo","Public Health","2021/10/13 00:00:00","24121"
"north west","Public Health","2022/05/12 00:00:00","2895"
"mpumalanga","Private Health","2021/11/13 00:00:00","573"
"mpumalanga","Public Health","2021/10/09 00:00:00","2694"
"eastern cape","Public Health","2021/05/28 00:00:00","4381"
"limpopo","Private Health","2021/05/31 00:00:00","658"
"kwazulu-natal","Private Health","2022/01/26 00:00:00","3049"
"gauteng","Public Health","2021/02/22 00:00:00","1593"
"limpopo","Public Health","2021/12/30 00:00:00","4322"
"free state","Public Health","2021/05/12 00:00:00","1081"
"mpumalanga","Private Health","2021/06/18 00:00:00","268"
"kwazulu-natal","Public Health","2022/05/03 00:00:00","6460"
"mpumalanga","Private Health","2021/12/23 00:00:00","774"
"western cape","Private Health","2022/01/19 00:00:00","4784"
"mpumalanga","Public Health","2021/12/21 00:00:00","3534"
"mpumalanga","Public Health","2022/01/12 00:00:00","3291"
"kwazulu-natal","Private Health","2022/02/15 00:00:00","1941"
"northern cape","Public Health","2021/06/04 00:00:00","353"
"northern cape","Private Health","2021/05/27 00:00:00","30"
"gauteng","Public Health","2022/03/13 00:00:00","1177"
"north west","Private Health","2022/03/15 00:00:00","1176"
"western cape","Public Health","2021/09/11 00:00:00","4699"
"free state","Private Health","2021/10/29 00:00:00","3240"
"free state","Private Health","2021/12/01 00:00:00","2510"
"gauteng","Private Health","2022/04/19 00:00:00","5348"
"eastern cape","Public Health","2021/08/23 00:00:00","31175"
"western cape","Private Health","2022/04/18 00:00:00","85"
"kwazulu-natal","Public Health","2021/05/03 00:00:00","888"
"western cape","Public Health","2021/11/10 00:00:00","14153"
"northern cape","Private Health","2022/02/02 00:00:00","332"
"north west","Public Health","2022/05/07 00:00:00","950"
"kwazulu-natal","Public Health","2021/09/17 00:00:00","20731"
"free state","Public Health","2021/07/13 00:00:00","8844"
"north west","Public Health","2022/02/11 00:00:00","3642"
"gauteng","Public Health","2021/05/08 00:00:00","1"
"western cape","Private Health","2021/09/05 00:00:00","685"
"gauteng","Public Health","2021/11/02 00:00:00","31679"
"mpumalanga","Public Health","2022/02/13 00:00:00","211"
"gauteng","Public Health","2021/05/20 00:00:00","8591"
"limpopo","Public Health","2021/10/26 00:00:00","18137"
"kwazulu-natal","Public Health","2022/04/23 00:00:00","1063"
"gauteng","Public Health","2022/03/03 00:00:00","20993"
"gauteng","Public Health","2022/05/04 00:00:00","8622"
"kwazulu-natal","Public Health","2022/02/16 00:00:00","11672"
"mpumalanga","Public Health","2021/06/13 00:00:00","14"
"western cape","Private Health","2021/05/07 00:00:00","937"
"northern cape","Public Health","2021/12/24 00:00:00","53"
"northern cape","Public Health","2021/10/06 00:00:00","3636"
"free state","Public Health","2021/06/22 00:00:00","4071"
"limpopo","Public Health","2021/03/05 00:00:00","432"
"gauteng","Private Health","2022/04/15 00:00:00","322"
"mpumalanga","Public Health","2022/05/04 00:00:00","3982"
"free state","Public Health","2021/10/16 00:00:00","1990"
"eastern cape","Public Health","2021/11/13 00:00:00","6489"
"north west","Public Health","2022/03/15 00:00:00","4762"
"northern cape","Private Health","2021/03/02 00:00:00","18"
"gauteng","Public Health","2021/08/21 00:00:00","10398"
"eastern cape","Public Health","2022/04/12 00:00:00","6060"
"free state","Private Health","2021/05/17 00:00:00","4"
"western cape","Public Health","2021/10/05 00:00:00","23338"
"gauteng","Public Health","2022/03/28 00:00:00","12598"
"western cape","Private Health","2022/04/15 00:00:00","19"
"kwazulu-natal","Private Health","2021/08/19 00:00:00","8335"
"north west","Private Health","2021/05/24 00:00:00","21"
"free state","Private Health","2022/03/02 00:00:00","1082"
"limpopo","Private Health","2021/10/14 00:00:00","4261"
"north west","Public Health","2021/11/23 00:00:00","5751"
"eastern cape","Private Health","2022/04/25 00:00:00","798"
"eastern cape","Public Health","2022/01/21 00:00:00","3971"
"mpumalanga","Private Health","2022/03/09 00:00:00","784"
"limpopo","Public Health","2021/09/22 00:00:00","15435"
"eastern cape","Public Health","2021/07/25 00:00:00","1022"
"north west","Private Health","2021/12/07 00:00:00","2182"
"gauteng","Public Health","2022/04/21 00:00:00","8128"
"kwazulu-natal","Private Health","2021/08/07 00:00:00","2548"
"northern cape","Public Health","2022/02/18 00:00:00","801"
"limpopo","Private Health","2021/09/08 00:00:00","5146"
"eastern cape","Public Health","2021/07/10 00:00:00","63"
"mpumalanga","Public Health","2021/10/26 00:00:00","10422"
"western cape","Public Health","2021/08/06 00:00:00","21773"
"kwazulu-natal","Public Health","2022/05/06 00:00:00","7307"
"eastern cape","Private Health","2021/07/28 00:00:00","4320"
"gauteng","Private Health","2022/04/01 00:00:00","11519"
"free state","Private Health","2021/06/29 00:00:00","393"
"eastern cape","Public Health","2021/12/26 00:00:00","19"
"limpopo","Private Health","2022/05/08 00:00:00","59"
"north west","Private Health","2021/08/18 00:00:00","4529"
"gauteng","Public Health","2021/05/29 00:00:00","879"
"gauteng","Public Health","2021/08/12 00:00:00","25799"
"mpumalanga","Public Health","2021/05/20 00:00:00","822"
"limpopo","Private Health","2022/04/29 00:00:00","1078"
"kwazulu-natal","Private Health","2021/08/23 00:00:00","10378"
"eastern cape","Public Health","2021/10/09 00:00:00","2886"
"gauteng","Public Health","2021/07/19 00:00:00","37507"
"mpumalanga","Private Health","2022/02/08 00:00:00","657"
"eastern cape","Private Health","2021/09/21 00:00:00","3463"
"western cape","Public Health","2021/11/02 00:00:00","18217"
"kwazulu-natal","Private Health","2021/07/21 00:00:00","5486"
"eastern cape","Public Health","2022/01/24 00:00:00","5318"
"limpopo","Private Health","2021/12/09 00:00:00","2358"
"limpopo","Public Health","2021/02/26 00:00:00","1043"
"northern cape","Public Health","2022/04/21 00:00:00","793"
"kwazulu-natal","Public Health","2021/06/14 00:00:00","11798"
"free state","Private Health","2022/02/27 00:00:00","2"
"western cape","Public Health","2022/04/20 00:00:00","3408"
"kwazulu-natal","Public Health","2021/10/19 00:00:00","18742"
"eastern cape","Private Health","2021/06/06 00:00:00","2"
"kwazulu-natal","Private Health","2021/11/30 00:00:00","5523"
"north west","Public Health","2022/02/13 00:00:00","817"
"eastern cape","Private Health","2021/12/22 00:00:00","1004"
"eastern cape","Public Health","2021/04/29 00:00:00","510"
"northern cape","Private Health","2022/01/21 00:00:00","470"
"mpumalanga","Private Health","2022/03/02 00:00:00","826"
"gauteng","Private Health","2021/10/29 00:00:00","29117"
"northern cape","Private Health","2021/11/11 00:00:00","827"
"north west","Private Health","2021/10/28 00:00:00","3154"
"kwazulu-natal","Public Health","2021/10/07 00:00:00","18559"
"north west","Public Health","2022/02/06 00:00:00","867"
"kwazulu-natal","Private Health","2021/10/20 00:00:00","5067"
"northern cape","Private Health","2021/07/11 00:00:00","14"
"mpumalanga","Public Health","2022/05/14 00:00:00","210"
"western cape","Public Health","2022/03/02 00:00:00","9549"
"mpumalanga","Private Health","2022/04/21 00:00:00","389"
"kwazulu-natal","Public Health","2022/02/12 00:00:00","1963"
"northern cape","Private Health","2021/07/25 00:00:00","28"
"limpopo","Private Health","2022/03/01 00:00:00","1869"
"kwazulu-natal","Public Health","2021/08/21 00:00:00","6929"
"limpopo","Private Health","2021/05/18 00:00:00","42"
"northern cape","Private Health","2021/06/15 00:00:00","139"
"gauteng","Public Health","2021/11/08 00:00:00","17567"
"kwazulu-natal","Private Health","2022/03/24 00:00:00","2490"
"eastern cape","Private Health","2021/03/25 00:00:00","353"
"gauteng","Public Health","2021/04/08 00:00:00","1306"
"northern cape","Public Health","2022/03/30 00:00:00","1007"
"free state","Public Health","2022/01/04 00:00:00","3356"
"eastern cape","Private Health","2021/11/17 00:00:00","2959"
"gauteng","Public Health","2021/02/17 00:00:00","123"
"northern cape","Private Health","2021/11/12 00:00:00","1112"
"kwazulu-natal","Public Health","2021/09/09 00:00:00","21152"
"kwazulu-natal","Private Health","2021/08/05 00:00:00","7627"
"free state","Private Health","2022/03/11 00:00:00","923"
"free state","Private Health","2022/04/21 00:00:00","653"
"kwazulu-natal","Private Health","2022/02/09 00:00:00","2219"
"eastern cape","Private Health","2021/09/08 00:00:00","5028"
"limpopo","Private Health","2021/03/11 00:00:00","2"
"kwazulu-natal","Public Health","2021/03/31 00:00:00","1239"
"limpopo","Public Health","2021/09/14 00:00:00","19713"
"northern cape","Public Health","2021/05/03 00:00:00","40"
"limpopo","Public Health","2021/12/02 00:00:00","15873"
"mpumalanga","Public Health","2021/07/08 00:00:00","7118"
"kwazulu-natal","Public Health","2021/08/27 00:00:00","22888"
"free state","Private Health","2021/12/26 00:00:00","1"
"gauteng","Private Health","2021/10/17 00:00:00","3442"
"free state","Public Health","2021/07/12 00:00:00","8354"
"north west","Public Health","2021/09/04 00:00:00","3798"
"eastern cape","Private Health","2021/03/03 00:00:00","128"
"north west","Private Health","2021/06/24 00:00:00","214"
"northern cape","Private Health","2022/05/13 00:00:00","202"
"eastern cape","Public Health","2021/11/20 00:00:00","1594"
"kwazulu-natal","Private Health","2021/06/02 00:00:00","1052"
"kwazulu-natal","Private Health","2021/03/24 00:00:00","899"
"kwazulu-natal","Private Health","2022/03/26 00:00:00","1808"
"kwazulu-natal","Private Health","2021/11/08 00:00:00","3519"
"eastern cape","Private Health","2021/04/30 00:00:00","121"
"north west","Public Health","2022/02/10 00:00:00","4202"
"gauteng","Private Health","2021/05/26 00:00:00","7207"
"mpumalanga","Public Health","2022/01/27 00:00:00","3471"
"western cape","Public Health","2021/02/19 00:00:00","560"
"kwazulu-natal","Private Health","2021/09/22 00:00:00","7347"
"eastern cape","Private Health","2021/02/23 00:00:00","119"
"mpumalanga","Private Health","2022/02/14 00:00:00","619"
"kwazulu-natal","Private Health","2021/12/17 00:00:00","3296"
"kwazulu-natal","Public Health","2021/10/16 00:00:00","7354"
"eastern cape","Public Health","2021/08/06 00:00:00","13818"
"western cape","Private Health","2021/05/01 00:00:00","159"
"northern cape","Private Health","2021/07/28 00:00:00","554"
"eastern cape","Public Health","2021/06/11 00:00:00","7462"
"kwazulu-natal","Public Health","2021/07/18 00:00:00","5320"
"limpopo","Public Health","2021/03/01 00:00:00","41"
"kwazulu-natal","Private Health","2022/02/28 00:00:00","3331"
"free state","Public Health","2022/03/01 00:00:00","6924"
"limpopo","Private Health","2021/12/01 00:00:00","2979"
"kwazulu-natal","Public Health","2021/03/08 00:00:00","1525"
"kwazulu-natal","Private Health","2021/11/18 00:00:00","4554"
"eastern cape","Public Health","2022/05/10 00:00:00","9450"
"northern cape","Public Health","2021/04/07 00:00:00","1"
"north west","Private Health","2022/05/13 00:00:00","1075"
"eastern cape","Public Health","2021/06/06 00:00:00","3"
"north west","Public Health","2021/08/21 00:00:00","5057"
"north west","Public Health","2021/07/31 00:00:00","2873"
"north west","Private Health","2021/05/19 00:00:00","1"
"mpumalanga","Private Health","2022/04/08 00:00:00","617"
"northern cape","Public Health","2021/11/23 00:00:00","2118"
"western cape","Private Health","2021/03/24 00:00:00","728"
"eastern cape","Public Health","2021/03/17 00:00:00","780"
"eastern cape","Private Health","2021/12/21 00:00:00","1205"
"kwazulu-natal","Private Health","2021/09/24 00:00:00","1321"
"north west","Public Health","2021/11/30 00:00:00","9256"
"free state","Public Health","2021/09/13 00:00:00","9713"
"north west","Public Health","2021/06/29 00:00:00","5844"
"mpumalanga","Private Health","2021/04/01 00:00:00","113"
"free state","Private Health","2021/09/26 00:00:00","18"
"gauteng","Private Health","2022/02/16 00:00:00","8135"
"gauteng","Private Health","2021/08/22 00:00:00","6864"
"kwazulu-natal","Private Health","2021/09/10 00:00:00","10165"
"free state","Public Health","2021/07/26 00:00:00","10493"
"kwazulu-natal","Public Health","2021/11/16 00:00:00","13684"
"eastern cape","Public Health","2021/02/25 00:00:00","859"
"kwazulu-natal","Public Health","2021/11/23 00:00:00","12599"
"north west","Public Health","2021/03/02 00:00:00","78"
"limpopo","Public Health","2022/01/22 00:00:00","623"
"mpumalanga","Public Health","2022/04/26 00:00:00","4784"
"kwazulu-natal","Public Health","2022/02/09 00:00:00","10191"
"eastern cape","Private Health","2021/06/25 00:00:00","1168"
"western cape","Public Health","2021/09/02 00:00:00","31100"
"eastern cape","Private Health","2022/01/13 00:00:00","2088"
"gauteng","Public Health","2022/05/10 00:00:00","8418"
"eastern cape","Public Health","2021/02/17 00:00:00","5"
"northern cape","Private Health","2021/03/06 00:00:00","16"
"north west","Private Health","2021/06/21 00:00:00","289"
"northern cape","Public Health","2021/08/09 00:00:00","1258"
"mpumalanga","Public Health","2022/03/14 00:00:00","5567"
"eastern cape","Private Health","2021/08/31 00:00:00","5737"
"limpopo","Private Health","2021/09/17 00:00:00","5147"
"north west","Private Health","2022/02/21 00:00:00","807"
"northern cape","Private Health","2022/04/02 00:00:00","71"
"eastern cape","Public Health","2021/04/12 00:00:00","760"
"gauteng","Public Health","2022/02/17 00:00:00","14793"
"northern cape","Public Health","2021/05/04 00:00:00","176"
"gauteng","Public Health","2021/09/03 00:00:00","36607"
"northern cape","Public Health","2021/06/26 00:00:00","120"
"northern cape","Private Health","2022/01/25 00:00:00","395"
"north west","Public Health","2022/02/07 00:00:00","2946"
"north west","Public Health","2021/08/22 00:00:00","1485"
"gauteng","Public Health","2021/10/14 00:00:00","33144"
"western cape","Public Health","2022/05/17 00:00:00","2950"
"eastern cape","Private Health","2022/04/23 00:00:00","274"
"kwazulu-natal","Public Health","2021/05/05 00:00:00","2056"
"mpumalanga","Public Health","2021/12/03 00:00:00","6778"
"western cape","Public Health","2021/05/18 00:00:00","1578"
"western cape","Public Health","2021/09/01 00:00:00","30045"
"eastern cape","Private Health","2022/03/26 00:00:00","502"
"western cape","Private Health","2022/02/07 00:00:00","4095"
"mpumalanga","Private Health","2022/02/19 00:00:00","455"
"limpopo","Private Health","2021/07/19 00:00:00","2348"
"western cape","Private Health","2022/05/01 00:00:00","27"
"gauteng","Private Health","2022/01/21 00:00:00","15033"
"eastern cape","Public Health","2021/02/23 00:00:00","694"
"limpopo","Private Health","2021/09/21 00:00:00","4936"
"kwazulu-natal","Private Health","2021/09/02 00:00:00","9697"
"mpumalanga","Private Health","2022/03/23 00:00:00","766"
"gauteng","Private Health","2021/11/02 00:00:00","20371"
"eastern cape","Private Health","2021/07/12 00:00:00","3645"
"northern cape","Private Health","2022/05/16 00:00:00","200"
"gauteng","Private Health","2022/01/22 00:00:00","5757"
"north west","Public Health","2022/05/17 00:00:00","2465"
"free state","Private Health","2021/08/19 00:00:00","2082"
"free state","Private Health","2021/11/16 00:00:00","1775"
"eastern cape","Private Health","2022/02/26 00:00:00","715"
"kwazulu-natal","Public Health","2021/03/05 00:00:00","1231"
"mpumalanga","Public Health","2021/08/20 00:00:00","9887"
"north west","Public Health","2021/04/28 00:00:00","117"
"northern cape","Private Health","2022/02/07 00:00:00","297"
"north west","Public Health","2022/01/31 00:00:00","3129"
"limpopo","Public Health","2021/06/29 00:00:00","13272"
"western cape","Public Health","2021/06/10 00:00:00","12446"
"gauteng","Private Health","2022/05/11 00:00:00","4828"
"western cape","Public Health","2021/10/06 00:00:00","26135"
"mpumalanga","Public Health","2022/03/07 00:00:00","5736"
"kwazulu-natal","Private Health","2021/12/18 00:00:00","1509"
"limpopo","Public Health","2021/10/03 00:00:00","97"
"free state","Public Health","2022/04/25 00:00:00","3980"
"north west","Public Health","2022/05/03 00:00:00","2417"
"limpopo","Private Health","2021/05/21 00:00:00","21"
"western cape","Private Health","2021/12/27 00:00:00","127"
"mpumalanga","Public Health","2021/12/12 00:00:00","1013"
"northern cape","Private Health","2022/04/10 00:00:00","89"
"free state","Public Health","2022/03/22 00:00:00","4621"
"northern cape","Public Health","2021/03/04 00:00:00","102"
"gauteng","Private Health","2021/10/16 00:00:00","7701"
"free state","Public Health","2022/02/04 00:00:00","3714"
"gauteng","Public Health","2021/10/23 00:00:00","9586"
"north west","Public Health","2021/02/22 00:00:00","775"
"northern cape","Public Health","2021/08/23 00:00:00","4345"
"eastern cape","Private Health","2022/02/28 00:00:00","2228"
"mpumalanga","Private Health","2021/05/16 00:00:00","26"
"eastern cape","Public Health","2022/04/21 00:00:00","7834"
"kwazulu-natal","Private Health","2021/12/11 00:00:00","2183"
"mpumalanga","Private Health","2022/02/17 00:00:00","684"
"gauteng","Public Health","2021/12/28 00:00:00","11819"
"kwazulu-natal","Public Health","2021/08/23 00:00:00","21218"
"mpumalanga","Private Health","2022/02/01 00:00:00","1148"
"limpopo","Private Health","2021/11/10 00:00:00","2228"
"western cape","Public Health","2021/08/12 00:00:00","20058"
"limpopo","Public Health","2022/01/14 00:00:00","4725"
"mpumalanga","Public Health","2022/04/27 00:00:00","522"
"north west","Public Health","2021/12/10 00:00:00","5891"
"free state","Public Health","2021/06/08 00:00:00","4981"
"northern cape","Public Health","2021/04/30 00:00:00","152"
"eastern cape","Public Health","2021/11/22 00:00:00","13132"
"mpumalanga","Private Health","2022/01/20 00:00:00","1187"
"limpopo","Private Health","2021/08/11 00:00:00","2410"
"mpumalanga","Public Health","2021/03/31 00:00:00","588"
"northern cape","Private Health","2021/11/06 00:00:00","213"
"western cape","Private Health","2022/01/10 00:00:00","5112"
"northern cape","Private Health","2021/10/06 00:00:00","1051"
"western cape","Public Health","2021/12/26 00:00:00","5"
"north west","Private Health","2021/10/14 00:00:00","3260"
"northern cape","Private Health","2022/03/29 00:00:00","354"
"eastern cape","Public Health","2021/06/24 00:00:00","17949"
"western cape","Private Health","2021/07/03 00:00:00","1976"
"mpumalanga","Public Health","2021/03/22 00:00:00","1"
"limpopo","Public Health","2021/08/20 00:00:00","11124"
"northern cape","Private Health","2022/01/23 00:00:00","72"
"north west","Private Health","2022/03/26 00:00:00","342"
"kwazulu-natal","Private Health","2021/06/23 00:00:00","1658"
"gauteng","Public Health","2022/04/01 00:00:00","9214"
"western cape","Private Health","2022/02/10 00:00:00","3675"
"north west","Private Health","2021/11/11 00:00:00","2175"
"gauteng","Private Health","2021/12/07 00:00:00","19344"
"limpopo","Public Health","2021/11/23 00:00:00","8573"
"limpopo","Public Health","2022/04/13 00:00:00","6233"
"western cape","Private Health","2021/06/14 00:00:00","3481"
"mpumalanga","Private Health","2021/11/08 00:00:00","1463"
"eastern cape","Private Health","2022/03/21 00:00:00","143"
"northern cape","Private Health","2022/03/28 00:00:00","393"
"northern cape","Private Health","2022/04/25 00:00:00","269"
"limpopo","Public Health","2021/12/06 00:00:00","13177"
"northern cape","Public Health","2021/10/18 00:00:00","2945"
"free state","Public Health","2022/04/11 00:00:00","2288"
"kwazulu-natal","Public Health","2021/06/17 00:00:00","11242"
"northern cape","Public Health","2021/02/21 00:00:00","251"
"northern cape","Public Health","2021/05/20 00:00:00","464"
"mpumalanga","Private Health","2022/04/12 00:00:00","386"
"kwazulu-natal","Private Health","2022/03/20 00:00:00","463"
"northern cape","Public Health","2021/12/15 00:00:00","1400"
"eastern cape","Private Health","2021/05/03 00:00:00","89"
"eastern cape","Private Health","2021/06/14 00:00:00","1195"
"northern cape","Private Health","2022/02/20 00:00:00","129"
"free state","Public Health","2022/01/17 00:00:00","3861"
"eastern cape","Private Health","2022/02/13 00:00:00","14"
"free state","Private Health","2022/03/18 00:00:00","1007"
"free state","Public Health","2021/12/05 00:00:00","410"
"free state","Private Health","2022/04/26 00:00:00","741"
"limpopo","Public Health","2021/07/21 00:00:00","25965"
"northern cape","Public Health","2021/07/18 00:00:00","2013"
"mpumalanga","Private Health","2021/08/14 00:00:00","164"
"north west","Private Health","2022/01/23 00:00:00","4"
"free state","Public Health","2021/08/27 00:00:00","10305"
"north west","Private Health","2021/08/29 00:00:00","198"
"gauteng","Private Health","2022/04/24 00:00:00","346"
"north west","Public Health","2021/12/18 00:00:00","1387"
"northern cape","Public Health","2022/01/28 00:00:00","977"
"limpopo","Public Health","2021/06/04 00:00:00","5640"
"eastern cape","Public Health","2021/06/27 00:00:00","9"
"northern cape","Public Health","2021/09/03 00:00:00","3780"
"mpumalanga","Public Health","2021/05/18 00:00:00","3005"
"limpopo","Private Health","2021/10/30 00:00:00","959"
"northern cape","Public Health","2021/08/15 00:00:00","160"
"limpopo","Public Health","2021/12/09 00:00:00","11422"
"eastern cape","Private Health","2021/07/09 00:00:00","4302"
"mpumalanga","Private Health","2021/11/24 00:00:00","1452"
"kwazulu-natal","Public Health","2021/11/14 00:00:00","6702"
"mpumalanga","Private Health","2022/03/07 00:00:00","980"
"limpopo","Public Health","2021/06/26 00:00:00","14174"
"north west","Private Health","2022/05/04 00:00:00","675"
"north west","Private Health","2021/10/11 00:00:00","4016"
"north west","Private Health","2022/03/21 00:00:00","55"
"eastern cape","Public Health","2022/02/05 00:00:00","343"
"free state","Private Health","2021/10/09 00:00:00","350"
"mpumalanga","Private Health","2021/10/03 00:00:00","138"
"mpumalanga","Public Health","2021/12/11 00:00:00","2304"
"mpumalanga","Private Health","2022/03/30 00:00:00","669"
"eastern cape","Public Health","2021/07/06 00:00:00","21164"
"eastern cape","Private Health","2021/03/15 00:00:00","104"
"mpumalanga","Private Health","2021/11/03 00:00:00","1949"
"eastern cape","Public Health","2021/09/18 00:00:00","2526"
"mpumalanga","Private Health","2021/12/01 00:00:00","2319"
"north west","Private Health","2021/10/21 00:00:00","3260"
"western cape","Private Health","2022/04/05 00:00:00","3241"
"mpumalanga","Private Health","2022/04/24 00:00:00","7"
